model_type,nt,pseudo_r2,pred_obs_r2,pred_obs_r2_exp,path,region,response,scale,rep
replicates,7600,0.5040132554018579,0.7457563674260537,0.5958027316262698,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_547.csv,SWAFR,richness,QDS,547
replicates,7400,0.48835259792758956,0.7423147413230008,0.5934762693916601,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_548.csv,SWAFR,richness,QDS,548
replicates,7900,0.502763985948609,0.7490960111033188,0.6001446203633415,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_549.csv,SWAFR,richness,QDS,549
replicates,7800,0.5074634822699917,0.7480320777532351,0.5995128167151701,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_550.csv,SWAFR,richness,QDS,550
replicates,7250,0.49174510958666584,0.7399647626061802,0.5909893623052273,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_551.csv,SWAFR,richness,QDS,551
replicates,7800,0.49746918388507155,0.7476835198065936,0.5988218579781842,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_552.csv,SWAFR,richness,QDS,552
replicates,7400,0.5103255951992103,0.7429617023893103,0.5948216283785326,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_553.csv,SWAFR,richness,QDS,553
replicates,7e3,0.5021597915277042,0.7351465301942334,0.5871199325287405,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_554.csv,SWAFR,richness,QDS,554
replicates,8500,0.5023821958338973,0.7581794919394933,0.607229546291267,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_555.csv,SWAFR,richness,QDS,555
replicates,8050,0.5065761876193371,0.7516066513047606,0.6008677056699573,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_556.csv,SWAFR,richness,QDS,556
replicates,8250,0.5114605707841435,0.7546097181062987,0.6032045427656182,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_557.csv,SWAFR,richness,QDS,557
replicates,7150,0.48391552195239973,0.7382960798584957,0.5904770184841153,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_558.csv,SWAFR,richness,QDS,558
replicates,7100,0.48616876600399306,0.7380668134947711,0.590989357964207,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_559.csv,SWAFR,richness,QDS,559
replicates,8500,0.502416036943605,0.7578056131514087,0.6083051900010319,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_560.csv,SWAFR,richness,QDS,560
replicates,7900,0.48893341884424035,0.7495634515081729,0.599104622054165,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_561.csv,SWAFR,richness,QDS,561
replicates,7150,0.5016158006818645,0.7382718495624849,0.590216239074673,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_562.csv,SWAFR,richness,QDS,562
replicates,6700,0.4706518997811132,0.7307333772957663,0.5830430430121396,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_563.csv,SWAFR,richness,QDS,563
replicates,7e3,0.4897511326388604,0.735351780156934,0.5872158872641754,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_564.csv,SWAFR,richness,QDS,564
replicates,7500,0.49076709574025157,0.7435388685139541,0.5953846069747487,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_565.csv,SWAFR,richness,QDS,565
replicates,7450,0.4896150206976717,0.7427790905640774,0.5938084273219375,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_566.csv,SWAFR,richness,QDS,566
replicates,6700,0.49467289671489345,0.7294647763181054,0.5828534535095675,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_567.csv,SWAFR,richness,QDS,567
replicates,7100,0.49089212021378303,0.7377969338057616,0.5896121113466479,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_568.csv,SWAFR,richness,QDS,568
replicates,7500,0.4991648987528924,0.7444223194962447,0.5944171420115835,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_569.csv,SWAFR,richness,QDS,569
replicates,6800,0.47302272021583225,0.7326351952637216,0.5843262977917723,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_570.csv,SWAFR,richness,QDS,570
replicates,7150,0.4936851657860306,0.7384459486187979,0.5896255464026653,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_571.csv,SWAFR,richness,QDS,571
replicates,7900,0.48845993821528755,0.7491918537255524,0.599993546340814,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_572.csv,SWAFR,richness,QDS,572
replicates,8e3,0.49388506418152334,0.7514600953160454,0.6019214259343628,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_573.csv,SWAFR,richness,QDS,573
replicates,8550,0.4993321615679248,0.7596612332894623,0.6078429620216059,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_574.csv,SWAFR,richness,QDS,574
replicates,7250,0.4926130517069085,0.7389407133125303,0.5917344981104603,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_575.csv,SWAFR,richness,QDS,575
replicates,8050,0.5118158186584123,0.7521926668476056,0.6016770509846207,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_576.csv,SWAFR,richness,QDS,576
replicates,7800,0.5072548240937031,0.7487244023614265,0.5984592702463041,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_577.csv,SWAFR,richness,QDS,577
replicates,8250,0.5210656627318576,0.7543615038663263,0.6047910822858968,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_578.csv,SWAFR,richness,QDS,578
replicates,7150,0.48990161322819403,0.7383208647514853,0.5884238354748504,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_579.csv,SWAFR,richness,QDS,579
replicates,7700,0.49855454555637135,0.746647378983915,0.5977907662105848,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_580.csv,SWAFR,richness,QDS,580
replicates,7750,0.5102578291484439,0.7480086605524454,0.5977513864477507,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_581.csv,SWAFR,richness,QDS,581
replicates,7050,0.503968743763801,0.7371961195811472,0.5887471832035449,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_582.csv,SWAFR,richness,QDS,582
replicates,6850,0.49606288497551676,0.7325731849594392,0.5856066610922002,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_583.csv,SWAFR,richness,QDS,583
replicates,7050,0.48756310378681234,0.7361513484612111,0.5889929677817357,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_584.csv,SWAFR,richness,QDS,584
replicates,7600,0.506483329499968,0.744660295941163,0.5961814802549898,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_585.csv,SWAFR,richness,QDS,585
replicates,7850,0.4924921898856781,0.74976496434741,0.5983782356582121,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_586.csv,SWAFR,richness,QDS,586
replicates,7500,0.49682001842554346,0.7437399158076963,0.5938602129926653,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_587.csv,SWAFR,richness,QDS,587
replicates,7450,0.4817745626478417,0.7428401906192693,0.593189746703362,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_588.csv,SWAFR,richness,QDS,588
replicates,7100,0.5000038125883054,0.7362470490733842,0.5892894077065197,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_589.csv,SWAFR,richness,QDS,589
replicates,6450,0.49208211117197054,0.7252796015365646,0.5800392506762041,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_590.csv,SWAFR,richness,QDS,590
replicates,6950,0.4946235905880164,0.7347059788105403,0.586557544619548,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_591.csv,SWAFR,richness,QDS,591
replicates,7250,0.4879533325070714,0.7396886188782313,0.5907591329976442,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_592.csv,SWAFR,richness,QDS,592
replicates,7900,0.5054238474292636,0.7496050595316331,0.5998936227446171,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_593.csv,SWAFR,richness,QDS,593
replicates,6700,0.48498848237141834,0.7295032426249999,0.5825332706995067,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_594.csv,SWAFR,richness,QDS,594
replicates,7800,0.49691892833750106,0.7477546704198408,0.5980735706054552,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_595.csv,SWAFR,richness,QDS,595
replicates,7050,0.496722011723594,0.7369423601415239,0.58914627479178,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_596.csv,SWAFR,richness,QDS,596
replicates,7500,0.5011257779584575,0.7444747926750598,0.594666519550844,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_597.csv,SWAFR,richness,QDS,597
replicates,8500,0.4972916129936278,0.7590854888497979,0.6084138236855021,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_598.csv,SWAFR,richness,QDS,598
replicates,7250,0.5091913978180156,0.7397723737945069,0.5898044599399697,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_599.csv,SWAFR,richness,QDS,599
replicates,7800,0.48704083986556435,0.748061281745138,0.5991699118847152,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_600.csv,SWAFR,richness,QDS,600
replicates,8150,0.49708264254248313,0.7534037393470654,0.6036225384982514,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_601.csv,SWAFR,richness,QDS,601
replicates,6400,0.4818444775641364,0.7251562600615784,0.5781811813328755,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_602.csv,SWAFR,richness,QDS,602
replicates,7650,0.5104356577086616,0.7458305896009257,0.5970013109696342,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_603.csv,SWAFR,richness,QDS,603
replicates,6750,0.49442814151494174,0.7312813896149785,0.585377350846518,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_604.csv,SWAFR,richness,QDS,604
replicates,7800,0.5000323664670945,0.74851551208005,0.5992527675575913,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_605.csv,SWAFR,richness,QDS,605
replicates,7250,0.4873703614335225,0.7389748807809328,0.5909460371105314,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_606.csv,SWAFR,richness,QDS,606
replicates,7600,0.4987861682938305,0.7451915875200187,0.596081705511198,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_607.csv,SWAFR,richness,QDS,607
replicates,7200,0.48432535182329695,0.7391965405442754,0.5912111668902567,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_608.csv,SWAFR,richness,QDS,608
replicates,8100,0.4975884445574208,0.7527769767826251,0.6034098889965066,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_609.csv,SWAFR,richness,QDS,609
replicates,7450,0.4991417215566014,0.7427376961486793,0.5936830284603128,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_610.csv,SWAFR,richness,QDS,610
replicates,8550,0.5035358056835746,0.7589523086243489,0.6066394622930864,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_611.csv,SWAFR,richness,QDS,611
replicates,7950,0.4870077401495324,0.7502848172450374,0.5997586260750206,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_612.csv,SWAFR,richness,QDS,612
replicates,7200,0.4819601966152156,0.7390757125205709,0.5911182446239363,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_613.csv,SWAFR,richness,QDS,613
replicates,7350,0.49867684059216166,0.741258525999663,0.5919786883830529,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_614.csv,SWAFR,richness,QDS,614
replicates,7750,0.5000985310681889,0.7469732673042775,0.5973093876527206,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_615.csv,SWAFR,richness,QDS,615
replicates,7750,0.5021618863491402,0.7474925129424753,0.5985117076194245,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_616.csv,SWAFR,richness,QDS,616
replicates,7950,0.5000324352211958,0.7508351167855576,0.5993333088827517,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_617.csv,SWAFR,richness,QDS,617
replicates,8150,0.5028684099885228,0.7529400162039602,0.602961601344069,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_618.csv,SWAFR,richness,QDS,618
replicates,8050,0.4996604346175244,0.7523938198451986,0.6020797829503262,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_619.csv,SWAFR,richness,QDS,619
replicates,7200,0.4854061115045655,0.7381746862950673,0.5913426415297405,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_620.csv,SWAFR,richness,QDS,620
replicates,6700,0.4913073346401474,0.7298664135493103,0.5826328242360216,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_621.csv,SWAFR,richness,QDS,621
replicates,8e3,0.49014018305280826,0.7509914488768372,0.601494609234474,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_622.csv,SWAFR,richness,QDS,622
replicates,8200,0.5013260577931501,0.75428215288517,0.6025606135624385,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_623.csv,SWAFR,richness,QDS,623
replicates,7200,0.4897799794205695,0.7389845638772776,0.5906346495573974,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_624.csv,SWAFR,richness,QDS,624
replicates,6750,0.47980171070387767,0.7312568989087226,0.5847700313433982,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_625.csv,SWAFR,richness,QDS,625
replicates,7400,0.49945567900133736,0.7414601169880443,0.5921236908963047,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_626.csv,SWAFR,richness,QDS,626
replicates,8e3,0.49815084398216913,0.7501177515631438,0.6003320518553177,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_627.csv,SWAFR,richness,QDS,627
replicates,8400,0.4969376791854845,0.75684236353517,0.6056857931454739,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_628.csv,SWAFR,richness,QDS,628
replicates,7500,0.5030017348416613,0.7434548502261907,0.5927529895716788,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_629.csv,SWAFR,richness,QDS,629
replicates,7250,0.49386384742734646,0.7393156972908532,0.591334674737459,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_630.csv,SWAFR,richness,QDS,630
replicates,7900,0.5059772265855632,0.7499273687148383,0.6010226515276098,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_631.csv,SWAFR,richness,QDS,631
replicates,7550,0.5036720103107997,0.7436610517617771,0.5946593961612819,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_632.csv,SWAFR,richness,QDS,632
replicates,7900,0.4945026182118323,0.748368333135812,0.600803841894753,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_633.csv,SWAFR,richness,QDS,633
replicates,7500,0.49902917713770534,0.7446060636770943,0.5957801152105692,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_634.csv,SWAFR,richness,QDS,634
replicates,7650,0.4892788886648791,0.7462337229640463,0.5961235036177784,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_635.csv,SWAFR,richness,QDS,635
replicates,7050,0.4860561986758034,0.7364156059468078,0.5893164658717726,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_636.csv,SWAFR,richness,QDS,636
replicates,7950,0.4914511692624838,0.7506478370445557,0.6001570069992987,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_637.csv,SWAFR,richness,QDS,637
replicates,7600,0.5065137543819314,0.746143712357923,0.5960328262832137,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_638.csv,SWAFR,richness,QDS,638
replicates,7350,0.4900044407978854,0.7408089428787555,0.5929531938264808,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_639.csv,SWAFR,richness,QDS,639
replicates,7350,0.4869517748704447,0.7413782843079985,0.5930068447906508,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_640.csv,SWAFR,richness,QDS,640
replicates,7950,0.4963247079877524,0.7510394182108621,0.6005763451354091,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_641.csv,SWAFR,richness,QDS,641
replicates,6700,0.494178199957376,0.7310093559623637,0.5835896802933075,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_642.csv,SWAFR,richness,QDS,642
replicates,8e3,0.5127051129175649,0.7519392017941653,0.6014892245701844,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_643.csv,SWAFR,richness,QDS,643
replicates,7350,0.5024812105253228,0.7417108469285387,0.5928886327782577,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_644.csv,SWAFR,richness,QDS,644
replicates,8100,0.5015672612636188,0.7532921309107355,0.6031468118549853,/home/ruan/Desktop/Cape-vs-SWA/outputs/species-environment-relationships/from-local-machines/QDS-richness-models_1000-reps/SWAFR_QDS-richness-gbm-step_summary_2018-12-04_645.csv,SWAFR,richness,QDS,645
