species,n_collections
Euryops lasiocladus,4
Euryops namibensis,4
Ferraria kamiesbergensis,4
Ferraria schaeferi,4
Ficinia albicans,4
Ficinia anysbergensis,4
Galium monticola,4
Galium undulatum,4
Gasteria ellaphieae,4
Gasteria glauca,4
Gasteria glomerata,4
Gasteria polita,4
Geigeria ornativa,4
Geissorhiza cataractarum,4
Geissorhiza demissa,4
Geissorhiza scopulosa,4
Geissorhiza stenosiphon,4
Geissorhiza sufflava,4
Genista monspessulana,4
Gethyllis roggeveldensis,4
Gethyllis setosa,4
Gladiolus aquamontanus,4
Gladiolus deserticola,4
Gladiolus griseus,4
Gladiolus insolens,4
Gladiolus phoenix,4
Gnidia fourcadei,4
Gnidia orbiculata,4
Graderia scabra,4
Gymnosporia harveyana,4
Gymnosporia polyacantha,4
Gymnostephium ciliare,4
Haplocarpha oocephala,4
Harveya bodkinii,4
Hebenstretia minutiflora,4
Helichrysum albanense,4
Helichrysum aureum,4
Helichrysum dregeanum,4
Helichrysum grandiflorum,4
Heliophila cinerea,4
Heliophila esterhuyseniae,4
Heliophila promontorii,4
Heliophila tabularis,4
Hereroa fimbriata,4
Hermannia affinis,4
Hermannia jacobeifolia,4
Hermannia vestita,4
Hesperantha flava,4
Hesperantha karooica,4
Hesperantha montigena,4
Hippia trilobata,4
Hoodia alstonii,4
Huernia campanulata,4
Hybanthus capensis,4
Hylodesmum repandum,4
Hypericum aethiopicum,4
Hypodiscus sulcatus,4
Impatiens hochstetteri,4
Indigofera candicans,4
Indigofera fulcrata,4
Indigofera grisophylla,4
Indigofera hilaris,4
Indigofera monostachya,4
Isoglossa ciliata,4
Isolepis inconspicua,4
Isolepis sororia,4
Isolepis verruculosa,4
Ixia collina,4
Ixia stolonifera,4
Jamesbrittenia microphylla,4
Jamesbrittenia namaquensis,4
Jordaaniella clavifolia,4
Justicia crassiuscula,4
Justicia tubulosa,4
Kyllinga alba,4
Lachenalia capensis,4
Lachenalia glauca,4
Lachenalia inconspicua,4
Lachenalia lactosa,4
Lachenalia leomontana,4
Lachenalia magentea,4
Lachenalia minima,4
Lachenalia variegata,4
Lachenalia wrightii,4
Lachnaea pedicellata,4
Lachnaea stokoei,4
Lampranthus acrosepalus,4
Lampranthus acutifolius,4
Lampranthus amabilis,4
Lampranthus argenteus,4
Lampranthus brachyandrus,4
Lampranthus deflexus,4
Lampranthus densipetalus,4
Lampranthus esterhuyseniae,4
Lampranthus lavisii,4
Lampranthus leipoldtii,4
Lampranthus nelii,4
Lampranthus obconicus,4
Lampranthus paardebergensis,4
Lampranthus plautus,4
Lampranthus tenuis,4
Ledebouria undulata,4
Leersia denudata,4
Leipoldtia compacta,4
Leipoldtia frutescens,4
Leipoldtia rosea,4
Leobordea lanata,4
Lepidium capense,4
Lessertia incana,4
Lessertia macrostachya,4
Lichtensteinia latifolia,4
Linum esterhuysenae,4
Linum heterostylum,4
Liparia confusa,4
Liparis remota,4
Lithops schwantesii,4
Lobelia boivinii,4
Lobelia comptonii,4
Lobelia hypsibata,4
Lobelia laurentioides,4
Lobostemon oederiaefolius,4
Lotononis acocksii,4
Lotononis longiflora,4
Lotononis purpurescens,4
Lotononis sparsiflora,4
Maerua caffra,4
Malva multiflora,4
Manulea arabidea,4
Manulea augei,4
Marasmodes spinosa,4
Marasmodes trifida,4
Marlothistella uniondalensis,4
Marsilea macrocarpa,4
Melaleuca styphelioides,4
Mesembryanthemum ladismithiense,4
Mesembryanthemum rigidum,4
Meyerophytum globosum,4
Microstegium nudum,4
Mimetes stokoei,4
Monsonia flavescens,4
Moraea autumnalis,4
Moraea cantharophila,4
Moraea elliotii,4
Moraea lilacina,4
Moraea loubseri,4
Moraea namaquamontana,4
Moraea regalis,4
Moraea serratostyla,4
Moraea tanquana,4
Muraltia cuspifolia,4
Muraltia stenophylla,4
Nassella trichotoma,4
Nemesia viscosa,4
Notobubon pearsonii,4
Oedera conferta,4
Oreoleysera montana,4
Oscularia copiosa,4
Oscularia cremnophila,4
Oscularia paardebergensis,4
Osteospermum bolusii,4
Othonna pachypoda,4
Othonna papaveroides,4
Othonna sonchifolia,4
Oxalis argillacea,4
Oxalis burtoniae,4
Oxalis callosa,4
Oxalis camelopardalis,4
Oxalis copiosa,4
Oxalis fourcadei,4
Oxalis ioeides,4
Oxalis oligophylla,4
Oxalis pseudohirta,4
Oxalis rubropunctata,4
Oxalis variifolia,4
Oxalis zeyheri,4
Ozoroa crassinervia,4
Parkinsonia africana,4
Pelargonium angustipetalum,4
Pelargonium burgerianum,4
Pelargonium buysii,4
Pelargonium githagineum,4
Pelargonium glabriphyllum,4
Pelargonium hirtipetalum,4
Pelargonium klinghardtense,4
Pelargonium redactum,4
Pelargonium reflexipetalum,4
Pelargonium torulosum,4
Pelargonium triandrum,4
Pentameris clavata,4
Pentameris curvifolia,4
Pentzia sphaerocephala,4
Pharnaceum fluviale,4
Phiambolia incumbens,4
Phylica chionocephala,4
Phylica comptonii,4
Phylica confusa,4
Phylica litoralis,4
Phylica nodosa,4
Phylica tubulosa,4
Phyllopodium micranthum,4
Phyllopodium mimetes,4
Phyllopodium tweedense,4
Phyllosma barosmoides,4
Plantago remota,4
Platycaulos subcompressus,4
Plectranthus madagascariensis,4
Podalyria pulcherrima,4
Podalyria velutina,4
Polycarena batteniana,4
Polycarena gilioides,4
Polygala dasyphylla,4
Potamogeton nodosus,4
Prismatocarpus cordifolius,4
Prismatocarpus pauciflorus,4
Protea coccinea,4
Pseudoselago arguta,4
Pseudoselago bella,4
Pseudoselago diplotricha,4
Pteronia sordida,4
Quaqua aurea,4
Quaqua maritima,4
Restio longiaristatus,4
Restio papillosus,4
Rhynchosia arida,4
Rhynchosia emarginata,4
Romulea discifera,4
Romulea gracillima,4
Romulea lutea,4
Romulea quartzicola,4
Romulea sulphurea,4
Ruschia abbreviata,4
Ruschia bijliae,4
Ruschia elineata,4
Ruschia fredericii,4
Ruschia leptocalyx,4
Ruschia promontorii,4
Ruschia punctulata,4
Ruschia sandbergensis,4
Ruschia senaria,4
Ruschia vaginata,4
Ruschia victoris,4
Ruschianthemum gigas,4
Salsola araneosa,4
Salsola geminiflora,4
Salvia aurita,4
Sansevieria aethiopica,4
Satyrium muticum,4
Satyrium pallens,4
Satyrium princeps,4
Scabiosa africana,4
Schoenoplectus decipiens,4
Schotia brachypetala,4
Scleria natalensis,4
Searsia discolor,4
Searsia pentheri,4
Sebaea rara,4
Selago beaniana,4
Selago gloiodes,4
Selago inaequifolia,4
Selago mediocris,4
Selago perplexa,4
Selago praetermissa,4
Selago thermalis,4
Senecio hirtifolius,4
Senecio litorosus,4
Senecio nublensis,4
Senecio othonniflorus,4
Serruria callosa,4
Serruria elevata,4
Serruria glaberrima,4
Solanum geniculatum,4
Solanum sodomaeodes,4
Soliva sessilis,4
Staavia pinifolia,4
Staberoha banksii,4
Stipagrostis subacaulis,4
Stoebe montana,4
Stomatium jamesii,4
Stomatium suaveolens,4
Streptocarpus meyeri,4
Strophanthus speciosus,4
Struthiola tetralepis,4
Syzygium paniculatum,4
Tephrosia cordata,4
Thamnea thesioides,4
Theilera robusta,4
Thesium affine,4
Thesium gnidiaceum,4
Thesium patersonae,4
Thesium sertulariastrum,4
Thesium squarrosum,4
Thesium whitehillense,4
Thunbergia dregeana,4
Trianthema triquetra,4
Tribolium pleuropogon,4
Trichodiadema decorum,4
Trichodiadema orientale,4
Trieenea laxiflora,4
Tritoniopsis bicolor,4
Troglophyton acocksianum,4
Troglophyton tenellum,4
Tylecodon albiflorus,4
Tylecodon bayeri,4
Tylecodon kritzingeri,4
Tylecodon leucothrix,4
Tylecodon stenocaulis,4
Urospermum picroides,4
Vaccaria hispanica,4
Vernonia mespilifolia,4
Vicia villosa,4
Vigna vexillata,4
Villarsia goldblattiana,4
Wahlenbergia albens,4
Wahlenbergia massonii,4
Wahlenbergia minuta,4
Wahlenbergia oligantha,4
Wahlenbergia oligotricha,4
Wahlenbergia schlechteri,4
Wahlenbergia sonderi,4
Wahlenbergia thulinii,4
Wurmbea dolichantha,4
Xenoscapa uliginosa,4
Zaluzianskya cohabitans,4
Zaluzianskya isanthera,4
Zaluzianskya nemesioides,4
Zannichellia aschersoniana,4
Zygophyllum dregeanum,4
Zyrphelis burchellii,4
Acanthopsis hoffmannseggiana,3
Acanthopsis ludoviciana,3
Acanthopsis villosa,3
Afrolimon namaquanum,3
Agathosma humilis,3
Agathosma tulbaghensis,3
Aizoon karooicum,3
Albuca caudata,3
Albuca hallii,3
Albuca kirstenii,3
Albuca pentheri,3
Alchemilla capensis,3
Aloe ciliaris,3
Aloe comptonii,3
Aloe gariepensis,3
Aloe kamnelii,3
Aloe ramosissima,3
Aloinopsis loganii,3
Aloinopsis schooneesii,3
Amellus capensis,3
Amphiglossa thuja,3
Amphithalea vlokii,3
Androcymbium henssenianum,3
Androcymbium hughocymbion,3
Androcymbium melanthioides,3
Androcymbium vanjaarsveldii,3
Anginon rugosum,3
Angraecum conchiferum,3
Anisodontea gracilis,3
Annesorhiza laticostata,3
Annesorhiza refracta,3
Anogramma leptophylla,3
Antherothamnus pearsonii,3
Anthochortus capensis,3
Antimima androsacea,3
Antimima limbata,3
Antimima lokenbergensis,3
Antimima perforata,3
Antimima piscodora,3
Aptosimum tragacanthoides,3
Aptosimum viscosum,3
Arctotis elongata,3
Arctotis macrosperma,3
Arctotis reptans,3
Argyroderma theartii,3
Argyrolobium harmsianum,3
Argyrolobium lanceolatum,3
Argyrolobium parviflorum,3
Argyrolobium rarum,3
Aristea fimbriata,3
Aristida nemorivaga,3
Askidiosperma longiflorum,3
Aspalathus compacta,3
Aspalathus concava,3
Aspalathus gerrardii,3
Aspalathus glabrata,3
Aspalathus hypnoides,3
Aspalathus incana,3
Aspalathus lenticula,3
Aspalathus obliqua,3
Aspalathus pilantha,3
Aspalathus recurvispina,3
Aspalathus secunda,3
Aspalathus taylorii,3
Aspalathus variegata,3
Asparagus macowanii,3
Athanasia calophylla,3
Athanasia cochlearifolia,3
Athanasia cuneifolia,3
Babiana avicularis,3
Babiana papyracea,3
Babiana stenomera,3
Banksia integrifolia,3
Berkheya cardopatifolia,3
Berkheya decurrens,3
Brachystelma praelongum,3
Bromus alopecuros,3
Brownleea recurvata,3
Brunia nodiflora,3
Brunia tulbaghensis,3
Bryomorphe aretioides,3
Bulbine lamprophylla,3
Bulbine lavrani,3
Bulbine meiringii,3
Bulbine torsiva,3
Bulbine truncata,3
Callistemon citrinus,3
Calobota acanthoclada,3
Cannomois arenicola,3
Canthium ciliatum,3
Capparis tomentosa,3
Carissa macrocarpa,3
Carruanthus peersii,3
Castanospermum australe,3
Centella debilis,3
Cephalophyllum herrei,3
Chaenostoma cinereum,3
Cheiridopsis imitans,3
Cheiridopsis minor,3
Chenopodium foliosum,3
Chironia peduncularis,3
Cineraria angulosa,3
Cineraria mollis,3
Cleretum clavatum,3
Cliffortia nitidula,3
Cliffortia repens,3
Cliffortia reticulata,3
Cliffortia subdura,3
Clutia africana,3
Clutia polyadenia,3
Coddia rudis,3
Coelidium minimum,3
Conophytum bolusiae,3
Conophytum globosum,3
Conophytum saxetanum,3
Cortaderia selloana,3
Corymbia calophylla,3
Corymbium theileri,3
Cotula anthemoides,3
Cotula paradoxa,3
Crassula barklyi,3
Crassula dependens,3
Crassula fusca,3
Crassula garibina,3
Crassula pallens,3
Crassula sarmentosa,3
Crassula southii,3
Crassula susannae,3
Crassula whiteheadii,3
Cromidon microechinos,3
Crossandra greenstockii,3
Crotalaria colorata,3
Cuscuta cassytoides,3
Cyclopia capensis,3
Cylindrophyllum hallii,3
Cynodon transvaalensis,3
Cynoglossum hispidum,3
Cyperus durus,3
Cyperus tenuiflorus,3
Cyrtanthus aureolinus,3
Cyrtanthus clavatus,3
Delosperma hollandii,3
Delosperma mariae,3
Delosperma ornatulum,3
Delosperma peersii,3
Delosperma uitenhagense,3
Diascia bergiana,3
Diascia runcinata,3
Dicliptera extenta,3
Dicrocaulon humile,3
Dicrocaulon microstigma,3
Didymodoxa caffra,3
Dietes grandiflora,3
Diheteropogon filifolius,3
Dimorphotheca fruticosa,3
Dipcadi ciliare,3
Disa subtenuicornis,3
Dovyalis caffra,3
Dovyalis rotundifolia,3
Drimia altissima,3
Drimia ciliata,3
Drimia haworthioides,3
Drimia involuta,3
Drimia pulchromarginata,3
Drimia pusilla,3
Drimia uniflora,3
Drimia uranthera,3
Drosanthemum albiflorum,3
Drosanthemum bellum,3
Drosanthemum karrooense,3
Drosanthemum macrocalyx,3
Drosanthemum opacum,3
Drosanthemum prostratum,3
Drosanthemum thudichumii,3
Drosanthemum worcesterense,3
Drypetes arguta,3
Duvalia pillansii,3
Elaeodendron schinoides,3
Elegia marlothii,3
Encephalartos caffer,3
Enneapogon scoparius,3
Eragrostis gummiflua,3
Eragrostis porosa,3
Erepsia aristata,3
Erepsia promontorii,3
Erepsia steytlerae,3
Erica anemodes,3
Erica atricha,3
Erica croceovirens,3
Erica cunoniensis,3
Erica gerhardii,3
Erica hebdomadalis,3
Erica involvens,3
Erica jugicola,3
Erica langebergensis,3
Erica latituba,3
Erica oxycoccifolia,3
Erica passerina,3
Erica rufescens,3
Erica salax,3
Erica zitzikammensis,3
Eriospermum aequilibre,3
Eriospermum bowieanum,3
Eriospermum exigium,3
Eriospermum graminifolium,3
Eriospermum viscosum,3
Eucalyptus lehmannii,3
Eulophia parviflora,3
Eulophia tuberculata,3
Euphorbia albipollinifera,3
Euphorbia decepta,3
Euphorbia fortuita,3
Euphorbia juttae,3
Euphorbia pulvinata,3
Euphorbia quadrata,3
Euryops bolusii,3
Euryops brevipapposus,3
Euryops chrysanthemoides,3
Euryops empetrifolius,3
Exochaenium grande,3
Facelis retusa,3
Felicia serrata,3
Felicia tsitsikamae,3
Felicia westae,3
Fenestraria rhopalophylla,3
Ferraria ovata,3
Ficinia compasbergensis,3
Ficinia latifolia,3
Ficinia rigida,3
Freesia laxa,3
Fusifilum minus,3
Galenia rigida,3
Galium spurium-aparine,3
Galium thunbergianum,3
Gardenia thunbergia,3
Gasteria batesiana,3
Gasteria baylissiana,3
Gasteria doreeniae,3
Gasteria tukhelensis,3
Geigeria filifolia,3
Geissorhiza ciliatula,3
Geissorhiza lithicola,3
Geissorhiza unifolia,3
Geranium canescens,3
Gethyllis hallii,3
Gethyllis kaapensis,3
Gethyllis uteana,3
Gibbaeum angulipes,3
Gladiolus atropictus,3
Gladiolus delpierrei,3
Gladiolus lewisiae,3
Glebionis coronaria,3
Globulariopsis montana,3
Gnidia pedunculata,3
Gnidia scabrida,3
Gnidia sonderiana,3
Greyia sutherlandii,3
Hebenstretia dregei,3
Hebenstretia ramosissima,3
Hebenstretia sarcocarpa,3
Helichrysum gariepinum,3
Helichrysum gymnocomum,3
Helichrysum solitarium,3
Heliophila ephemera,3
Hereroa latipetala,3
Hertia ciliata,3
Hesperantha decipiens,3
Hesperantha elsiae,3
Hesperantha glabrescens,3
Hesperantha juncifolia,3
Hesperantha oligantha,3
Hesperantha purpurea,3
Hesperantha quadrangula,3
Hesperantha truncatula,3
Hibiscus ludwigii,3
Holothrix grandiflora,3
Hyparrhenia dregeana,3
Hypoxis filiformis,3
Hypoxis hemerocallidea,3
Hypoxis longifolia,3
Ifloga glomerata,3
Impatiens sodenii,3
Indigofera hedyantha,3
Indigofera obcordata,3
Ixia parva,3
Ixia pumilio,3
Ixia superba,3
Jamesbrittenia ramosissima,3
Jasminum angulare,3
Jasminum tortuosum,3
Juncus rigidus,3
Kedrostis africana,3
Lachenalia attenuata,3
Lachenalia bowkeri,3
Lachenalia buchubergensis,3
Lachenalia campanulata,3
Lachenalia duncanii,3
Lachenalia isopetala,3
Lachenalia karoopoortensis,3
Lachenalia margaretae,3
Lachenalia marlothii,3
Lachenalia mathewsii,3
Lachenalia montana,3
Lachenalia schelpei,3
Lachenalia vanzyliae,3
Lachenalia whitehillensis,3
Lachenalia xerophila,3
Lachenalia youngii,3
Lachnaea leipoldtii,3
Lacomucinaea lineata,3
Lagarosiphon major,3
Laggera decurrens,3
Lampranthus antonii,3
Lampranthus caespitosus,3
Lampranthus caudatus,3
Lampranthus densifolius,3
Lampranthus framesii,3
Lampranthus glomeratus,3
Lampranthus gracilipes,3
Lampranthus hurlingii,3
Lampranthus lunulatus,3
Lampranthus macrocarpus,3
Lampranthus middlemostii,3
Lampranthus montaguensis,3
Lampranthus multiseriatus,3
Lampranthus mutatus,3
Lampranthus vanzijliae,3
Lantana rugosa,3
Ledebouria socialis,3
Lemna minor,3
Leobordea esterhuyseniana,3
Lessertia candida,3
Lessertia perennans,3
Lessertia prostrata,3
Limonium decumbens,3
Lindernia parviflora,3
Linum acuticarpum,3
Linum villosum,3
Liparia striata,3
Lithops comptonii,3
Lithops divergens,3
Lithops olivacea,3
Lithospermum affine,3
Lobelia barkerae,3
Lobelia quadrisepala,3
Lobostemon cinereus,3
Lotononis carnea,3
Lotononis complanata,3
Lotononis decumbens,3
Lotononis exstipulata,3
Lotononis globulosa,3
Lotononis gracilifolia,3
Lotononis rabenaviana,3
Lyperia formosa,3
Lyperia tenuiflora,3
Lyperia violacea,3
Malephora verruculoides,3
Manulea chrysantha,3
Manulea incana,3
Manulea minor,3
Manulea robusta,3
Matthiola torulosa,3
Megalastrum lanuginosum,3
Melaleuca hypericifolia,3
Mesembryanthemum bulletrapense,3
Mesembryanthemum gariepense,3
Mesembryanthemum griseum,3
Mesembryanthemum inachabense,3
Mesembryanthemum latipetalum,3
Mesembryanthemum occidentale,3
Mesembryanthemum oubergense,3
Mesembryanthemum springbokense,3
Metalasia tricolor,3
Metalasia umbelliformis,3
Mimetes intermedia,3
Monsonia luederitziana,3
Monticapra barbata,3
Moraea grandis,3
Moraea melanops,3
Moraea minima,3
Moraea monticola,3
Moraea vallisavium,3
Moraea vlokii,3
Moraea vuvuzela,3
Muraltia angustiflora,3
Muraltia capensis,3
Muraltia ferox,3
Muraltia macowanii,3
Muraltia plumosa,3
Muraltia saxicola,3
Myoporum insulare,3
Myrtus communis,3
Namaquanthus vanheerdii,3
Nemesia fallax,3
Nemesia floribunda,3
Nemesia macrocarpa,3
Nemesia petiolina,3
Nemesia saxatilis,3
Nenax elsieae,3
Nenax microphylla,3
Nidorella undulata,3
Odontophorus angustifolius,3
Oenothera affinis,3
Orbea ciliata,3
Oscularia vredenburgensis,3
Osteospermum burttianum,3
Osteospermum muricatum,3
Otholobium dreweal,3
Othonna diversifolia,3
Othonna humilis,3
Othonna pavelkae,3
Othonna quinqueradiata,3
Oxalis adenodes,3
Oxalis amblyodonta,3
Oxalis beneprotecta,3
Oxalis capillacea,3
Oxalis giftbergensis,3
Oxalis grammopetala,3
Oxalis lichenoides,3
Oxalis marlothii,3
Oxalis microdonta,3
Oxalis minuta,3
Oxalis nortieri,3
Oxalis oculifera,3
Oxalis psammophila,3
Oxalis stenoptera,3
Oxalis stokoei,3
Oxalis tomentosa,3
Ozoroa concolor,3
Papaver aculeatum,3
Pearsonia uniflora,3
Pelargonium acetosum,3
Pelargonium aridicola,3
Pelargonium burtoniae,3
Pelargonium ceratophyllum,3
Pelargonium elandsmontanum,3
Pelargonium frutetorum,3
Pelargonium ocellatum,3
Pelargonium parvirostre,3
Pelargonium pulverulentum,3
Pelargonium quarciticola,3
Pelargonium xerophyton,3
Pentameris caulescens,3
Pentameris heptamera,3
Pentameris swartbergensis,3
Periballia minuta,3
Phaeoptilum spinosum,3
Pharnaceum brevicaule,3
Pharnaceum lineare,3
Pharnaceum rubens,3
Phiambolia similis,3
Phylica amoena,3
Phylica ampliata,3
Phylica barbata,3
Phylica floribunda,3
Phylica longimontana,3
Phylica lucida,3
Phylica pearsonii,3
Phylica stokoei,3
Phylica variabilis,3
Phyllopodium dolomiticum,3
Phyllopodium elegans,3
Phymaspermum junceum,3
Plectranthus ciliatus,3
Polhillia connatum,3
Polpoda stipulacea,3
Polycarena exigua,3
Polycarena nardouwensis,3
Polygala uncinata,3
Polygonum snijmaniae,3
Polystichum transvaalense,3
Prismatocarpus tenellus,3
Psammophora modesta,3
Psammotropha frigida,3
Pseudobromus africanus,3
Pseudoselago caerulescens,3
Pseudoselago prolixa,3
Pteronia adhaerens,3
Pteronia utilis,3
Pterygodium newdigatae,3
Pterygodium vermiferum,3
Pycreus mundii,3
Pygeum africanum,3
Quaqua arida,3
Quaqua pilifera,3
Raphionacme zeyheri,3
Restio scaber,3
Richtersveldia columnaris,3
Roella maculata,3
Roepera maculata,3
Roepera sessilifolia,3
Romulea lilacina,3
Romulea vlokii,3
Rumex spathulatus,3
Ruschia acutangula,3
Ruschia albida,3
Ruschia brevifolia,3
Ruschia cincta,3
Ruschia esterhuyseniae,3
Ruschia gracilipes,3
Ruschia heteropetala,3
Ruschia orientalis,3
Ruschia parviflora,3
Ruschia pauciflora,3
Ruschia phylicoides,3
Ruschia sessilis,3
Ruschia subsphaerica,3
Salsola ceresica,3
Salvia thermarum,3
Salvia triangularis,3
Saniella occidentalis,3
Sarcocornia terminalis,3
Schoenoplectus paludicola,3
Schoenoxiphium basutorum,3
Schwantesia triebneri,3
Selago angustibractea,3
Selago bilacunosa,3
Selago cedrimontana,3
Selago chalarantha,3
Selago ferruginea,3
Selago heterotricha,3
Selago levynsiae,3
Selago lilacina,3
Selago saxatilis,3
Selago stenostachya,3
Selago trichophylla,3
Selago valliscitri,3
Selago zeyheri,3
Senecio coronatus,3
Senecio doronicum,3
Senecio macroglossus,3
Senecio puberulus,3
Senecio pyramidatus,3
Senecio ruwenzoriensis,3
Senecio sociorum,3
Senecio tamoides,3
Serruria compar,3
Serruria gracilis,3
Serruria rostellaris,3
Smodingium argutum,3
Solanum rubetorum,3
Spathodea campanulata,3
Sporobolus centrifugus,3
Sporobolus ludwigii,3
Sporobolus natalensis,3
Staavia brownii,3
Stachys graciliflora,3
Stachys scabrida,3
Stapelia obducta,3
Stapelia similis,3
Struthiola recta,3
Stylapterus sulcatus,3
Sutera cooperi,3
Sutera glabrata,3
Sutherlandia montana,3
Syncarpha sordescens,3
Syzygium jambos,3
Tavaresia meintjesii,3
Tephrosia angulata,3
Tetragonia chenopodioides,3
Tetragonia distorta,3
Tetragonia haworthii,3
Tetraria graminifolia,3
Tetraria spiralis,3
Thamnea teres,3
Thamnea uniflora,3
Thesium paronychioides,3
Thesium selagineum,3
Tolpis capensis,3
Trachyandra hantamensis,3
Trachyandra sanguinorhiza,3
Tribulus cristatus,3
Trichodiadema hallii,3
Trichodiadema littlewoodii,3
Tridentea jucunda,3
Trieenea occulta,3
Trifolium pratense,3
Trigonella hamosa,3
Tripteris pinnatilobata,3
Tylecodon occultans,3
Tylecodon tribblei,3
Tylophora cordigera,3
Ursinia montana,3
Venidium subcalvum,3
Viscum crassulae,3
Wahlenbergia brachyphylla,3
Wahlenbergia capillacea,3
Wahlenbergia micrantha,3
Wahlenbergia namaquana,3
Wahlenbergia pyrophila,3
Wahlenbergia roelliflora,3
Wiborgiella fasciculata,3
Widdringtonia wallichii,3
Wimmerella hedyotidea,3
Wurmbea hiemalis,3
Xiphotheca phylicoides,3
Zaluzianskya diandra,3
Zaluzianskya gilioides,3
Zaluzianskya marlothii,3
Zaluzianskya muirii,3
Zaluzianskya synaptica,3
Zygophyllum suffruticosum,3
Acacia doratoxylon,2
Acacia paradoxa,2
Acacia pruinosa,2
Acalypha glabrata,2
Acalypha peduncularis,2
Acanthopsis scullyi,2
Achyronia suffruticosa,2
Acmadenia faucitincta,2
Adenogramma capillaris,2
Adenogramma congesta,2
Adenogramma natans,2
Adromischus subdistichus,2
Adromischus subviridis,2
Adromischus trigynus,2
Agathosma cephalodes,2
Agathosma lanceolata,2
Agathosma linifolia,2
Agathosma mirabilis,2
Agathosma pattisoniae,2
Agathosma sladeniana,2
Agrostemma githago,2
Aizoon asbestinum,2
Albuca macowanii,2
Albuca massonii,2
Albuca navicula,2
Albuca tortuosa,2
Albuca villosa,2
Aloe claviflora,2
Aloe globuligemma,2
Aloe hereroensis,2
Aloe meyeri,2
Aloe petricola,2
Aloe speciosa,2
Aloinopsis acuta,2
Althenia filiformis,2
Amaranthus muricatus,2
Amellus epaleaceus,2
Ammocharis coranica,2
Amphibolia saginata,2
Amphithalea williamsonii,2
Anacampseros rufescens,2
Anagallis huttonii,2
Anchusa azurea,2
Anderbergia rooibergensis,2
Anderbergia vlokii,2
Androcymbium eghimocymbion,2
Anginon tenuior,2
Anisodontea alexandrii,2
Anisothrix integra,2
Anisotoma cordifolia,2
Annesorhiza fibrosa,2
Anthospermum paniculatum,2
Anthoxanthum odoratum,2
Antimima bracteata,2
Antimima brevicarpa,2
Antimima crassifolia,2
Antimima dekenahi,2
Antimima ivori,2
Antimima lodewykii,2
Antimima menniei,2
Antimima modesta,2
Antimima pauper,2
Antimima prolongata,2
Antimima saturata,2
Apodolirion cedarbergense,2
Argyroderma octophyllum,2
Argyrolobium aciculare,2
Argyrolobium petiolare,2
Aristea cistiflora,2
Aristea ecklonii,2
Asclepias expansa,2
Aspalathus ferox,2
Aspalathus karrooensis,2
Aspalathus keeromsbergensis,2
Aspalathus singuliflora,2
Aspalathus sulphurea,2
Asparagus glaucus,2
Asparagus krebsianus,2
Asphodelus fistulosus,2
Asplenium boltonii,2
Asplenium kaulfussii,2
Astephanus zeyheri,2
Astridia hillii,2
Athanasia alba,2
Athanasia elsiae,2
Athanasia flexuosa,2
Athanasia humilis,2
Athanasia leptocephala,2
Audouinia hispida,2
Babiana foliosa,2
Babiana karooica,2
Babiana lapeirousioides,2
Babiana symmetrantha,2
Banksia speciosa,2
Banksia spinulosa,2
Barbarea verna,2
Bauhinia bowkeri,2
Berkheya caffra,2
Berkheya ferox,2
Berkheya tysonii,2
Berzelia alopecurioides,2
Blepharis procumbens,2
Blepharis sinuata,2
Blotiella glabra,2
Bobartia gracilis,2
Bolandia argillacea,2
Brachychiton populneus,2
Brachylaena nereifolia,2
Brianhuntleya quarcicola,2
Brunia cordata,2
Brunia schlechteri,2
Buddleja dysophylla,2
Bulbine erectipilosa,2
Bulbine flexicaulis,2
Bulbine fragilis,2
Bulbine namaensis,2
Bulbine quartzicola,2
Bulbine semenaliundata,2
Calamophyllum teretiusculum,2
Callistemon linearis,2
Callistemon pallidus,2
Canthium kuntzeanum,2
Canthium spinosum,2
Capnophyllum macrocarpum,2
Capparis hereroensis,2
Carduus tenuiflorus,2
Carex acutiformis,2
Carex cognata,2
Carpha schlechteri,2
Casuarina cunninghamiana,2
Centella calcaria,2
Centella cryptocarpa,2
Centella glauca,2
Centella graminifolia,2
Centella gymnocarpa,2
Centella laevis,2
Centella pilosa,2
Centella thesioides,2
Cephalaria oblongifolia,2
Cephalophyllum hallii,2
Ceropegia meyeri-johannis,2
Ceropegia occulta,2
Chaenostoma archeri,2
Chaenostoma titanophilum,2
Chascanum hederaceum,2
Chascolytrum subaristatum,2
Chasmatophyllum nelii,2
Cheilanthes eckloniana,2
Cheiridopsis pearsonii,2
Cheiridopsis speciosa,2
Chenolea diffusa,2
Chenopodiopsis chenopodioides,2
Chironia purpurascens,2
Chlorophytum pauciphyllum,2
Cissus antarctica,2
Citrullus ecirrhosus,2
Cliffortia concinna,2
Cliffortia crenulata,2
Cliffortia cruciata,2
Cliffortia lanata,2
Cliffortia sparsa,2
Clutia govaertsii,2
Clutia heterophylla,2
Coelanthum verticillatum,2
Coelidium esterhuyseniae,2
Combretum wattii,2
Commiphora cervifolia,2
Commiphora gracilifrondosa,2
Commiphora schimperi,2
Commiphora woodii,2
Conophytum depressum,2
Conophytum pubicalyx,2
Conophytum ratum,2
Conophytum stevens-jonesianum,2
Conophytum tantillum,2
Corycium bifidum,2
Corymbium elsiae,2
Cotula fallax,2
Cotula heterocarpa,2
Cotyledon adscendens,2
Craibia brevicaudata,2
