region,lon,lat,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2
SWAFR,113.00000000000001,-25.75,-2.0624515745670666,0.055719872150720294,-0.7464426449077255,0.32721069636887,-0.31655905226847053,-1.4858188671221266,0.6465660127689199,-3.83784647723426,0.1450711996224686,-2.5571357213837302,0.625567620304082
SWAFR,113.4,-26.25,-2.338145761168278,-0.9933755693855242,-4.415825243672653,1.1689387568594218,-0.3470854045957636,0.7847381900948286,1.216295381170885,0.43300420046165833,2.588162514426951,-0.7576694545597376,4.990578347122973
SWAFR,113.9,-26.25,-1.5492660854891966,-1.6057757803642079,0.09567675858760809,-2.6664225176312515,-0.8097494136560207,1.6215575216709082,0.49508383416449375,0.24109974800430212,1.6331021567012336,-1.2411003632834592,2.4583266415377145
SWAFR,113.4,-26.35,-0.5524683653546542,0.06125541496673253,-1.3553362737465795,1.6239767942955996,0.06885066072490807,0.6832560882713831,1.4969991907306865,1.000951422161914,2.786159101724131,1.875299337721005,2.887473594096134
SWAFR,113.50000000000001,-26.35,-0.30861829020992293,-0.04740482808529737,0.3018952783322745,-2.401826630809879,-0.7598907345127938,0.5760546770470744,-0.15672881369405264,-4.98486711437024,0.15121587165891992,-2.9023190728796826,-0.29692032728501755
SWAFR,113.4,-26.45,-0.1724189731011578,0.15350774344552004,-3.01967333447563,0.5478221843076713,0.809140115422568,0.4617008734057652,-0.11868177971270219,0.35747467928376364,2.198349857878244,0.4303628073096152,2.5553607211390483
SWAFR,113.50000000000001,-26.45,-2.6388294268828925,-0.1376245793839212,-4.056043414589176,1.034855884785636,-0.5592256389977994,-2.383851699784466,-2.5714514980749654,0.37900540233991087,1.5450992559812755,-2.713251759237803,1.5199308705856451
SWAFR,114.00000000000001,-26.45,-2.067652436614537,-0.8332305864800272,-1.163057328828413,-2.77940358238093,-0.7123728816135684,1.510711861198378,1.47142612755468,0.3379381379913511,0.6108560587716977,-1.665274435699877,2.8607034187795732
SWAFR,113.9,-26.55,-0.5206781589389639,-0.6126641285886167,0.2633168837390826,0.2466857140383138,-1.608565784584848,1.0211181556255018,0.48876898592210744,0.5509059508997025,1.328876392184305,0.3027679846546023,1.0833913177736507
SWAFR,114.00000000000001,-26.55,-0.8367818182169826,-1.6480556525739978,-0.9837868860934418,-0.6209681057958596,0.23953773386433397,0.8147012201931368,0.34844479689785013,-0.46388635568032305,-0.9214643770856461,-1.5383903012620548,1.4195254105999457
SWAFR,114.10000000000001,-26.55,-0.055509430140757536,-0.7798439899426861,-0.26923168609250475,0.6190906196023349,-0.4665874247319897,1.344508325879575,0.9179565112607656,0.5040538413204236,-0.11930020042473943,0.4597402641507089,1.1120333135790827
SWAFR,114.2,-26.55,0.013245409124552738,-0.8328785000657752,-2.017048273457044,0.21528946511862432,0.31312060939232095,-1.0631037565781825,0.43588409617523616,-0.13726909151370456,0.8409434286484365,-0.755848312932274,1.4893205915332133
SWAFR,113.7,-26.65,-3.469510100296501,-1.287905897801636,-3.817071327872318,0.8820783164271601,-0.3828525762992172,-0.012801369297923334,0.6304910496174732,-1.203636693719764,1.864450199037554,-2.39320634824353,4.349126531959083
SWAFR,113.80000000000001,-26.65,-1.0365866827338628,-1.6703165311505623,-1.3049704283640993,0.40504455224293584,0.5094405373361903,1.574781940740835,1.5969501295277895,0.8468325903806998,2.353708522878339,0.8267360345870959,3.9670974280606
SWAFR,113.9,-26.65,-0.5505499436462251,-0.6595031377717255,-0.7706335046168477,0.3696317541572063,0.31963259593805543,-0.28800500863546497,0.9880767675207465,-0.2648123649819222,-1.1706062395595298,-0.758063596918261,0.6784683932520504
SWAFR,114.00000000000001,-26.65,-0.6305951545933397,-0.5558010059107502,-0.5399519034603762,-2.136201905145432,-0.3877653956951075,1.265753263880684,1.1154070847669593,-0.793865893658138,-1.4030171659172923,-1.7094475812750458,0.8307869973638711
SWAFR,114.10000000000001,-26.65,-1.3907414150687538,-0.5480620449098137,-0.5962173503362761,-1.9155272562537706,-1.3484056037830212,0.8520491091843265,0.025378990328810955,-0.857157849419799,-0.16694458879533464,-2.2096280595162345,0.851266592707633
SWAFR,114.2,-26.65,-1.017054392339992,-0.6576135047798543,-0.4507308669205108,0.21060949541622334,-1.3238976938972469,0.18102883880813578,-0.4706865507710908,0.06883555952497318,-0.26279724497393603,-1.198890863700077,0.2699180585203559
SWAFR,114.30000000000001,-26.65,-3.299493844043897,-1.5869328177367112,-0.6931636211247468,-1.0702527465241487,-1.7995754809970603,-0.8654309523218954,-2.6092494609114953,0.3999015335295681,-0.5092090281088009,-3.84550237382432,0.18526693923244994
SWAFR,113.7,-26.75,-0.2838161860918262,-1.3994393444722162,-1.3261025593899178,0.9313945968873939,-0.674184614536907,-1.4923091701050992,0.025882377207282224,-0.32379200991052365,1.5128163661506484,-0.9365496731448832,1.2619115189203352
SWAFR,113.80000000000001,-26.75,0.009985376582084959,-0.04164066839011398,-1.6484923866028398,-0.5767643383794437,0.03333994409712297,-0.05342298416025836,0.8683099488052246,-1.0051220597659607,-0.23194939975165033,-1.0327776835161735,0.9305096873738584
SWAFR,113.9,-26.75,-0.8461745894682069,0.3910468345877925,-1.350735158196543,0.050686142775537464,-0.2113301594495896,0.048735518920969306,0.9951694212909419,-0.7549900990112474,-1.1752048418686232,-1.0534741023662595,0.5748918730723598
SWAFR,114.00000000000001,-26.75,-0.6911430932226326,0.3903010653030198,-1.4730784526590304,-1.8658910831240259,-0.8231377779974876,0.4213277286883766,-0.0014398501780683787,-0.7463856522375155,-1.86949309010316,-2.3600545501679653,-0.15780958193967776
SWAFR,114.10000000000001,-26.75,-1.1434878894609775,0.23886213745180743,-0.7997459717052484,-3.1422377983837375,-0.10374305295051592,1.6711726084874212,1.0141570994929383,-1.654089621893645,-0.7025740029503512,-2.002231957820726,1.225852232758605
SWAFR,114.2,-26.75,-0.969179917237225,0.18089957526543432,-0.2746142275419704,-1.1910313641780426,-0.227128381369177,0.21397247327509628,1.3551039093234891,-0.13790090251190779,-1.438432595473128,-1.0567849307166453,0.3866424138464083
SWAFR,114.30000000000001,-26.75,-0.27756417266112404,0.3227836065804419,-0.9423679390872934,0.6346311171133665,-2.2690185247731978,-3.8053791201958163,-1.1722012267532826,0.2332203510381766,-1.5592425551009217,-2.5468522506840934,-2.464132491326581
SWAFR,113.80000000000001,-26.85,0.6073870832519674,-1.2572525386657913,-2.051158250349531,0.5437151406455613,-0.8974491293019791,-1.4172820469999956,0.29324456692926076,-0.17956136818724822,-0.8252107854551135,-1.6528741084623568,0.27090413944751274
SWAFR,113.9,-26.85,-0.8727918282199819,-1.118523085448177,-0.47721569801070096,-0.15523037900239126,-0.10255744399483913,-0.04012038696887045,0.9833369726448162,0.47864247436425167,-1.8209407189935458,-1.1548149046077825,0.6048369501761699
SWAFR,114.00000000000001,-26.85,-0.7572210680451447,-0.5247502969261951,-2.089416868111264,0.15009028563902185,0.33757591950318344,1.1611177801591144,1.273336113919726,0.03711117769612882,-1.2218854894454267,-0.7166724861640131,1.8372586956056514
SWAFR,114.10000000000001,-26.85,-0.8970763217588722,-0.20931661364157375,-1.016859936761115,-1.1226795680504982,-1.1845708553892975,0.7047445996531391,0.08736210651119665,-0.6442827173275032,-1.333235443936522,-2.0012419879355643,0.22879967484835428
SWAFR,114.2,-26.85,-0.9630326974829998,-0.25315574499367177,-1.2843191522671396,-0.1131616916208837,-1.1178945930889577,0.23608671607058335,-0.7110557366089704,-0.11953442748171426,-0.08809967539701487,-1.4251858640074464,0.47863010824480323
SWAFR,114.30000000000001,-26.85,-1.2340855184063082,-0.39543315885888436,0.346351407165631,-0.15103008166441204,-1.6401374282161327,0.7672646781860047,0.1784602928554832,-1.1477766400839422,0.7193927469268836,-0.9784748814180211,0.6365745147615327
SWAFR,114.4,-26.85,-0.7856622659427125,-1.6128597118071741,-0.5589984270259414,-2.7257933488990997,-1.7692750994430513,-0.4793191004604781,-2.0414850173753365,-2.652195827245126,-0.6969926096619905,-4.532503351015791,-0.6935809770962436
SWAFR,113.9,-26.95,-0.4583177555093695,-0.3937567810335793,-1.5563830498848679,-0.3518852014174656,1.1814621319138023,-1.388627478114391,1.254331267703229,0.6910817804948,-0.7760089869740684,-0.6812626838310237,1.1062709522518839
SWAFR,114.00000000000001,-26.95,-1.0449163710040155,-0.3807329590509508,-1.1489997956342677,0.9429875082865428,0.8142810794622457,0.031567744952623135,1.2818792637915368,0.2826741463248677,-0.6831621952684147,-0.04365621828391514,1.4922199572555395
SWAFR,114.10000000000001,-26.95,-0.9294165770240465,-0.30280406178970587,-0.7329368299893093,-0.11084940407275957,-0.27277835369953324,0.23849275357080962,-0.15651342833969606,-0.11266301056204359,-0.694743162345965,-1.041448799484056,0.4175698215726842
SWAFR,114.2,-26.95,-1.7726090620115533,-0.399677455765559,-0.5382487352256339,-1.1288280780553217,-1.0009153059959464,-0.28529122424445713,0.3978623532498483,0.21367480687685037,0.43240447357976364,-1.4946953772371308,1.127182475967074
SWAFR,114.30000000000001,-26.95,-1.0871794947849867,-0.32955018719785784,-0.558051904657542,-0.001890723678676306,-1.0453461487116986,0.1378383899869552,0.4586914869471038,0.21599977266689444,0.004076327304265898,-0.7923581177080925,0.7920533780936264
SWAFR,114.4,-26.95,-0.6372485438456339,-0.5735655088524233,-0.634945468768728,0.22982753830904293,-1.3307021760394424,-0.7781453864669131,-0.5890050685549714,-0.2842135449892323,-0.7431562815846391,-1.6785908971035146,-0.4004507118841257
SWAFR,114.50000000000001,-26.95,-0.8476744355932726,-0.8412969283860138,-0.7082768984955241,-0.11526838841362852,-0.3407555566159975,-1.0454897565447325,-0.5815662352355544,0.08623143399531352,0.0877057907759847,-1.36883850134478,0.3583145924277531
SWAFR,114.60000000000001,-26.95,-0.8313495002092963,-0.893020151258415,-0.5195942730640225,0.5682922576542413,-0.49677456180892676,0.0818256722832622,0.30514682752820205,-0.32786065801422515,-0.5199727995595639,-0.9067093549536394,0.6733574209589065
SWAFR,114.7,-26.95,-1.1171309185405114,-2.8511104169640653,-0.9280436499698691,0.21796876616061167,-1.3304494270126808,0.0016284178356594076,-1.2543071133055705,-0.10376517903656017,-0.2420638604936977,-2.4742207711154953,0.9885595351642342
SWAFR,113.9,-27.05,0.25157462841605266,-1.243713062055883,-1.327943970818714,1.1318310970531327,-1.0145499778444897,-0.32875188806704486,1.6772924974107544,-1.6074259840242935,2.0603495981059523,-0.2948112266098186,2.1321931336559263
SWAFR,114.00000000000001,-27.05,-0.9855523857474462,0.6531455866132402,-1.3740948197736766,1.0528730687700532,0.4398290086366293,-0.6333095956081407,0.9109248695604605,0.4813360559488608,-1.5399871250403092,-0.2784434887706283,0.3497258595378301
SWAFR,114.10000000000001,-27.05,-1.1825816578444766,-1.8543311115685746,-0.10267614823763159,-0.07056317866618735,-0.6950647913109336,-1.1611368674331715,-2.2090395864939794,0.24665755715178633,-0.4262460948640906,-2.269940198274893,-0.40580090694177257
SWAFR,114.2,-27.05,-0.5346863226303394,-0.9839744296082423,-1.850313025557943,0.2979854797902423,-0.13759523874591775,0.5702681689102717,0.02923496795966228,-0.6513674851845009,0.18548089571303794,-1.0814625200639492,1.5747318109832777
SWAFR,114.30000000000001,-27.05,-0.5907917287814691,-0.8637112802168075,-0.6417807233651129,0.593415188214448,0.6236842084722236,-0.2802173572146589,1.3192744986033504,0.6945910740652421,0.38638396843216966,0.3165152286870558,1.6722283080765756
SWAFR,114.4,-27.05,-0.6675563752014355,-0.638910697196495,-0.5317410952082986,0.2989292308912407,-0.7847427142055079,0.3050698737587922,0.5005133849166372,-0.41138497240866423,-0.004833442190419619,-0.7184024773870245,0.824526833542011
SWAFR,114.50000000000001,-27.05,-1.1368917423400853,-1.1015331440218445,-0.31495651068478786,-0.012936900140452276,-0.5668340525979823,-0.6638384713540618,1.2647652538314411,-0.051756906734089045,0.38408473517033903,-0.8799872775132921,1.3738594111697648
SWAFR,114.60000000000001,-27.05,-1.101220698173184,-1.275988434889623,-0.6436568188120049,0.012145314354560482,-0.4099638562158258,-1.6539993061064502,-0.5380637887612961,-0.22972786719919774,-1.3681681205193352,-2.312929490078188,-0.24042473137556314
SWAFR,114.7,-27.05,-0.915672713578369,-1.241122419764022,0.06123583383757124,-0.4183541488468095,-0.5970057665290153,-0.6230103826378354,-0.010811546464877631,-0.9701168326849634,-0.7719114699394535,-1.8997664142628568,0.08299172809112437
SWAFR,114.00000000000001,-27.15,0.17764108476130905,0.7279777603956346,-0.7613348976454226,1.4200663834956841,0.6369462349501522,-1.1995808456120853,1.0844823697662598,0.05314203703314469,1.6558108203435964,1.314040692664558,0.9269445010790632
