region,qdgc,hdgc,dgc,lat,lon,n_collections,QDS_richness
GCFR,E027S28DC,E027S28D,E027S28,-28.875,27.625,NA,NA
GCFR,E027S28DA,E027S28D,E027S28,-28.625,27.625,NA,NA
GCFR,E027S28BC,E027S28B,E027S28,-28.375,27.625,NA,NA
GCFR,E027S28BA,E027S28B,E027S28,-28.125,27.625,NA,NA
GCFR,E027S27DC,E027S27D,E027S27,-27.875,27.625,NA,NA
GCFR,E027S27DA,E027S27D,E027S27,-27.625,27.625,NA,NA
GCFR,E027S27BC,E027S27B,E027S27,-27.375,27.625,NA,NA
GCFR,E027S27BA,E027S27B,E027S27,-27.125,27.625,NA,NA
GCFR,E027S34DD,E027S34D,E027S34,-34.875,27.875,NA,NA
GCFR,E027S34DB,E027S34D,E027S34,-34.625,27.875,NA,NA
GCFR,E027S34BD,E027S34B,E027S34,-34.375,27.875,NA,NA
GCFR,E027S34BB,E027S34B,E027S34,-34.125,27.875,NA,NA
GCFR,E027S33DD,E027S33D,E027S33,-33.875,27.875,NA,NA
GCFR,E027S33DB,E027S33D,E027S33,-33.625,27.875,NA,NA
GCFR,E027S33BD,E027S33B,E027S33,-33.375,27.875,NA,NA
GCFR,E027S33BB,E027S33B,E027S33,-33.125,27.875,NA,NA
GCFR,E027S32DD,E027S32D,E027S32,-32.875,27.875,NA,NA
GCFR,E027S32DB,E027S32D,E027S32,-32.625,27.875,NA,NA
GCFR,E027S32BD,E027S32B,E027S32,-32.375,27.875,NA,NA
GCFR,E027S32BB,E027S32B,E027S32,-32.125,27.875,NA,NA
GCFR,E027S31DD,E027S31D,E027S31,-31.875,27.875,NA,NA
GCFR,E027S31DB,E027S31D,E027S31,-31.625,27.875,NA,NA
GCFR,E027S31BD,E027S31B,E027S31,-31.375,27.875,NA,NA
GCFR,E027S31BB,E027S31B,E027S31,-31.125,27.875,NA,NA
GCFR,E027S30DD,E027S30D,E027S30,-30.875,27.875,NA,NA
GCFR,E027S30DB,E027S30D,E027S30,-30.625,27.875,NA,NA
GCFR,E027S30BD,E027S30B,E027S30,-30.375,27.875,NA,NA
GCFR,E027S30BB,E027S30B,E027S30,-30.125,27.875,NA,NA
GCFR,E027S29DD,E027S29D,E027S29,-29.875,27.875,NA,NA
GCFR,E027S29DB,E027S29D,E027S29,-29.625,27.875,NA,NA
GCFR,E027S29BD,E027S29B,E027S29,-29.375,27.875,NA,NA
GCFR,E027S29BB,E027S29B,E027S29,-29.125,27.875,NA,NA
GCFR,E027S28DD,E027S28D,E027S28,-28.875,27.875,NA,NA
GCFR,E027S28DB,E027S28D,E027S28,-28.625,27.875,NA,NA
GCFR,E027S28BD,E027S28B,E027S28,-28.375,27.875,NA,NA
GCFR,E027S28BB,E027S28B,E027S28,-28.125,27.875,NA,NA
GCFR,E027S27DD,E027S27D,E027S27,-27.875,27.875,NA,NA
GCFR,E027S27DB,E027S27D,E027S27,-27.625,27.875,NA,NA
GCFR,E027S27BD,E027S27B,E027S27,-27.375,27.875,NA,NA
GCFR,E027S27BB,E027S27B,E027S27,-27.125,27.875,NA,NA
GCFR,E028S34CC,E028S34C,E028S34,-34.875,28.125,NA,NA
GCFR,E028S34CA,E028S34C,E028S34,-34.625,28.125,NA,NA
GCFR,E028S34AC,E028S34A,E028S34,-34.375,28.125,NA,NA
GCFR,E028S34AA,E028S34A,E028S34,-34.125,28.125,NA,NA
GCFR,E028S33CC,E028S33C,E028S33,-33.875,28.125,NA,NA
GCFR,E028S33CA,E028S33C,E028S33,-33.625,28.125,NA,NA
GCFR,E028S33AC,E028S33A,E028S33,-33.375,28.125,NA,NA
GCFR,E028S33AA,E028S33A,E028S33,-33.125,28.125,NA,NA
GCFR,E028S32CC,E028S32C,E028S32,-32.875,28.125,NA,NA
GCFR,E028S32CA,E028S32C,E028S32,-32.625,28.125,NA,NA
GCFR,E028S32AC,E028S32A,E028S32,-32.375,28.125,NA,NA
GCFR,E028S32AA,E028S32A,E028S32,-32.125,28.125,NA,NA
GCFR,E028S31CC,E028S31C,E028S31,-31.875,28.125,NA,NA
GCFR,E028S31CA,E028S31C,E028S31,-31.625,28.125,NA,NA
GCFR,E028S31AC,E028S31A,E028S31,-31.375,28.125,NA,NA
GCFR,E028S31AA,E028S31A,E028S31,-31.125,28.125,NA,NA
GCFR,E028S30CC,E028S30C,E028S30,-30.875,28.125,NA,NA
GCFR,E028S30CA,E028S30C,E028S30,-30.625,28.125,NA,NA
GCFR,E028S30AC,E028S30A,E028S30,-30.375,28.125,NA,NA
GCFR,E028S30AA,E028S30A,E028S30,-30.125,28.125,NA,NA
GCFR,E028S29CC,E028S29C,E028S29,-29.875,28.125,NA,NA
GCFR,E028S29CA,E028S29C,E028S29,-29.625,28.125,NA,NA
GCFR,E028S29AC,E028S29A,E028S29,-29.375,28.125,NA,NA
GCFR,E028S29AA,E028S29A,E028S29,-29.125,28.125,NA,NA
GCFR,E028S28CC,E028S28C,E028S28,-28.875,28.125,NA,NA
GCFR,E028S28CA,E028S28C,E028S28,-28.625,28.125,NA,NA
GCFR,E028S28AC,E028S28A,E028S28,-28.375,28.125,NA,NA
GCFR,E028S28AA,E028S28A,E028S28,-28.125,28.125,NA,NA
GCFR,E028S27CC,E028S27C,E028S27,-27.875,28.125,NA,NA
GCFR,E028S27CA,E028S27C,E028S27,-27.625,28.125,NA,NA
GCFR,E028S27AC,E028S27A,E028S27,-27.375,28.125,NA,NA
GCFR,E028S27AA,E028S27A,E028S27,-27.125,28.125,NA,NA
GCFR,E028S34CD,E028S34C,E028S34,-34.875,28.375,NA,NA
GCFR,E028S34CB,E028S34C,E028S34,-34.625,28.375,NA,NA
GCFR,E028S34AD,E028S34A,E028S34,-34.375,28.375,NA,NA
GCFR,E028S34AB,E028S34A,E028S34,-34.125,28.375,NA,NA
GCFR,E028S33CD,E028S33C,E028S33,-33.875,28.375,NA,NA
GCFR,E028S33CB,E028S33C,E028S33,-33.625,28.375,NA,NA
GCFR,E028S33AD,E028S33A,E028S33,-33.375,28.375,NA,NA
GCFR,E028S33AB,E028S33A,E028S33,-33.125,28.375,NA,NA
GCFR,E028S32CD,E028S32C,E028S32,-32.875,28.375,NA,NA
GCFR,E028S32CB,E028S32C,E028S32,-32.625,28.375,NA,NA
GCFR,E028S32AD,E028S32A,E028S32,-32.375,28.375,NA,NA
GCFR,E028S32AB,E028S32A,E028S32,-32.125,28.375,NA,NA
GCFR,E028S31CD,E028S31C,E028S31,-31.875,28.375,NA,NA
GCFR,E028S31CB,E028S31C,E028S31,-31.625,28.375,NA,NA
GCFR,E028S31AD,E028S31A,E028S31,-31.375,28.375,NA,NA
GCFR,E028S31AB,E028S31A,E028S31,-31.125,28.375,NA,NA
GCFR,E028S30CD,E028S30C,E028S30,-30.875,28.375,NA,NA
GCFR,E028S30CB,E028S30C,E028S30,-30.625,28.375,NA,NA
GCFR,E028S30AD,E028S30A,E028S30,-30.375,28.375,NA,NA
GCFR,E028S30AB,E028S30A,E028S30,-30.125,28.375,NA,NA
GCFR,E028S29CD,E028S29C,E028S29,-29.875,28.375,NA,NA
GCFR,E028S29CB,E028S29C,E028S29,-29.625,28.375,NA,NA
GCFR,E028S29AD,E028S29A,E028S29,-29.375,28.375,NA,NA
GCFR,E028S29AB,E028S29A,E028S29,-29.125,28.375,NA,NA
GCFR,E028S28CD,E028S28C,E028S28,-28.875,28.375,NA,NA
GCFR,E028S28CB,E028S28C,E028S28,-28.625,28.375,NA,NA
GCFR,E028S28AD,E028S28A,E028S28,-28.375,28.375,NA,NA
GCFR,E028S28AB,E028S28A,E028S28,-28.125,28.375,NA,NA
GCFR,E028S27CD,E028S27C,E028S27,-27.875,28.375,NA,NA
GCFR,E028S27CB,E028S27C,E028S27,-27.625,28.375,NA,NA
GCFR,E028S27AD,E028S27A,E028S27,-27.375,28.375,NA,NA
GCFR,E028S27AB,E028S27A,E028S27,-27.125,28.375,NA,NA
GCFR,E028S34DC,E028S34D,E028S34,-34.875,28.625,NA,NA
GCFR,E028S34DA,E028S34D,E028S34,-34.625,28.625,NA,NA
GCFR,E028S34BC,E028S34B,E028S34,-34.375,28.625,NA,NA
GCFR,E028S34BA,E028S34B,E028S34,-34.125,28.625,NA,NA
GCFR,E028S33DC,E028S33D,E028S33,-33.875,28.625,NA,NA
GCFR,E028S33DA,E028S33D,E028S33,-33.625,28.625,NA,NA
GCFR,E028S33BC,E028S33B,E028S33,-33.375,28.625,NA,NA
GCFR,E028S33BA,E028S33B,E028S33,-33.125,28.625,NA,NA
GCFR,E028S32DC,E028S32D,E028S32,-32.875,28.625,NA,NA
GCFR,E028S32DA,E028S32D,E028S32,-32.625,28.625,NA,NA
GCFR,E028S32BC,E028S32B,E028S32,-32.375,28.625,NA,NA
GCFR,E028S32BA,E028S32B,E028S32,-32.125,28.625,NA,NA
GCFR,E028S31DC,E028S31D,E028S31,-31.875,28.625,NA,NA
GCFR,E028S31DA,E028S31D,E028S31,-31.625,28.625,NA,NA
GCFR,E028S31BC,E028S31B,E028S31,-31.375,28.625,NA,NA
GCFR,E028S31BA,E028S31B,E028S31,-31.125,28.625,NA,NA
GCFR,E028S30DC,E028S30D,E028S30,-30.875,28.625,NA,NA
GCFR,E028S30DA,E028S30D,E028S30,-30.625,28.625,NA,NA
GCFR,E028S30BC,E028S30B,E028S30,-30.375,28.625,NA,NA
GCFR,E028S30BA,E028S30B,E028S30,-30.125,28.625,NA,NA
GCFR,E028S29DC,E028S29D,E028S29,-29.875,28.625,NA,NA
GCFR,E028S29DA,E028S29D,E028S29,-29.625,28.625,NA,NA
GCFR,E028S29BC,E028S29B,E028S29,-29.375,28.625,NA,NA
GCFR,E028S29BA,E028S29B,E028S29,-29.125,28.625,NA,NA
GCFR,E028S28DC,E028S28D,E028S28,-28.875,28.625,NA,NA
GCFR,E028S28DA,E028S28D,E028S28,-28.625,28.625,NA,NA
GCFR,E028S28BC,E028S28B,E028S28,-28.375,28.625,NA,NA
GCFR,E028S28BA,E028S28B,E028S28,-28.125,28.625,NA,NA
GCFR,E028S27DC,E028S27D,E028S27,-27.875,28.625,NA,NA
GCFR,E028S27DA,E028S27D,E028S27,-27.625,28.625,NA,NA
GCFR,E028S27BC,E028S27B,E028S27,-27.375,28.625,NA,NA
GCFR,E028S27BA,E028S27B,E028S27,-27.125,28.625,NA,NA
GCFR,E028S34DD,E028S34D,E028S34,-34.875,28.875,NA,NA
GCFR,E028S34DB,E028S34D,E028S34,-34.625,28.875,NA,NA
GCFR,E028S34BD,E028S34B,E028S34,-34.375,28.875,NA,NA
GCFR,E028S34BB,E028S34B,E028S34,-34.125,28.875,NA,NA
GCFR,E028S33DD,E028S33D,E028S33,-33.875,28.875,NA,NA
GCFR,E028S33DB,E028S33D,E028S33,-33.625,28.875,NA,NA
GCFR,E028S33BD,E028S33B,E028S33,-33.375,28.875,NA,NA
GCFR,E028S33BB,E028S33B,E028S33,-33.125,28.875,NA,NA
GCFR,E028S32DD,E028S32D,E028S32,-32.875,28.875,NA,NA
GCFR,E028S32DB,E028S32D,E028S32,-32.625,28.875,NA,NA
GCFR,E028S32BD,E028S32B,E028S32,-32.375,28.875,NA,NA
GCFR,E028S32BB,E028S32B,E028S32,-32.125,28.875,NA,NA
GCFR,E028S31DD,E028S31D,E028S31,-31.875,28.875,NA,NA
GCFR,E028S31DB,E028S31D,E028S31,-31.625,28.875,NA,NA
GCFR,E028S31BD,E028S31B,E028S31,-31.375,28.875,NA,NA
GCFR,E028S31BB,E028S31B,E028S31,-31.125,28.875,NA,NA
GCFR,E028S30DD,E028S30D,E028S30,-30.875,28.875,NA,NA
GCFR,E028S30DB,E028S30D,E028S30,-30.625,28.875,NA,NA
GCFR,E028S30BD,E028S30B,E028S30,-30.375,28.875,NA,NA
GCFR,E028S30BB,E028S30B,E028S30,-30.125,28.875,NA,NA
GCFR,E028S29DD,E028S29D,E028S29,-29.875,28.875,NA,NA
GCFR,E028S29DB,E028S29D,E028S29,-29.625,28.875,NA,NA
GCFR,E028S29BD,E028S29B,E028S29,-29.375,28.875,NA,NA
GCFR,E028S29BB,E028S29B,E028S29,-29.125,28.875,NA,NA
GCFR,E028S28DD,E028S28D,E028S28,-28.875,28.875,NA,NA
GCFR,E028S28DB,E028S28D,E028S28,-28.625,28.875,NA,NA
GCFR,E028S28BD,E028S28B,E028S28,-28.375,28.875,NA,NA
GCFR,E028S28BB,E028S28B,E028S28,-28.125,28.875,NA,NA
GCFR,E028S27DD,E028S27D,E028S27,-27.875,28.875,NA,NA
GCFR,E028S27DB,E028S27D,E028S27,-27.625,28.875,NA,NA
GCFR,E028S27BD,E028S27B,E028S27,-27.375,28.875,NA,NA
GCFR,E028S27BB,E028S27B,E028S27,-27.125,28.875,NA,NA
GCFR,E029S34CC,E029S34C,E029S34,-34.875,29.125,NA,NA
GCFR,E029S34CA,E029S34C,E029S34,-34.625,29.125,NA,NA
GCFR,E029S34AC,E029S34A,E029S34,-34.375,29.125,NA,NA
GCFR,E029S34AA,E029S34A,E029S34,-34.125,29.125,NA,NA
GCFR,E029S33CC,E029S33C,E029S33,-33.875,29.125,NA,NA
GCFR,E029S33CA,E029S33C,E029S33,-33.625,29.125,NA,NA
GCFR,E029S33AC,E029S33A,E029S33,-33.375,29.125,NA,NA
GCFR,E029S33AA,E029S33A,E029S33,-33.125,29.125,NA,NA
GCFR,E029S32CC,E029S32C,E029S32,-32.875,29.125,NA,NA
GCFR,E029S32CA,E029S32C,E029S32,-32.625,29.125,NA,NA
GCFR,E029S32AC,E029S32A,E029S32,-32.375,29.125,NA,NA
GCFR,E029S32AA,E029S32A,E029S32,-32.125,29.125,NA,NA
GCFR,E029S31CC,E029S31C,E029S31,-31.875,29.125,NA,NA
GCFR,E029S31CA,E029S31C,E029S31,-31.625,29.125,NA,NA
GCFR,E029S31AC,E029S31A,E029S31,-31.375,29.125,NA,NA
GCFR,E029S31AA,E029S31A,E029S31,-31.125,29.125,NA,NA
GCFR,E029S30CC,E029S30C,E029S30,-30.875,29.125,NA,NA
GCFR,E029S30CA,E029S30C,E029S30,-30.625,29.125,NA,NA
GCFR,E029S30AC,E029S30A,E029S30,-30.375,29.125,NA,NA
GCFR,E029S30AA,E029S30A,E029S30,-30.125,29.125,NA,NA
GCFR,E029S29CC,E029S29C,E029S29,-29.875,29.125,NA,NA
GCFR,E029S29CA,E029S29C,E029S29,-29.625,29.125,NA,NA
GCFR,E029S29AC,E029S29A,E029S29,-29.375,29.125,NA,NA
GCFR,E029S29AA,E029S29A,E029S29,-29.125,29.125,NA,NA
GCFR,E029S28CC,E029S28C,E029S28,-28.875,29.125,NA,NA
GCFR,E029S28CA,E029S28C,E029S28,-28.625,29.125,NA,NA
GCFR,E029S28AC,E029S28A,E029S28,-28.375,29.125,NA,NA
GCFR,E029S28AA,E029S28A,E029S28,-28.125,29.125,NA,NA
GCFR,E029S27CC,E029S27C,E029S27,-27.875,29.125,NA,NA
GCFR,E029S27CA,E029S27C,E029S27,-27.625,29.125,NA,NA
GCFR,E029S27AC,E029S27A,E029S27,-27.375,29.125,NA,NA
GCFR,E029S27AA,E029S27A,E029S27,-27.125,29.125,NA,NA
GCFR,E029S34CD,E029S34C,E029S34,-34.875,29.375,NA,NA
GCFR,E029S34CB,E029S34C,E029S34,-34.625,29.375,NA,NA
GCFR,E029S34AD,E029S34A,E029S34,-34.375,29.375,NA,NA
GCFR,E029S34AB,E029S34A,E029S34,-34.125,29.375,NA,NA
GCFR,E029S33CD,E029S33C,E029S33,-33.875,29.375,NA,NA
GCFR,E029S33CB,E029S33C,E029S33,-33.625,29.375,NA,NA
GCFR,E029S33AD,E029S33A,E029S33,-33.375,29.375,NA,NA
GCFR,E029S33AB,E029S33A,E029S33,-33.125,29.375,NA,NA
GCFR,E029S32CD,E029S32C,E029S32,-32.875,29.375,NA,NA
GCFR,E029S32CB,E029S32C,E029S32,-32.625,29.375,NA,NA
GCFR,E029S32AD,E029S32A,E029S32,-32.375,29.375,NA,NA
GCFR,E029S32AB,E029S32A,E029S32,-32.125,29.375,NA,NA
GCFR,E029S31CD,E029S31C,E029S31,-31.875,29.375,NA,NA
GCFR,E029S31CB,E029S31C,E029S31,-31.625,29.375,NA,NA
GCFR,E029S31AD,E029S31A,E029S31,-31.375,29.375,NA,NA
GCFR,E029S31AB,E029S31A,E029S31,-31.125,29.375,NA,NA
GCFR,E029S30CD,E029S30C,E029S30,-30.875,29.375,NA,NA
GCFR,E029S30CB,E029S30C,E029S30,-30.625,29.375,NA,NA
GCFR,E029S30AD,E029S30A,E029S30,-30.375,29.375,NA,NA
GCFR,E029S30AB,E029S30A,E029S30,-30.125,29.375,NA,NA
GCFR,E029S29CD,E029S29C,E029S29,-29.875,29.375,NA,NA
GCFR,E029S29CB,E029S29C,E029S29,-29.625,29.375,NA,NA
GCFR,E029S29AD,E029S29A,E029S29,-29.375,29.375,NA,NA
GCFR,E029S29AB,E029S29A,E029S29,-29.125,29.375,NA,NA
GCFR,E029S28CD,E029S28C,E029S28,-28.875,29.375,NA,NA
GCFR,E029S28CB,E029S28C,E029S28,-28.625,29.375,NA,NA
GCFR,E029S28AD,E029S28A,E029S28,-28.375,29.375,NA,NA
GCFR,E029S28AB,E029S28A,E029S28,-28.125,29.375,NA,NA
GCFR,E029S27CD,E029S27C,E029S27,-27.875,29.375,NA,NA
GCFR,E029S27CB,E029S27C,E029S27,-27.625,29.375,NA,NA
GCFR,E029S27AD,E029S27A,E029S27,-27.375,29.375,NA,NA
GCFR,E029S27AB,E029S27A,E029S27,-27.125,29.375,NA,NA
GCFR,E029S34DC,E029S34D,E029S34,-34.875,29.625,NA,NA
GCFR,E029S34DA,E029S34D,E029S34,-34.625,29.625,NA,NA
GCFR,E029S34BC,E029S34B,E029S34,-34.375,29.625,NA,NA
GCFR,E029S34BA,E029S34B,E029S34,-34.125,29.625,NA,NA
GCFR,E029S33DC,E029S33D,E029S33,-33.875,29.625,NA,NA
GCFR,E029S33DA,E029S33D,E029S33,-33.625,29.625,NA,NA
GCFR,E029S33BC,E029S33B,E029S33,-33.375,29.625,NA,NA
GCFR,E029S33BA,E029S33B,E029S33,-33.125,29.625,NA,NA
GCFR,E029S32DC,E029S32D,E029S32,-32.875,29.625,NA,NA
GCFR,E029S32DA,E029S32D,E029S32,-32.625,29.625,NA,NA
GCFR,E029S32BC,E029S32B,E029S32,-32.375,29.625,NA,NA
GCFR,E029S32BA,E029S32B,E029S32,-32.125,29.625,NA,NA
GCFR,E029S31DC,E029S31D,E029S31,-31.875,29.625,NA,NA
GCFR,E029S31DA,E029S31D,E029S31,-31.625,29.625,NA,NA
GCFR,E029S31BC,E029S31B,E029S31,-31.375,29.625,NA,NA
GCFR,E029S31BA,E029S31B,E029S31,-31.125,29.625,NA,NA
GCFR,E029S30DC,E029S30D,E029S30,-30.875,29.625,NA,NA
GCFR,E029S30DA,E029S30D,E029S30,-30.625,29.625,NA,NA
GCFR,E029S30BC,E029S30B,E029S30,-30.375,29.625,NA,NA
GCFR,E029S30BA,E029S30B,E029S30,-30.125,29.625,NA,NA
GCFR,E029S29DC,E029S29D,E029S29,-29.875,29.625,NA,NA
GCFR,E029S29DA,E029S29D,E029S29,-29.625,29.625,NA,NA
GCFR,E029S29BC,E029S29B,E029S29,-29.375,29.625,NA,NA
GCFR,E029S29BA,E029S29B,E029S29,-29.125,29.625,NA,NA
GCFR,E029S28DC,E029S28D,E029S28,-28.875,29.625,NA,NA
GCFR,E029S28DA,E029S28D,E029S28,-28.625,29.625,NA,NA
GCFR,E029S28BC,E029S28B,E029S28,-28.375,29.625,NA,NA
GCFR,E029S28BA,E029S28B,E029S28,-28.125,29.625,NA,NA
GCFR,E029S27DC,E029S27D,E029S27,-27.875,29.625,NA,NA
GCFR,E029S27DA,E029S27D,E029S27,-27.625,29.625,NA,NA
GCFR,E029S27BC,E029S27B,E029S27,-27.375,29.625,NA,NA
GCFR,E029S27BA,E029S27B,E029S27,-27.125,29.625,NA,NA
GCFR,E029S34DD,E029S34D,E029S34,-34.875,29.875,NA,NA
GCFR,E029S34DB,E029S34D,E029S34,-34.625,29.875,NA,NA
GCFR,E029S34BD,E029S34B,E029S34,-34.375,29.875,NA,NA
GCFR,E029S34BB,E029S34B,E029S34,-34.125,29.875,NA,NA
GCFR,E029S33DD,E029S33D,E029S33,-33.875,29.875,NA,NA
GCFR,E029S33DB,E029S33D,E029S33,-33.625,29.875,NA,NA
GCFR,E029S33BD,E029S33B,E029S33,-33.375,29.875,NA,NA
GCFR,E029S33BB,E029S33B,E029S33,-33.125,29.875,NA,NA
GCFR,E029S32DD,E029S32D,E029S32,-32.875,29.875,NA,NA
GCFR,E029S32DB,E029S32D,E029S32,-32.625,29.875,NA,NA
GCFR,E029S32BD,E029S32B,E029S32,-32.375,29.875,NA,NA
GCFR,E029S32BB,E029S32B,E029S32,-32.125,29.875,NA,NA
GCFR,E029S31DD,E029S31D,E029S31,-31.875,29.875,NA,NA
GCFR,E029S31DB,E029S31D,E029S31,-31.625,29.875,NA,NA
GCFR,E029S31BD,E029S31B,E029S31,-31.375,29.875,NA,NA
GCFR,E029S31BB,E029S31B,E029S31,-31.125,29.875,NA,NA
GCFR,E029S30DD,E029S30D,E029S30,-30.875,29.875,NA,NA
GCFR,E029S30DB,E029S30D,E029S30,-30.625,29.875,NA,NA
GCFR,E029S30BD,E029S30B,E029S30,-30.375,29.875,NA,NA
GCFR,E029S30BB,E029S30B,E029S30,-30.125,29.875,NA,NA
GCFR,E029S29DD,E029S29D,E029S29,-29.875,29.875,NA,NA
GCFR,E029S29DB,E029S29D,E029S29,-29.625,29.875,NA,NA
GCFR,E029S29BD,E029S29B,E029S29,-29.375,29.875,NA,NA
GCFR,E029S29BB,E029S29B,E029S29,-29.125,29.875,NA,NA
GCFR,E029S28DD,E029S28D,E029S28,-28.875,29.875,NA,NA
GCFR,E029S28DB,E029S28D,E029S28,-28.625,29.875,NA,NA
GCFR,E029S28BD,E029S28B,E029S28,-28.375,29.875,NA,NA
GCFR,E029S28BB,E029S28B,E029S28,-28.125,29.875,NA,NA
GCFR,E029S27DD,E029S27D,E029S27,-27.875,29.875,NA,NA
GCFR,E029S27DB,E029S27D,E029S27,-27.625,29.875,NA,NA
GCFR,E029S27BD,E029S27B,E029S27,-27.375,29.875,NA,NA
GCFR,E029S27BB,E029S27B,E029S27,-27.125,29.875,NA,NA
GCFR,E030S34CC,E030S34C,E030S34,-34.875,30.125,NA,NA
GCFR,E030S34CA,E030S34C,E030S34,-34.625,30.125,NA,NA
GCFR,E030S34AC,E030S34A,E030S34,-34.375,30.125,NA,NA
GCFR,E030S34AA,E030S34A,E030S34,-34.125,30.125,NA,NA
GCFR,E030S33CC,E030S33C,E030S33,-33.875,30.125,NA,NA
GCFR,E030S33CA,E030S33C,E030S33,-33.625,30.125,NA,NA
GCFR,E030S33AC,E030S33A,E030S33,-33.375,30.125,NA,NA
GCFR,E030S33AA,E030S33A,E030S33,-33.125,30.125,NA,NA
GCFR,E030S32CC,E030S32C,E030S32,-32.875,30.125,NA,NA
GCFR,E030S32CA,E030S32C,E030S32,-32.625,30.125,NA,NA
GCFR,E030S32AC,E030S32A,E030S32,-32.375,30.125,NA,NA
GCFR,E030S32AA,E030S32A,E030S32,-32.125,30.125,NA,NA
GCFR,E030S31CC,E030S31C,E030S31,-31.875,30.125,NA,NA
GCFR,E030S31CA,E030S31C,E030S31,-31.625,30.125,NA,NA
GCFR,E030S31AC,E030S31A,E030S31,-31.375,30.125,NA,NA
GCFR,E030S31AA,E030S31A,E030S31,-31.125,30.125,NA,NA
GCFR,E030S30CC,E030S30C,E030S30,-30.875,30.125,NA,NA
GCFR,E030S30CA,E030S30C,E030S30,-30.625,30.125,NA,NA
GCFR,E030S30AC,E030S30A,E030S30,-30.375,30.125,NA,NA
GCFR,E030S30AA,E030S30A,E030S30,-30.125,30.125,NA,NA
GCFR,E030S29CC,E030S29C,E030S29,-29.875,30.125,NA,NA
GCFR,E030S29CA,E030S29C,E030S29,-29.625,30.125,NA,NA
GCFR,E030S29AC,E030S29A,E030S29,-29.375,30.125,NA,NA
GCFR,E030S29AA,E030S29A,E030S29,-29.125,30.125,NA,NA
GCFR,E030S28CC,E030S28C,E030S28,-28.875,30.125,NA,NA
GCFR,E030S28CA,E030S28C,E030S28,-28.625,30.125,NA,NA
GCFR,E030S28AC,E030S28A,E030S28,-28.375,30.125,NA,NA
GCFR,E030S28AA,E030S28A,E030S28,-28.125,30.125,NA,NA
GCFR,E030S27CC,E030S27C,E030S27,-27.875,30.125,NA,NA
GCFR,E030S27CA,E030S27C,E030S27,-27.625,30.125,NA,NA
GCFR,E030S27AC,E030S27A,E030S27,-27.375,30.125,NA,NA
GCFR,E030S27AA,E030S27A,E030S27,-27.125,30.125,NA,NA
GCFR,E030S34CD,E030S34C,E030S34,-34.875,30.375,NA,NA
GCFR,E030S34CB,E030S34C,E030S34,-34.625,30.375,NA,NA
GCFR,E030S34AD,E030S34A,E030S34,-34.375,30.375,NA,NA
GCFR,E030S34AB,E030S34A,E030S34,-34.125,30.375,NA,NA
GCFR,E030S33CD,E030S33C,E030S33,-33.875,30.375,NA,NA
GCFR,E030S33CB,E030S33C,E030S33,-33.625,30.375,NA,NA
GCFR,E030S33AD,E030S33A,E030S33,-33.375,30.375,NA,NA
GCFR,E030S33AB,E030S33A,E030S33,-33.125,30.375,NA,NA
GCFR,E030S32CD,E030S32C,E030S32,-32.875,30.375,NA,NA
GCFR,E030S32CB,E030S32C,E030S32,-32.625,30.375,NA,NA
GCFR,E030S32AD,E030S32A,E030S32,-32.375,30.375,NA,NA
GCFR,E030S32AB,E030S32A,E030S32,-32.125,30.375,NA,NA
GCFR,E030S31CD,E030S31C,E030S31,-31.875,30.375,NA,NA
GCFR,E030S31CB,E030S31C,E030S31,-31.625,30.375,NA,NA
GCFR,E030S31AD,E030S31A,E030S31,-31.375,30.375,NA,NA
GCFR,E030S31AB,E030S31A,E030S31,-31.125,30.375,NA,NA
GCFR,E030S30CD,E030S30C,E030S30,-30.875,30.375,NA,NA
GCFR,E030S30CB,E030S30C,E030S30,-30.625,30.375,NA,NA
GCFR,E030S30AD,E030S30A,E030S30,-30.375,30.375,NA,NA
GCFR,E030S30AB,E030S30A,E030S30,-30.125,30.375,NA,NA
GCFR,E030S29CD,E030S29C,E030S29,-29.875,30.375,NA,NA
GCFR,E030S29CB,E030S29C,E030S29,-29.625,30.375,NA,NA
GCFR,E030S29AD,E030S29A,E030S29,-29.375,30.375,NA,NA
GCFR,E030S29AB,E030S29A,E030S29,-29.125,30.375,NA,NA
GCFR,E030S28CD,E030S28C,E030S28,-28.875,30.375,NA,NA
GCFR,E030S28CB,E030S28C,E030S28,-28.625,30.375,NA,NA
GCFR,E030S28AD,E030S28A,E030S28,-28.375,30.375,NA,NA
GCFR,E030S28AB,E030S28A,E030S28,-28.125,30.375,NA,NA
GCFR,E030S27CD,E030S27C,E030S27,-27.875,30.375,NA,NA
GCFR,E030S27CB,E030S27C,E030S27,-27.625,30.375,NA,NA
GCFR,E030S27AD,E030S27A,E030S27,-27.375,30.375,NA,NA
GCFR,E030S27AB,E030S27A,E030S27,-27.125,30.375,NA,NA
GCFR,E030S34DC,E030S34D,E030S34,-34.875,30.625,NA,NA
GCFR,E030S34DA,E030S34D,E030S34,-34.625,30.625,NA,NA
GCFR,E030S34BC,E030S34B,E030S34,-34.375,30.625,NA,NA
GCFR,E030S34BA,E030S34B,E030S34,-34.125,30.625,NA,NA
GCFR,E030S33DC,E030S33D,E030S33,-33.875,30.625,NA,NA
GCFR,E030S33DA,E030S33D,E030S33,-33.625,30.625,NA,NA
GCFR,E030S33BC,E030S33B,E030S33,-33.375,30.625,NA,NA
