region,qdgc,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2
GCFR,E017S29CC,0.09585327281866671,0.5888221295154963,1.3173345407217036,1.230132803995817,-3.908168461335537,0.6991963358086252,0.6130587701880095,-1.4211221055507883,1.7613250875321773,0.16344554120085386,0.004689236144142295
GCFR,E017S29CD,0.31582536418913176,0.11647015454798197,-0.1859283656313909,0.45118481032264723,-2.2811769355710387,0.8506353147148857,1.0887087010648389,0.7147868993508107,1.1803986614851587,0.6040970676327649,-1.034352892804458
GCFR,E017S29DA,1.5984092062646347,0.06611295012244917,0.18364574722944127,1.1197180523666577,0.7025909514812582,-0.6048157527326422,1.0168657694939873,0.407544650401788,0.10415999574506747,1.5977609023100499,0.09854139816725976
GCFR,E017S29DB,1.102418437878692,-0.13477524277641828,-1.143622061278258,-1.5834673251741178,-0.031132282273757434,-1.7875055752032878,-0.6302016232887553,-0.07255448810063041,0.3918536379064021,-1.239826729259214,0.4990314647826566
GCFR,E017S29DC,1.3196303061450652,-0.29196626909029444,-0.11908770085780869,0.7848124647057867,-1.0670328316632058,0.4623159216639058,1.2440288350742132,0.38443673829318653,-0.592857657304772,0.6417489999910635,-0.24475720543585125
GCFR,E017S29DD,1.2227092260676204,-0.9465805389357895,-0.7777548262251063,-0.561182297077753,0.2177346662730263,0.015484645714515782,1.3023322480469162,-0.23841692025724032,-0.37134994893249984,-0.1939597020623762,-0.9050795143847035
GCFR,E017S30AB,0.21530245186570612,-0.4061896077099575,0.9039242384916011,1.085495012579243,-0.9402747493732105,0.6344430602865625,0.8383701071965161,-1.148563875081243,0.8249166847540819,0.5645669499677743,-0.5767061913040239
GCFR,E017S30AD,0.31614058424100816,0.1743672326781867,1.5895181222434376,1.190674651566237,-0.8320082981143054,-1.425656609232346,0.968614944788277,-0.9067962450554754,1.0308199999305785,0.6960173444801694,0.495956738836987
GCFR,E017S30BA,1.3352333792639686,-0.049927511282115394,-0.5975213203179541,1.2738563671360885,-0.06313915606814459,1.0706915835993307,1.331947452206181,1.2775351234924617,0.4614368194708267,1.9908267426488466,-1.1562592180106082
GCFR,E017S30BB,1.3692260469091062,0.3652506284517567,-0.2369868617182117,0.7648279484535727,-0.226272448619113,0.8479546434903178,0.7815827812905127,0.6027603563925735,-0.1950863500708159,1.336550050802043,-0.14552812315713512
GCFR,E017S30BC,1.257482620401005,0.4016108632938515,-0.3266304482984172,-0.2720008944133152,-0.487346878727887,0.6529627027664158,0.6838060920944179,0.8755815018417701,0.06039970256837037,0.8636919470620872,-0.13796485126706867
GCFR,E017S30BD,1.8458627445249334,0.6785566605312856,-0.4998524811621815,0.928625642671363,-0.19376672345005994,0.9765141077525041,1.4129730520272619,0.6999024379836984,-0.17367308234851558,1.8235405125824171,-0.36585309073032757
GCFR,E017S30DA,-0.302768362661659,-1.550374505951081,0.9730768778145203,1.2827681634249501,-0.28073445862585733,1.1787476652212538,0.7996175444585621,-0.17230059667109568,0.17034553953545312,0.6384597963824714,-1.1533568409239483
GCFR,E017S30DB,1.0644113236726838,0.0376641948435191,-0.17794796669945548,-0.003928792093675982,-1.6067490028342661,0.46450407765999885,-0.12987658321851603,0.25110783197708203,-1.6819565899420388,-0.5892078867191687,1.0045532967395112
GCFR,E017S30DC,-0.12678614880823866,0.017753162142005823,1.145040957536733,1.2573707171006578,0.014774718122801005,1.093908437238588,0.22849844495872598,-2.414754494588277,1.4970910644504336,0.8100960599375147,-0.5844043906229524
GCFR,E017S30DD,0.4502548319369166,-0.7364653313717874,0.6057139085463568,0.522226399616979,-0.06984550239522995,0.7177685978865402,0.03976394159696205,0.08638642159696734,0.4940310093845605,0.7062394740158132,-0.37018594511315095
GCFR,E017S31BB,1.088812790078489,-0.07372466118284857,0.4744605947009259,0.2503389912449004,-0.0812239184218765,0.3402973623146648,-0.7183579392603064,0.7086953654628346,0.20246538139007203,0.8439475073931394,0.648936214093759
GCFR,E017S32DD,-1.433737700677344,-0.9700354281261027,0.9521526464286005,-0.0945887587201438,0.2878667888237055,1.1247164434991994,-0.2178104691469216,0.4629348389815494,1.2109024330735463,0.37701939822000075,-1.1615765207372553
GCFR,E018S29AA,1.4585053530027747,0.5247562958164129,-0.5264255326200458,1.5390817145943534,-1.5423306403591626,-0.44515765113988454,-0.5355237584695635,0.44614846607157016,1.1113461536564517,0.8858376696288368,0.4291523791362494
GCFR,E018S29AB,0.6756746006895706,-0.9066434101659,-0.11288541669872354,0.863142615492265,-1.3259841559173213,-0.038007402077213065,-2.602808472128056,-0.6082911457876409,0.1193138763440966,-0.9919655933290407,1.0964592755869174
GCFR,E018S29AC,0.8434390807762036,0.22290588940592168,-0.38327662468417145,0.5588283754926637,-1.2260865653758786,0.3645235171382466,0.6193032598467739,0.3730764053411729,0.9069898393442559,0.7193345367344348,-0.5378373482118729
GCFR,E018S29AD,0.6654421448723459,0.22529622063437074,-0.6464586138224064,0.06415363097393646,-0.4386281429533465,-0.4185858648575947,0.6538949434292894,0.23103607744825014,0.5387697026922116,0.2614584016075283,-0.38648231892400153
GCFR,E018S29BA,0.585395024918839,-0.11605988649301216,-0.03706364955601629,0.08417622741164266,-1.3019522051912273,-0.6763859499461532,-0.5696331433456205,0.7556461699955115,-0.3101121825650864,-0.41036830992070633,0.832963712055664
GCFR,E018S29BB,-0.4004916445112275,-1.2488201677956443,-2.07626593938747,0.5872350456509752,-2.128197236632499,0.4525367734180782,0.6426898087799703,1.3973460795213546,0.7783986427071067,-0.6802242261563566,-2.221964439994856
GCFR,E018S29CA,0.031071399362978026,0.100231111380874,-0.030675585014561465,0.5408511884287723,-1.4622690297939493,0.5900884330052492,0.5280514875415057,0.2894162905485777,1.1872872239998356,0.519423213732956,-0.7753879834596207
GCFR,E018S29CB,-0.5325977692652396,-0.19317646693135096,-0.12021607618339199,0.1873120578650211,-2.0630346328995115,-0.16791250107003314,-0.7887808422035213,-0.3839228971125856,0.9034242212995602,-1.0136538539661064,-0.021352874092597673
GCFR,E018S29CC,1.1392829237523725,-0.6503598977361731,-0.03824976849026346,0.1411911457735738,-1.142399547141767,0.28320794546677946,0.1986018455957881,0.47393762871304224,-0.2785901785119787,0.03995963692096437,0.05699141757809709
GCFR,E018S29CD,0.6286552087742738,-0.6404573984395544,0.38728339323210015,-0.28561420379437596,-1.7653737010526038,-0.34397739213814527,-0.38990381192331836,0.28320893154853377,0.2968929061667685,-0.5909495590936726,0.44061912083673904
GCFR,E018S29DC,0.15754435279579326,-1.0053596801181222,-0.4311620379563336,-1.4555994807934263,-1.0918043948140872,-0.5140135203383946,-1.186728385654397,-1.8833759246447173,0.1608549367509336,-2.457069227460795,0.2807071014821198
GCFR,E018S30AA,1.0634808605949833,-0.18506742297189607,-0.5076145230798469,0.4897641902998419,0.2996494548152284,0.8660504473187091,1.1698358920552618,0.5811212796398164,-0.38678011489615405,1.0574117292080247,-0.7529066306786995
GCFR,E018S30AB,0.6220020965732738,-0.04012824381161315,0.30702351179514953,0.16018416853929623,-1.495476849544255,-1.0517248867257447,-2.2684823870917614,0.72795235418466675,-0.059961625058522,-0.7201867801043922,1.8992322298986861
GCFR,E018S30AC,1.4315832150849024,0.22537174225689335,0.7529654234668939,-0.8286453707845317,0.5646624669824863,0.522838253383706,0.059667986920892126,0.7671400254994135,-0.21483297147304722,1.045344585833283,0.7143484946270527
GCFR,E018S30AD,0.7031047366065986,0.3535532738198991,-1.4261081829638809,0.4525031665375926,0.3342088544848949,-0.6029219572327739,1.31802855530688,1.2992675991781941,0.6591354741458781,1.0317341353462386,-1.1057222462952576
GCFR,E018S30BA,-0.5758934072698315,-0.9098577006623985,0.2561560603396752,-0.9248471936109941,-0.45073857109930426,-0.015144536603176294,-0.07493326973160694,-0.764066568906444,0.9453784005606145,-0.957338883226701,-0.6942465764583444
GCFR,E018S30BB,-0.4850965864829792,-0.5279471062392557,-0.701094076280729,-0.25960355650510974,-1.5808829418715846,0.30569075293988257,1.3344501829880633,-0.3053277278624312,1.0382850726924644,-0.6199426700110078,-1.6970423851385952
GCFR,E018S30BC,0.38357936752664934,-0.1932817739488073,0.06879785080624554,0.602874638584891,-0.47366009304680295,0.5382350729005272,-2.36497260535579,0.3236586843709888,0.7467950696377439,0.15156330150752861,0.7608583386679018
GCFR,E018S30BD,-0.21137258841985637,-0.6465746256565303,-1.1374132517666609,0.5809663710849174,-0.019202243365862546,0.15952039832418882,0.18668863733245972,-0.8168556405455111,0.6595071375914341,-0.41571467946219054,-1.2862433155334216
GCFR,E018S30CA,1.4420327227847871,0.3345767754850032,0.16372935197113772,0.5928284517801268,-0.5823085494324494,0.6787711135696733,1.3309818877563055,0.8138159069460811,-0.25721072188247257,1.4183604084081212,-0.10487036939713515
GCFR,E018S30CB,1.273575604677711,0.6077191741062956,0.2723929773606393,0.8651248061471772,-0.2186970110903104,0.5160835530876076,0.39736573968042466,0.4415369885222196,-0.2242135619737057,1.340259226008204,0.4690230155287287
GCFR,E018S30CC,0.6179231616581902,-0.24025542334473576,-0.2125764237975447,0.25295491709310663,-1.6842057744113383,1.0660497694157713,0.4039344195057394,-0.10829614641531082,-1.2572652564597082,-0.47260573159690256,0.11972567739316764
GCFR,E018S30CD,0.6678375316812724,-0.3995511179056384,-0.6752607778090277,0.3827553197878567,-0.02086034825637439,-1.1475247434905533,0.008350719748934393,-0.37728533568663897,-0.6455594625095407,-0.6301078292700795,0.3198970457093439
GCFR,E018S30DA,1.1940744188536616,-0.2749754594450787,0.5617277218560757,0.645997769581525,0.14610556367222213,0.4701108284220862,0.1125703441546443,0.9373253276225275,0.658141965962403,1.5443050700188485,-0.04414920521355792
GCFR,E018S30DB,0.3961132784974242,-0.12509076462738994,-0.4111318180086188,0.4140991378040077,0.47462103329861105,0.35128274574430934,0.7743748784671209,-0.0335193193458941,1.2482112754845773,0.9712449315030868,-1.1972281697684295
GCFR,E018S30DC,1.1526326206217488,0.2100582815013569,0.0018595152270035455,-0.3856997275301948,-1.6779782929954257,1.4236696419962735,0.5722154685344333,0.5731657228348132,0.13965091788064093,0.5087127422361469,-0.1907877325022126
GCFR,E018S30DD,1.1800489662468767,-0.0699725432726325,0.16792192169350306,0.17693720134086446,-0.2891597604033995,0.1945721812144301,0.16881132231659995,0.29945436508082873,0.30785741704111597,0.7189480782546855,0.1312102360706971
GCFR,E018S31AA,0.8054506023481914,-0.9626607492648466,-0.34747799518977396,-0.8592145226044965,-1.127539696192113,-0.25235112928887027,0.21047364965292992,0.4545123783463038,-1.7463938601483526,-1.3179643369355394,0.48805416993299766
GCFR,E018S31AB,0.2347644603806018,-0.2581437157461935,-2.334970016573048,-1.0233811874667662,0.6253043663058305,-0.10671725368959632,0.2757033921475442,0.8018615834072734,1.1303827555589463,-0.26201830469133164,-1.7258521285980484
GCFR,E018S31AC,0.6959918528089504,-0.2808597298238715,1.302862399243104,1.1167725424027481,-0.5151352272708762,0.2689404385746538,-1.5026736760183776,0.789037283252651,0.34885322095339294,0.9897004015998497,1.185881362574538
GCFR,E018S31AD,0.9073872331223458,-0.18703005512501927,-0.38199890484127463,-0.5987337081803628,0.11654126983843116,-0.1476191246398864,0.2238253893882481,1.0118523848782734,-0.005280561774877311,0.3070492441956368,-0.06297854931896642
GCFR,E018S31BA,0.4690828886311679,-0.27793336838329225,-0.629136223597949,-0.4908904821790058,0.26366864036264615,-1.4652336197852944,0.11901069342488828,-0.8810435794294971,0.43402488432686753,-0.8090345055980249,-0.05019814593151184
GCFR,E018S31BB,0.3829011469705019,0.9076440730977445,-0.189497451901243,1.1023104910898116,-0.3175936658855455,0.7047709702115511,0.8631431366770039,1.022590330715744,0.2641548771973877,1.5725511873750433,-0.3661965489183343
GCFR,E018S31BC,0.13360724359897835,-1.2103612364731668,-1.198671023261882,0.7971990186196429,-0.5546203030237716,-0.7386583931158913,0.5969001297927368,-0.635794087046958,0.5776336633232751,-0.7170822000357985,-1.3034257181932667
GCFR,E018S31BD,0.5462491690800065,1.1979245059820471,-1.146355071092882,0.7433007143038183,-0.3229188494284749,0.2779340743741868,0.9439672042265036,0.6247257994262816,-0.14891344535012888,0.8851038246571039,-0.35303994419213824
GCFR,E018S31CB,0.36462183630411,-0.189063799850719,0.31594159436298763,0.599631469714183,0.09611886848242618,1.1658574078328765,-0.2956613478904277,0.26042048479632923,0.148923155834882,0.8554751522476167,-0.14836271154919778
GCFR,E018S31CD,0.3692583825327522,0.1835440769498295,0.9159052685116102,0.786682852552183,-0.09744683035009453,0.5269488729093794,-0.36270705769330214,-0.1776967454645385,0.013264174301306211,0.7801894000565981,0.5976320809165483
GCFR,E018S31DA,0.21113953387390033,0.11015186707318833,-1.398494901060064,-0.06636098274730959,0.48395234909326185,1.4237262514912146,0.8411612025300068,0.017354645923485797,0.405238273541615,0.5342264451779571,-1.6092473051872571
GCFR,E018S31DB,1.1584657404828038,1.0638731786867277,0.29679600261346395,1.3536582138677122,0.2274567271835333,1.376790390105065,0.9147922438741165,0.8809229857641843,0.7358687825114881,2.648945248446512,-0.34401205756002085
GCFR,E018S31DC,1.1861322487281536,0.7474033376988118,0.4802150134299881,1.0984155471246604,-0.2644355743924349,0.9643345472784389,0.5831969191651281,0.1390881139851951,-1.384946150909004,1.1847604887488434,0.8473456531876893
GCFR,E018S31DD,0.6670817481474737,-0.47708852119150263,-0.3784124593932564,0.9225771128182464,-0.411098633491673,0.07057417924147369,0.15712443241603558,0.17385797249270635,-0.2676764879950744,0.2281231516508918,-0.17610128358466184
GCFR,E018S32AB,-0.28383011902671773,0.6148420395542323,-0.04466013986293188,-0.9480167068436185,-0.04999006944497055,0.14635698145322867,-1.608030044156494,-0.06860466878111494,-3.8102742870121022,-1.9046094633132196,2.5183549250308785
GCFR,E018S32AD,-0.8864075480918691,-3.1494858888496258,-0.7989437585735101,0.46509084675935963,0.5616169915251998,-1.1187125574923171,1.5362109932744792,-2.02324412363903,1.2680343794870084,-1.506091213382292,-2.9476942959158885
GCFR,E018S32BA,1.4064038359863045,0.10908716203860214,-0.3274571338159137,0.35917492965716896,-0.5019471934433966,0.9932874476823421,0.7402603936957558,1.0110418222863926,-1.1106078119110032,0.8573995619073213,0.10198695385126344
GCFR,E018S32BB,1.6477840728446127,-0.3165083933939647,-0.29619651624910504,0.5789419662808041,0.2827532501801061,0.6369621782694537,-0.09155938780560989,0.002048787891268909,0.11779614444152359,0.9166514350859615,-0.05594189447361045
GCFR,E018S32BC,0.8458952915892769,-0.6315415155647777,0.009091687240641499,-0.41899099614556035,-0.32916750140883244,0.9601009897129589,0.7166265388886441,0.3927832171352328,-0.605113532000785,0.18537750275273623,-0.38550518619155716
GCFR,E018S32BD,1.4018209362473677,0.5924817333434774,0.6835057485601022,-0.4266517344994605,0.32089336094889037,0.7574039892242159,0.19899433031898725,-0.504558588605598,-1.0423545058327355,0.5756553138720452,1.058318357410693
GCFR,E018S32CB,0.28360106893265197,0.26157281873208194,-2.1634207038373536,0.36789292351677,-0.6703510545509329,0.23220055610846912,-0.19243610558104113,-0.8663573982602627,-0.43547315044916973,-1.0300385159159795,-0.5409996698495092
GCFR,E018S32CC,-0.19335487398693155,0.25012321567012535,0.7656261626220533,-0.17834175858991083,-0.10399402122303116,0.054524016929447826,1.2233549595269093,-0.03638144182905157,1.212641639500821,0.8202195013245028,-0.6925387103318958
GCFR,E018S32CD,-0.797749760339519,0.26278005762087847,0.44370501849026556,-0.02139218124236418,0.28022705867708453,0.8149072581443212,0.4007755119269265,0.7050244612380858,1.6200848913148869,1.1420214685767682,-1.0654863940908554
GCFR,E018S32DA,1.1815630100397172,1.4308583621425053,1.160866651610286,0.2904028294663026,1.3651518611274032,1.1354134563747513,0.8267462931275574,0.9727988877069326,0.8387567489859582,2.9922204550806133,0.22339340079992098
GCFR,E018S32DB,1.5952458988444183,0.5041474651444932,1.0098585003296088,0.6474394220881798,-0.03895617218664942,1.0836358173896738,0.6245609261475049,0.9857647756471392,0.09192002926184141,2.14246374282473,0.42082036121525873
