species,n_collections
Euryops microphyllus,5
Faucaria subintegra,5
Felicia comptonii,5
Festuca longipes,5
Ficinia anysbergensis,5
Ficinia fastigiata,5
Ficinia latifolia,5
Ficinia lucida,5
Ficinia mucronata,5
Fimbristylis bisumbellata,5
Fuirena ecklonii,5
Galenia hispidissima,5
Galium undulatum,5
Gazania schenckii,5
Geissorhiza alticola,5
Geissorhiza demissa,5
Gethyllis roggeveldensis,5
Gladiolus deserticola,5
Gladiolus rhodanthus,5
Gnaphalium pauciflorum,5
Gnidia caniflora,5
Gnidia fourcadei,5
Gymnosporia harveyana,5
Gymnostephium ciliare,5
Habenaria epipactidea,5
Hartmanthus pergamentaceus,5
Haworthia bruynsii,5
Haworthia elizeae,5
Haworthia pumila,5
Hebenstretia kamiesbergensis,5
Hebenstretia sarcocarpa,5
Helichrysum altigenum,5
Helichrysum argyrosphaerum,5
Helictotrichon namaquense,5
Heliophila filicaulis,5
Heliophila leptophylla,5
Heliophila linoides,5
Heliophila patens,5
Hesperantha candida,5
Hesperantha sufflava,5
Hexacyrtis dickiana,5
Holothrix mac-owaniana,5
Homalium rufescens,5
Huernia campanulata,5
Huernia thuretii,5
Hyparrhenia dregeana,5
Hypoxis filiformis,5
Hypoxis zeyheri,5
Indigastrum fastigiatum,5
Indigofera monostachya,5
Indigofera nudicaulis,5
Isoetes wormaldii,5
Isoglossa origanoides,5
Isolepis bulbifera,5
Jamesbrittenia canescens,5
Jamesbrittenia namaquensis,5
Jordaaniella clavifolia,5
Juncus stenopetalus,5
Juttadinteria albata,5
Kleinia rowleyana,5
Lachenalia klinghardtiana,5
Lachenalia latimerae,5
Lachenalia moniliformis,5
Lachenalia nordenstamii,5
Lachenalia zeyheri,5
Lagenaria sphaerica,5
Lampranthus brachyandrus,5
Lampranthus coralliflorus,5
Lampranthus magnificus,5
Lampranthus piquetbergensis,5
Lampranthus plautus,5
Lampranthus plenus,5
Lampranthus staminodiosus,5
Lampranthus stanfordiae,5
Lampranthus vanheerdei,5
Laportea grossa,5
Lebeckia longipes,5
Leipoldtia compacta,5
Leipoldtia frutescens,5
Leobordea polycephala,5
Lessertia macrostachya,5
Lessertia margaritacea,5
Lessertia perennans,5
Lessertia prostrata,5
Leucoptera oppositifolia,5
Leucospermum oleaefolium,5
Linum gracile,5
Liparis remota,5
Lithops schwantesii,5
Litogyne gariepina,5
Lobelia dasyphylla,5
Lophostemon confertus,5
Lotononis anthyllopsis,5
Lotononis argentea,5
Lotononis comptonii,5
Lotononis elongata,5
Lotononis sparsiflora,5
Malva multiflora,5
Manulea glandulosa,5
Manulea juncea,5
Manulea latiloba,5
Manulea robusta,5
Marasmodes polycephala,5
Megalastrum lanuginosum,5
Melaleuca styphelioides,5
Mesembryanthemum ladismithiense,5
Mesembryanthemum saturatum,5
Metalasia alfredii,5
Metalasia serrulata,5
Metalasia umbelliformis,5
Microdon linearis,5
Misopates orontium,5
Monsonia flavescens,5
Monsonia glauca,5
Moraea atropunctata,5
Moraea cantharophila,5
Moraea incurva,5
Moraea longiflora,5
Moraea longipes,5
Moraea nubigena,5
Moraea reflexa,5
Moraea regalis,5
Moraea stagnalis,5
Muraltia asparagifolia,5
Muraltia guthriei,5
Muraltia schlechteri,5
Nelia schlechteri,5
Nemesia acuminata,5
Nivenia parviflora,5
Oedera epaleacea,5
Oenothera glazioviana,5
Oncosiphon intermedium,5
Orbea pulchella,5
Ornithoglossum gracile,5
Oscularia thermarum,5
Oscularia vredenburgensis,5
Osmitopsis glabra,5
Osteospermum armatum,5
Othonna herrei,5
Othonna incisa,5
Othonna membranifolia,5
Othonna quinqueradiata,5
Othonna undulata,5
Oxalis aridicola,5
Oxalis burtoniae,5
Oxalis cuneata,5
Oxalis pseudohirta,5
Oxalis semiloba,5
Oxalis simplex,5
Oxalis tenuipes,5
Oxalis variifolia,5
Panicum aequinerve,5
Papaver aculeatum,5
Peersia vanheerdei,5
Pelargonium fumariifolium,5
Pelargonium nephrophyllum,5
Pelargonium redactum,5
Pelargonium schizopetalum,5
Peltophorum africanum,5
Pentameris curvifolia,5
Pentameris tysonii,5
Pentzia tortuosa,5
Phaeoptilum spinosum,5
Phylica anomala,5
Phylica floribunda,5
Phylica lucens,5
Phylica sericea,5
Phylica tuberculata,5
Phyllopodium hispidulum,5
Pinus halepensis,5
Pleiospilos bolusii,5
Pleiospilos simulans,5
Plinthus karooicus,5
Podalyria reticulata,5
Polygonum plebejum,5
Portulaca kermesina,5
Prunella vulgaris,5
Pseudobromus africanus,5
Pseudoselago bella,5
Pseudoselago candida,5
Pseudoselago guttata,5
Pseudoselago peninsulae,5
Pterygodium vermiferum,5
Quaqua arida,5
Quaqua cincta,5
Raphionacme zeyheri,5
Restio affinis,5
Restio clandestinus,5
Restio exilis,5
Restio fuscidulus,5
Restio montanus,5
Restio muirii,5
Restio singularis,5
Richardia humistrata,5
Rogeria longiflora,5
Romulea albiflora,5
Romulea quartzicola,5
Romulea rupestris,5
Romulea viridibracteata,5
Rumex brownii,5
Ruschia cedarbergensis,5
Ruschia firma,5
Ruschia versicolor,5
Ruta graveolens,5
Salsola araneosa,5
Salsola barbata,5
Satyrium situsanguinum,5
Schoenoplectus paludicola,5
Schoenoxiphium rufum,5
Searsia pentheri,5
Sebaea pentandra,5
Selago centralis,5
Selago impedita,5
Selago inaequifolia,5
Selago levynsiae,5
Selago prostrata,5
Selago ramosissima,5
Senecio acutifolius,5
Senecio albanensis,5
Senecio laticipes,5
Senecio matricariifolius,5
Senecio oxyriifolius,5
Senecio serrurioides,5
Senecio tamoides,5
Senecio tristis,5
Silene dewinteri,5
Spatalla thunbergii,5
Staberoha banksii,5
Stapelia engleriana,5
Stenosemis caffra,5
Stilbe gymnopharyngia,5
Stirtonanthus taylorianus,5
Stomatium suaveolens,5
Suessenguthiella scleranthoides,5
Syncarpha virgata,5
Syringodea derustensis,5
Tanquana hilmarii,5
Telopea speciosissima,5
Tephrosia cordata,5
Tephrosia polystachya,5
Tetraria autumnalis,5
Tetraria graminifolia,5
Tetraria ligulata,5
Tetraria spiralis,5
Thereianthus intermedius,5
Thesium brachystylum,5
Thesium patersonae,5
Thesium prostratum,5
Thesium sertulariastrum,5
Thesium whitehillense,5
Trachyandra acocksii,5
Trichodiadema emarginatum,5
Tridentea jucunda,5
Trieenia schlechteri,5
Trifolium africanum,5
Trifolium subterraneum,5
Tripteris polycephala,5
Tritonia linearifolia,5
Tulbaghia simmleri,5
Tylecodon bayeri,5
Tylecodon kritzingeri,5
Tylecodon torulosus,5
Vellereophyton felinum,5
Vellereophyton lasianthum,5
Verbena officinalis,5
Vernonia cinerascens,5
Vernonia obionifolia,5
Wahlenbergia adamsonii,5
Wahlenbergia debilis,5
Wahlenbergia sonderi,5
Watsonia emiliae,5
Watsonia longifolia,5
Watsonia rourkei,5
Willdenowia bolusii,5
Zaluzianskya muirii,5
Zyrphelis burchellii,5
Acacia fimbriata,4
Acanthopsis ludoviciana,4
Acharia tragodes,4
Acmadenia candida,4
Acrodon deminutus,4
Adenandra schlechteri,4
Adenogramma rigida,4
Adromischus diabolicus,4
Adromischus inamoenus,4
Adromischus subdistichus,4
Agathosma lanceolata,4
Agelanthus transvaalensis,4
Aizoon asbestinum,4
Albuca ciliaris,4
Albuca consanguinea,4
Albuca fastigiata,4
Albuca longifolia,4
Alectra orobanchoides,4
Aloe buhrii,4
Aloe pratensis,4
Aloinopsis acuta,4
Aloinopsis malherbei,4
Alternanthera pungens,4
Althenia filiformis,4
Amphiglossa celans,4
Amphiglossa thuja,4
Amphithalea rostrata,4
Amphithalea tortilis,4
Anacampseros bayeriana,4
Anderbergia rooibergensis,4
Androcymbium austrocapense,4
Androcymbium bellum,4
Androcymbium villosum,4
Anemia vestita,4
Anginon jaarsveldii,4
Anginon paniculatum,4
Annesorhiza articulata,4
Annesorhiza radiata,4
Annesorhiza thunbergii,4
Anthospermum bicorne,4
Antimima bracteata,4
Antimima dekenahi,4
Antimima hallii,4
Antimima herrei,4
Antimima luckhoffii,4
Antimima stayneri,4
Aptosimum albomarginatum,4
Arabidopsis thaliana,4
Arctotis cuneata,4
Arenifera pillansii,4
Argyrolobium stipulaceum,4
Aristea abyssinica,4
Aristea schizolaena,4
Aristida meridionalis,4
Askidiosperma alticola,4
Askidiosperma delicatulum,4
Aspalathus acifera,4
Aspalathus burchelliana,4
Aspalathus corniculata,4
Aspalathus karrooensis,4
Aspalathus lanceicarpa,4
Aspalathus proboscidea,4
Aspalathus rostripetala,4
Aspalathus truncata,4
Asparagus bayeri,4
Asparagus oxyacanthus,4
Asparagus ramosissimus,4
Aster bowiei,4
Astridia herrei,4
Astridia hillii,4
Athanasia cochlearifolia,4
Babiana avicularis,4
Babiana engysiphon,4
Banksia integrifolia,4
Barleria lancifolia,4
Berkheya cardopatifolia,4
Berkheya dregei,4
Berkheya ferox,4
Bijlia dilatata,4
Blumea cafra,4
Bobartia gracilis,4
Brachystelma praelongum,4
Brownleea coerulea,4
Brunia nodiflora,4
Brunia powrieae,4
Bulbine cremnophila,4
Bulbine dactylopsoides,4
Bulbine erectipilosa,4
Bulbine monophylla,4
Bulbinella potbergensis,4
Cannomois anfracta,4
Cannomois arenicola,4
Capparis hereroensis,4
Carpinus betulus,4
Casuarina cunninghamiana,4
Centella dentata,4
Centella dolichocarpa,4
Centella graminifolia,4
Cephalophyllum herrei,4
Cephalophyllum niveum,4
Ceratocaryum xerophilum,4
Cerochlamys gemina,4
Chaenostoma pauciflorum,4
Chamarea gracillima,4
Chascanum pinnatifidum,4
Chascolytrum subaristatum,4
Chasmatophyllum stanleyi,4
Cheiridopsis minor,4
Chrysocoma hantamensis,4
Cleome paxii,4
Cleretum clavatum,4
Cliffortia crenulata,4
Cliffortia nitidula,4
Cliffortia reticulata,4
Cliffortia verrucosa,4
Clutia imbricata,4
Clutia natalensis,4
Commelina eckloniana,4
Conophytum blandum,4
Conophytum limpidum,4
Conophytum reconditum,4
Crabbea nana,4
Crassula cremnophila,4
Crassula dependens,4
Crassula elsieae,4
Crassula multiceps,4
Crassula socialis,4
Crassula tecta,4
Crocosmia fucata,4
Cussonia nicholsonii,4
Cyclopia alopecuroides,4
Cylindrophyllum obsubulatum,4
Cymbopogon dieterlenii,4
Cyperus austroafricanus,4
Cyphia persicifolia,4
Cyrtanthus flammosus,4
Cyrtanthus flavus,4
Cyrtanthus montanus,4
Cyrtanthus smithiae,4
Cyrtanthus wellandii,4
Deilanthe hilmarii,4
Deilanthe thudichumii,4
Delosperma calycinum,4
Delosperma esterhuyseniae,4
Delosperma mariae,4
Delosperma uniflorum,4
Delosperma virens,4
Deschampsia flexuosa,4
Dianthus kamisbergensis,4
Diascia longipes,4
Diascia runcinata,4
Dichilus gracilis,4
Dicliptera extenta,4
Dimorphotheca walliana,4
Dipcadi gracillimum,4
Disa macrostachya,4
Dolichos angustissimus,4
Dovyalis zeyheri,4
Dregeochloa calviniensis,4
Drimia hyacinthoides,4
Drimia vermiformis,4
Drosanthemum barkerae,4
Drosanthemum giffenii,4
Drosanthemum quadratum,4
Drosanthemum subclausum,4
Drosera acaulis,4
Dryopteris pentheri,4
Emilia ambifaria,4
Encephalartos friderici-guilielmi,4
Eragrostis brizantha,4
Eragrostis gummiflua,4
Erepsia aristata,4
Erepsia dubia,4
Erica abbottii,4
Erica andreaei,4
Erica comosa,4
Erica consobrina,4
Erica coronanthera,4
Erica dilatata,4
Erica hebdomadalis,4
Erica lithophila,4
Erica magnisylvae,4
Erica montis-hominis,4
Erica nigrimontana,4
Erica oophylla,4
Erica pearsoniana,4
Erica saptouensis,4
Erica tubercularis,4
Eriocephalus merxmuelleri,4
Eriospermum exile,4
Eriospermum flabellatum,4
Eriospermum fragile,4
Eriospermum glaciale,4
Eriospermum graminifolium,4
Eriospermum lanimarginatum,4
Eriospermum macgregoriorum,4
Eriospermum titanopsoides,4
Eriospermum tuberculatum,4
Erucastrum austroafricanum,4
Erythrina zeyheri,4
Eucalyptus lehmannii,4
Eucalyptus longifolia,4
Eucalyptus robusta,4
Euphorbia bubalina,4
Euphorbia melanohydrata,4
Euphorbia ornithopus,4
Euphorbia pulvinata,4
Euphorbia susannae,4
Euryops lasiocladus,4
Facelis retusa,4
Fallopia convolvulus,4
Felicia alba,4
Ferraria kamiesbergensis,4
Ferraria parva,4
Fingerhuthia sesleriiformis,4
Galenia rigida,4
Galium monticola,4
Gasteria batesiana,4
Gasteria ellaphieae,4
Gasteria glauca,4
Gasteria glomerata,4
Gasteria polita,4
Geissorhiza scopulosa,4
Geissorhiza stenosiphon,4
Geissorhiza sufflava,4
Geissorhiza unifolia,4
Geranium caffrum,4
Gethyllis setosa,4
Gladiolus aquamontanus,4
Gladiolus insolens,4
Gladiolus phoenix,4
Glandularia aristigera,4
Glottiphyllum grandiflorum,4
Gnaphalium confine,4
Gnidia orbiculata,4
Greyia sutherlandii,4
Habenaria anguiceps,4
Haplocarpha oocephala,4
Harveya bodkinii,4
Hebenstretia minutiflora,4
Heliophila esterhuyseniae,4
Heliophila minima,4
Hereroa fimbriata,4
Hereroa granulata,4
Hereroa latipetala,4
Hermannia tomentosa,4
Hertia ciliata,4
Hesperantha flava,4
Hesperantha karooica,4
Hesperantha montigena,4
Hesperantha rupicola,4
Hippia trilobata,4
Hoodia flava,4
Hybanthus capensis,4
Hymenolepis indivisa,4
Hypodiscus sulcatus,4
Hypoxis angustifolia,4
Indigofera fulcrata,4
Indigofera grisophylla,4
Indigofera maritima,4
Ipomoea crassipes,4
Isolepis inconspicua,4
Isolepis verruculosa,4
Ixia collina,4
Ixia stolonifera,4
Jasminum multipartitum,4
Jasminum tortuosum,4
Justicia guerkeana,4
Justicia saxatilis,4
Kewa arenicola,4
Kohautia amatymbica,4
Lachenalia campanulata,4
Lachenalia capensis,4
Lachenalia glauca,4
Lachenalia lactosa,4
Lachenalia leomontana,4
Lachenalia magentea,4
Lachenalia minima,4
Lachenalia montana,4
Lachenalia variegata,4
Lachenalia wrightii,4
Lachenalia xerophila,4
Lachnaea pedicellata,4
Lachnaea stokoei,4
Lagarosiphon major,4
Laggera decurrens,4
Lampranthus acrosepalus,4
Lampranthus acutifolius,4
Lampranthus algoensis,4
Lampranthus amabilis,4
Lampranthus argenteus,4
Lampranthus blandus,4
Lampranthus caudatus,4
Lampranthus deflexus,4
Lampranthus densifolius,4
Lampranthus densipetalus,4
Lampranthus esterhuyseniae,4
Lampranthus lavisii,4
Lampranthus leipoldtii,4
Lampranthus macrocarpus,4
Lampranthus montaguensis,4
Lampranthus multiseriatus,4
Lampranthus nelii,4
Lampranthus obconicus,4
Lampranthus paardebergensis,4
Lampranthus tenuis,4
Leersia denudata,4
Leipoldtia rosea,4
Leobordea lanata,4
Lepidium bonariense,4
Lessertia kensitii,4
Lichtensteinia latifolia,4
Limonium decumbens,4
Linum esterhuysenae,4
Linum heterostylum,4
Liparia confusa,4
Lithospermum scabrum,4
Lobelia comptonii,4
Lobelia dregeana,4
Lobelia hypsibata,4
Lobelia laurentioides,4
Lobostemon belliformis,4
Lobostemon oederiaefolius,4
Lotononis acocksii,4
Lotononis purpurescens,4
Lotononis stricta,4
Lyperia tenuiflora,4
Lysimachia nutans,4
Malephora verruculoides,4
Mantisalca salmantica,4
Manulea arabidea,4
Manulea minor,4
Marasmodes spinosa,4
Marasmodes trifida,4
Marlothistella uniondalensis,4
Melaleuca hypericifolia,4
Mercurialis annua,4
Mesembryanthemum gariepense,4
Mesembryanthemum gariusanum,4
Mesembryanthemum griseum,4
Mesembryanthemum occidentale,4
Mesembryanthemum rigidum,4
Mestoklema illepidum,4
Metalasia tricolor,4
Meyerophytum globosum,4
Microdon capitatus,4
Microdon nitidus,4
Microloma longitubum,4
Mimetes stokoei,4
Modiola caroliniana,4
Moraea autumnalis,4
Moraea lilacina,4
Moraea loubseri,4
Moraea namaquamontana,4
Moraea pallida,4
Moraea reticulata,4
Moraea serratostyla,4
Moraea tanquana,4
Moraea vallisavium,4
Muraltia capensis,4
Muraltia cuspifolia,4
Muraltia diabolica,4
Muraltia saxicola,4
Myoporum insulare,4
Myrtus communis,4
Nemesia grandiflora,4
Nemesia parviflora,4
Notobubon pearsonii,4
Ocimum burchellianum,4
Odontophorus angustifolius,4
Oedera conferta,4
Oreoleysera montana,4
Ornithogalum falcatum,4
Oscularia copiosa,4
Oscularia cremnophila,4
Oscularia paardebergensis,4
Osteospermum bolusii,4
Othonna cyclophylla,4
Othonna pachypoda,4
Othonna papaveroides,4
Othonna rufibarbis,4
Othonna sonchifolia,4
Oxalis adenodes,4
Oxalis argillacea,4
Oxalis callosa,4
Oxalis camelopardalis,4
Oxalis fourcadei,4
Oxalis grammopetala,4
Oxalis haedulipes,4
Oxalis ioeides,4
Oxalis minuta,4
Oxalis oligophylla,4
Oxalis rubropunctata,4
Oxalis stenorrhyncha,4
Oxalis zeyheri,4
Ozoroa crassinervia,4
Ozoroa namaensis,4
Parapodium crispum,4
Pelargonium acetosum,4
Pelargonium angustipetalum,4
Pelargonium burgerianum,4
Pelargonium buysii,4
Pelargonium cortusifolium,4
Pelargonium githagineum,4
Pelargonium glabriphyllum,4
Pelargonium hirtipetalum,4
Pelargonium reflexipetalum,4
Pelargonium torulosum,4
Pelargonium triandrum,4
Pentameris clavata,4
Pentameris longipes,4
Phiambolia incumbens,4
Phylica chionocephala,4
Phylica comptonii,4
Phylica longimontana,4
Phylica lucida,4
Phylica nodosa,4
Phylica tubulosa,4
Phyllopodium elegans,4
Phyllopodium micranthum,4
Phyllopodium mimetes,4
Phyllopodium tweedense,4
Phyllosma barosmoides,4
Platycaulos subcompressus,4
Plectranthus ecklonii,4
Podalyria pulcherrima,4
Polycarena batteniana,4
Polycarena gilioides,4
Polygala dasyphylla,4
Polygala gracilenta,4
Polygala hottentotta,4
Polygala ohlendorfiana,4
Polygala tenuicaulis,4
Pomaria lactea,4
Prismatocarpus pauciflorus,4
Protea coccinea,4
Protea rubropilosa,4
Protorhus longifolia,4
Pseudoselago arguta,4
Pteridium capense,4
Pteronia glaucescens,4
Pterygodium newdigatae,4
Puccinellia acroxantha,4
Putterlickia verrucosa,4
Quaqua aurea,4
Quaqua maritima,4
Restio longiaristatus,4
Rhoicissus revoilii,4
Rhynchosia arida,4
Rhynchosia pentheri,4
Roepera sessilifolia,4
Romulea discifera,4
Romulea lutea,4
Romulea sulphurea,4
Ruschia acutangula,4
Ruschia centrocapsula,4
Ruschia elineata,4
Ruschia fredericii,4
Ruschia heteropetala,4
Ruschia paripetala,4
Ruschia punctulata,4
Ruschia sandbergensis,4
Ruschia sessilis,4
Ruschia vaginata,4
Ruschia victoris,4
Salsola kalaharica,4
Salsola merxmuelleri,4
Salsola nollothensis,4
Salsola rabieana,4
Satyrium pallens,4
Schoenoxiphium basutorum,4
Schwantesia herrei,4
Scleria natalensis,4
Searsia discolor,4
Sebaea rara,4
Selago beaniana,4
Selago confusa,4
Selago gloiodes,4
Selago marlothii,4
Selago mediocris,4
Selago perplexa,4
Selago praetermissa,4
Selago rubromontana,4
Selago thermalis,4
Senecio brachypodus,4
Senecio crenulatus,4
Senecio eenii,4
Senecio harveianus,4
Senecio helminthioides,4
Senecio hirtifolius,4
Senecio isatideus,4
Senecio pinguifolius,4
Senecio reptans,4
Senecio thunbergii,4
Senecio vitalis,4
Serruria callosa,4
Serruria elevata,4
Serruria glaberrima,4
Silene vlokii,4
Solanum sodomaeodes,4
Stangeria eriopus,4
Stapelia obducta,4
Stapeliopsis pillansii,4
Stoebe montana,4
Strumaria massoniella,4
Struthiola tetralepis,4
Sutera cooperi,4
Syringodea bifucata,4
Syzygium paniculatum,4
Tamarix chinensis,4
Tephrosia letestui,4
Tephrosia semiglabra,4
Tetradenia barberae,4
Tetragonia chenopodioides,4
Thamnea thesioides,4
Thesium affine,4
Thesium annulatum,4
Thesium paronychioides,4
Thunbergia alata,4
Trachyandra gerrardii,4
Trachyandra laxa,4
Tribolium pleuropogon,4
Trichodiadema bulbosum,4
Trieenea laxiflora,4
Trigonella anguina,4
Tripteris crassifolia,4
Tripteris spathulata,4
Tritoniopsis bicolor,4
Trochomeria debilis,4
Troglophyton acocksianum,4
Troglophyton tenellum,4
Tulbaghia leucantha,4
Tylecodon albiflorus,4
Tylecodon leucothrix,4
Tylecodon stenocaulis,4
Tylecodon sulphureus,4
Urochloa panicoides,4
Ursinia montana,4
Vaccaria hispanica,4
Viscum crassulae,4
Viscum obovatum,4
Wahlenbergia denticulata,4
Wahlenbergia massonii,4
Wahlenbergia minuta,4
Wahlenbergia oligantha,4
Wahlenbergia oligotricha,4
Wahlenbergia schlechteri,4
Wahlenbergia thulinii,4
Wurmbea dolichantha,4
Wurmbea hiemalis,4
Xenoscapa uliginosa,4
Xerocladia viridiramis,4
Zaluzianskya cohabitans,4
Zaluzianskya isanthera,4
Zaluzianskya nemesioides,4
Abutilon grantii,3
Acacia paradoxa,3
Acacia terminalis,3
Acanthopsis villosa,3
Achyropsis leptostachya,3
Acokanthera oblongifolia,3
Adelanthus lindenbergianus,3
Adiantum hispidulum,3
Adromischus fallax,3
Aerangis mystacidii,3
Afrolimon namaquanum,3
Agathosma humilis,3
Agathosma tulbaghensis,3
Aizoon karooicum,3
Albuca caudata,3
Albuca hallii,3
Albuca kirstenii,3
Albuca macowanii,3
Albuca pentheri,3
Albuca shawii,3
Albuca toxicaria,3
Aloe chlorantha,3
Aloe comptonii,3
Aloe kamnelii,3
Aloe marlothii,3
Aloe petricola,3
Aloe vryheidensis,3
Aloinopsis loganii,3
Alternanthera sessilis,3
Amphithalea vlokii,3
Anagallis huttonii,3
Anchusa azurea,3
Androcymbium henssenianum,3
Androcymbium hughocymbion,3
Androcymbium vanjaarsveldii,3
Anisodontea gracilis,3
Anisopappus pinnatifidus,3
Annesorhiza laticostata,3
Annesorhiza refracta,3
Antimima androsacea,3
Antimima compressa,3
Antimima lokenbergensis,3
Antimima nordenstamii,3
Antimima piscodora,3
Aptosimum lineare,3
Arctotis elongata,3
Arctotis macrosperma,3
Arctotis reptans,3
Argyroderma theartii,3
Argyrolobium aciculare,3
Argyrolobium barbatum,3
Argyrolobium lanceolatum,3
Argyrolobium parviflorum,3
Argyrolobium rarum,3
Aristea fimbriata,3
Aristida nemorivaga,3
Asclepias navicularis,3
Aspalathus compacta,3
Aspalathus concava,3
Aspalathus hypnoides,3
Aspalathus incana,3
Aspalathus lenticula,3
Aspalathus obliqua,3
Aspalathus pilantha,3
Aspalathus secunda,3
Aspalathus taylorii,3
Asparagus acocksii,3
Asparagus concinnus,3
Asplenium boltonii,3
Athanasia calophylla,3
Athanasia cuneifolia,3
Austrostipa variabilis,3
Avonia ruschii,3
Babiana papyracea,3
Babiana radiata,3
Babiana stenomera,3
Barbarea verna,3
Barleria gueinzii,3
Bauhinia galpinii,3
Bergeranthus vespertinus,3
Bergia anagalloides,3
Blotiella natalensis,3
Bougainvillea glabra,3
Brachystelma decipiens,3
Brachystelma schizoglossoides,3
Brianhuntleya quarcicola,3
Bromus alopecuros,3
Bromus leptoclados,3
Brunia tulbaghensis,3
Bryomorphe aretioides,3
Bulbine lamprophylla,3
Bulbine lavrani,3
Bulbine meiringii,3
Bulbine torsiva,3
Bulbine truncata,3
Calamophyllum teretiusculum,3
Callistemon citrinus,3
Callistemon pallidus,3
Carex acutiformis,3
Carruanthus peersii,3
Cedronella canariensis,3
Centella calcaria,3
Centella debilis,3
Centella laevis,3
Cephalophyllum compressum,3
Chaenostoma cinereum,3
Chaenostoma multiramosum,3
Chamaecrista mimosoides,3
Chascanum hederaceum,3
Chasmatophyllum maninum,3
Cheiridopsis imitans,3
Chenolea diffusa,3
Chenopodium foliosum,3
Cineraria angulosa,3
Cineraria geraniifolia,3
Cliffortia concinna,3
Cliffortia subdura,3
Clutia africana,3
Clutia hirsuta,3
Clutia polyadenia,3
Coelidium minimum,3
Conophytum bolusiae,3
Conophytum globosum,3
Conophytum smorenskaduense,3
Conophytum tantillum,3
Conophytum vanheerdii,3
Convolvulus dregeanus,3
Corycium bifidum,3
Corymbia calophylla,3
Corymbium theileri,3
Cotula paradoxa,3
Crassula badspoortensis,3
Crassula depressa,3
Crassula intermedia,3
Crassula pallens,3
Crassula plegmatoides,3
Crassula susannae,3
Crinum macowanii,3
Cromidon microechinos,3
Crossandra greenstockii,3
Cyamopsis serrata,3
Cyathea capensis,3
Cylindrophyllum hallii,3
Cyperus owanii,3
Cyperus tenuiflorus,3
Cyphostemma hypoleucum,3
Cyrtanthus aureolinus,3
Cysticapnos pruinosa,3
Dasispermum grandicarpum,3
Delosperma aereum,3
Delosperma gratiae,3
Delosperma ornatulum,3
Dicrocaulon humile,3
Dicrocaulon microstigma,3
Disa procera,3
Disa subtenuicornis,3
Dischisma arenarium,3
Disperis fanniniae,3
Drimia involuta,3
Drimia pulchromarginata,3
Drimia pusilla,3
Drimia sclerophylla,3
Drosanthemum albiflorum,3
Drosanthemum bellum,3
Drosanthemum cereale,3
Drosanthemum macrocalyx,3
Drosanthemum opacum,3
Drosanthemum prostratum,3
Drosanthemum thudichumii,3
Drosanthemum worcesterense,3
Drypetes arguta,3
Dysphania pumilio,3
Dysphania schraderiana,3
Ebracteola montis-moltkei,3
Elaeodendron schinoides,3
Elegia marlothii,3
Erepsia promontorii,3
Erica anemodes,3
Erica caffrorum,3
Erica croceovirens,3
Erica drakensbergensis,3
Erica gerhardii,3
Erica involvens,3
Erica jugicola,3
Erica langebergensis,3
Erica latiflora,3
Erica latituba,3
Erica passerina,3
Erica rufescens,3
Erica rupicola,3
Erica salax,3
Erica truncata,3
Erica zitzikammensis,3
Eriospermum aequilibre,3
Eriospermum bowieanum,3
Eriospermum dissitiflorum,3
Eriospermum exigium,3
Eriospermum occultum,3
Eriospermum pumilum,3
Eriospermum roseum,3
Eriospermum viscosum,3
Erodium malacoides,3
Eucalyptus grandis,3
Eucalyptus microcorys,3
Euphorbia fortuita,3
Euphorbia inconstantia,3
Euphorbia juttae,3
Euphorbia quadrata,3
Euryops bolusii,3
Euryops cuneatus,3
Euryops empetrifolius,3
Euryops hypnoides,3
Fagonia longispina,3
Felicia flanaganii,3
Felicia serrata,3
Felicia tsitsikamae,3
Ferraria ovata,3
Ficinia compasbergensis,3
Ficinia rigida,3
Ficus ingens,3
Freylinia vlokii,3
Galenia pallens,3
Galium spurium-aparine,3
Galium thunbergianum,3
Gasteria doreeniae,3
Gasteria tukhelensis,3
Gazania jurineaefolia,3
Geissorhiza ciliatula,3
Geissorhiza lithicola,3
Geranium canescens,3
Geranium harveyi,3
Gethyllis hallii,3
Gethyllis longistyla,3
Gethyllis uteana,3
Gibbaeum angulipes,3
Gladiolus albens,3
Gladiolus atropictus,3
Gladiolus delpierrei,3
Gladiolus dolichosiphon,3
Gladiolus lewisiae,3
Globulariopsis montana,3
Gloriosa superba,3
Gnidia parvula,3
Gnidia pedunculata,3
Gnidia scabrida,3
Gnidia sonderiana,3
Grewia flava,3
Haworthia bolusii,3
Hebenstretia dregei,3
Hebenstretia ramosissima,3
Helichrysum mundtii,3
Helichrysum scitulum,3
Helichrysum solitarium,3
Heliophila ephemera,3
Heliotropium ovalifolium,3
Hereroa odorata,3
Hermannia leucantha,3
Herniaria erckertii,3
Hesperantha decipiens,3
Hesperantha elsiae,3
Hesperantha glabrescens,3
Hesperantha oligantha,3
Hesperantha purpurea,3
Hesperantha quadrangula,3
Hesperantha truncatula,3
Heterolepis mitis,3
Hibiscus elliottiae,3
Hyparrhenia filipendula,3
Hypoxis flanaganii,3
Impatiens sodenii,3
Indigofera adenocarpa,3
Indigofera auricoma,3
Indigofera eriocarpa,3
Indigofera poliotes,3
Indigofera sordida,3
Indigofera tristis,3
Inulanthera thodei,3
Ipomoea simplex,3
Ismelia carinata,3
