scale,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,QDS,n_EDS_in_region,n_collections,QDS_richness,PC1_residual,multivariate_residual,HDS,n_QDS_in_region,HDS_richness,mean_QDS_richness,QDS_turnover,QDS_turnover_prop,DS,n_HDS_in_region,DS_richness,mean_HDS_richness,HDS_turnover,HDS_turnover_prop
QDS,1.6238729706874966,1.6291172028351135,1.026275332778892,0.8540079852482912,0.38247112901931496,-0.036402960420426615,0.34431895395593437,1.3414900210612466,0.045945999069642356,GCFR,2.531764053434089,19.075,-34.025,E019S34AA,0,7765,1619,1132.4732811457172,1013.3855604874537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,2.113346989759896,1.6063234745931239,0.2776822008760755,0.8830943600882215,0.8814971621563094,-0.22584248972973225,1.117409619767323,1.174756017126161,1.4147686397749448,GCFR,3.1126020664279315,19.325,-34.025,E019S34AB,0,2831,1103,570.3754122709539,532.6891575935188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,2.1753819882174708,1.0639694325815137,0.2657419438940487,0.8285360433060437,1.1762770615557536,0.47726251289784494,0.38485590630742156,0.6952406514039848,0.6679481446471505,GCFR,2.6383915647235843,19.575,-34.025,E019S34BA,0,2715,1015,520.0108511326913,447.60193756111323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.6020013231902726,1.5025644828242968,1.0379288907272834,1.9255614311393123,2.206036289445831,0.4065203706883097,0.1378989116020483,1.3618266277243343,1.0290988408437265,GCFR,3.9305286862880453,19.825,-34.025,E019S34BB,0,1783,789,191.46114490551943,121.83761117191196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.026345612219921,1.4205898672268757,1.8946734002674683,0.6452661106462948,1.0806898807171086,0.30120952214126384,-0.16156679099917995,0.8521595980702665,0.48194540439496814,GCFR,2.6258967305938468,20.075,-34.025,E020S34AA,0,839,477,-16.997503671162363,-116.0342991970382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,2.060812755652158,2.0944879993318617,2.7654196729214187,1.7445339979855015,1.081918109486816,1.0702181919799052,0.22472398936760446,1.3237801821957464,0.43990610823458487,GCFR,4.428801740732386,20.325,-34.025,E020S34AB,0,2209,964,326.91599563195325,219.9262263949872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,2.4165754455522093,1.7700704139781065,1.9766000062762552,1.77807569060865,0.868923840561996,0.7211249230285045,1.2097489425968926,0.7308163227845818,0.20129481831344892,GCFR,3.9462745472209924,20.575,-34.025,E020S34BA,0,686,401,-197.78851612969066,-292.15981573569877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.945540887111351,1.5563675342677101,1.0744308882640257,1.894426858689375,1.5270603523249995,-0.7327189685385767,1.4160738660235177,1.029519981553077,0.7211036308125157,GCFR,3.5878816366890502,20.825,-34.025,E020S34BB,0,501,288,-282.3448725909517,-339.6590925416235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.7307719593037396,1.1868166117978431,1.1227100297885606,1.419571984566426,1.1749279610202294,-0.9165042330962945,0.8926640731645612,0.6087795842081826,-0.08872343252793957,GCFR,2.508153827175454,21.075,-34.025,E021S34AA,0,1070,561,76.34709293114807,-20.719969179133592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,2.149319140704623,1.4264539288283704,0.5942176793490546,1.5485738118437364,0.5479701055545678,-0.9404210050746589,1.3912925751611251,0.618549083255279,-0.5947859187086596,GCFR,2.3524960615906947,21.325,-34.025,E021S34AB,0,2272,1047,574.700780373676,435.9076414750469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.456308699390106,0.8842236685863413,0.7700329145667636,1.3058624195295176,1.174256666692691,-0.35467992442412083,1.0544751514713,0.44855034262179694,-0.1234800905170682,GCFR,2.26504060482428,21.575,-34.025,E021S34BA,0,1658,713,247.64163150292782,169.05606345302093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.2893915848438282,0.5025680038652249,0.4374988314769386,0.12150683409286758,0.009283074143804824,0.5282764650241006,0.9349306932243183,0.04426814049760953,0.25221762531671815,GCFR,1.275591210079445,21.825,-34.025,E021S34BB,0,339,228,-158.83129651350185,-178.12127626472713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.3693972430651475,1.286753498926783,1.7953047179249624,0.6961660534879185,1.4437464780646423,0.4224940140661939,1.53865305173389,0.09109826896124043,1.4594294060672557,GCFR,3.246993318365994,22.075,-34.025,E022S34AA,0,1618,654,110.70952923443548,95.86361307494778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.5515551543911468,0.7727753446419295,0.9304116081026496,-3.862977623526032,-0.7943525055594213,-1.6736925011720318,-0.6188692328619633,-1.0498656047901367,-2.2681773128219023,GCFR,-3.5393505559347824,22.325,-34.025,E022S34AB,0,509,313,308.3037380468115,-83.06189406536454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.0306911814446964,0.8081279837210114,2.0288135555707147,-0.19692488172443914,1.3731845517354302,-2.8432812604829856,-1.6892552511032506,-0.19542128355045973,-1.7531500257292665,GCFR,-0.10340127978630215,22.575,-34.025,E022S34BA,0,176,131,-146.38836482681725,-431.87409915311036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.2629636605248487,1.0872236376224662,1.8037023222419128,-1.329749196198652,-0.1603916789108267,-0.8893507946621164,1.2191896775485704,0.20536116270424806,1.1953419543360804,GCFR,0.9442171030105938,22.825,-34.025,E022S34BB,0,1130,488,127.46801550537884,114.08303235589257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.3686179852411773,1.9197825757065656,2.1164457557834395,-0.16941662524202641,1.1154425320203005,1.3435272459296979,0.6234649659892348,0.8441622388804497,0.9778163363920784,GCFR,3.2859891706222935,23.075,-34.025,E023S34AA,0,3050,1011,464.61464624854926,332.50737776112396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.5200845477344455,1.0250993489421034,1.8815743610614217,-1.2169939150947884,-0.07983013747749339,-0.9350586256663321,0.48118063736886074,-0.31589188119413403,-1.4828706379802603,GCFR,-0.10549182578880523,23.325,-34.025,E023S34AB,0,1513,667,389.7775501328518,150.75436342872612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.0485400192536563,0.8581430634006303,1.4522759201700461,-0.4892577267167279,0.6725155162115452,-1.4847194990263402,0.5362419752223533,0.6107146015005305,-1.0171526008526308,GCFR,0.7793698176783204,23.825,-34.025,E023S34BB,0,411,244,-103.44897619693867,-272.9233487226303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.40098610687266345,0.4097946596621364,0.7636708216926983,-0.07827572567032536,0.5255939082566821,-1.9664889468852846,-2.153083573578803,0.8587077206825324,-0.1409718371146585,GCFR,-0.3547688607202874,24.075,-34.025,E024S34AA,0,530,325,67.56127608173017,-17.27772596418737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.585084691622263,1.3865891444038492,1.5612857700560314,0.43150654178610487,1.3002246393003867,-0.12992504581404607,0.4161309048855324,-0.6032747182802376,1.5201662364764195,GCFR,2.478852114662221,24.325,-34.025,E024S34AB,0,704,355,-127.32739380865945,-196.9017253791919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.2653803307113702,0.7779796029407084,1.3605378784494095,0.3262143832151186,1.6592853470300402,-0.7478600363412575,-0.05116591446393403,-1.0329489925457305,-0.35017405322313194,GCFR,1.1383984725218328,24.575,-34.025,E024S34BA,0,480,320,-55.9430752107964,-239.3773174124035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.3362637901011845,0.5075991905050173,1.098315391636594,-9.174995552045619e-4,0.611232783252705,-0.9557813406765698,0.00644271760496735,-0.7341636042261298,-1.9776705986738892,GCFR,0.04915534929329024,24.825,-34.025,E024S34BB,0,1881,835,545.5040676139613,304.25183239483005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-2.1664594625693945,-1.5076963225796658,1.0663025955997538,-0.9954300386226114,-1.277305782647932,-2.344807488233229,0.803419495649692,-0.5912600126680164,-1.3376854790700337,GCFR,-2.8751431964286875,25.325,-34.025,E025S34AB,0,50,40,-17.410690208918783,95.10503954563218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.0711038107893875,0.5471025929631762,-1.3817012911854576,-0.1947369648706654,0.8443930271874809,0.16805379786964159,-1.4526742922378177,0.5824660802405557,-1.143478836168751,GCFR,-0.12109554181192056,19.075,-34.275,E019S34AC,0,5913,1532,1256.0159299205056,1010.3216580081335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.8794265617996657,1.3163354879878288,0.8260120952290725,1.3560688696393746,1.0582026369144157,0.2977496493501777,-1.1909905534401644,1.289309720478964,0.9230456917019458,GCFR,2.539122764604289,19.325,-34.275,E019S34AD,0,5390,1365,877.8892613415336,819.0314543764248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.3106701193430448,1.2736669639855864,0.43576327691705163,0.7092297366057881,0.004923551083643115,0.8726336658653775,0.35540261914376753,0.5498653400152478,0.3156494058519982,GCFR,1.9644595562304183,19.575,-34.275,E019S34BC,0,1343,578,136.4970704624052,52.32040495651099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.07903198075538229,0.856729966263465,-0.11818611073646834,0.3016814833152703,-1.4047490560596632,-0.08800009969434312,-0.23370150065535658,-0.047591580487803646,-0.3142648293060331,GCFR,-0.3085792783569716,19.825,-34.275,E019S34BD,0,1900,899,637.895466917159,558.3076115401589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.4822900190600848,-0.471711941213775,0.7925224618192576,-0.7324115750360806,-0.17649511992913397,-1.0063897708748422,-0.3909153381959567,-0.44274567867108433,-0.22004934582373478,GCFR,-0.6916115811942813,20.075,-34.275,E020S34AC,0,309,209,-21.705398597853232,-7.156228904688548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.40401304062852733,1.0245186496704795,2.0010082111563032,0.49019044898651054,0.012289758113990022,0.9995440299079889,-0.07211321085901785,0.617253959174553,-0.13872305981306943,GCFR,1.8193610255409502,20.325,-34.275,E020S34AD,0,3182,952,522.0127304089158,455.8326599986718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.15971499731243133,0.3208832748623153,1.2150659381377602,0.4808629274886605,0.3252364083213004,1.0398211225250324,0.6763145754284028,0.4581034658171963,0.6140942060351796,GCFR,1.6854880597498534,20.575,-34.275,E020S34BC,0,3350,997,577.6374799687885,631.4091299342181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.40581279670140236,0.23635944396781117,0.4045626833281765,0.7095330809590932,0.5697844250727223,1.3875300706551903,0.8347698764120824,0.9140770675129144,0.33713584050529327,GCFR,1.8608821199449928,20.825,-34.275,E020S34BD,0,1132,500,66.71743305826772,103.36476351164775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.4187218284509637,0.4281845084141763,1.3559695999034649,0.7760151108750499,1.2383605978779866,1.7631336639628332,1.0304782781843478,1.4737763546385172,1.2830472511926263,GCFR,3.1554753571682226,21.075,-34.275,E021S34AC,0,594,289,-247.0272013503356,-143.26457486352083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.24393902076072016,-0.6161458851881796,-0.058978483823065656,1.0493951564593287,0.9359855540797649,0.25244407343055303,1.0688753967004134,0.6588047935043437,0.5108406157008645,GCFR,1.31315950953443,21.325,-34.275,E021S34AD,0,2294,825,435.1871173929893,572.5675855530309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.311345105919386,0.04226777582144208,1.1756933642644631,0.6829407263947364,0.9138152298263164,0.5354537913234637,0.6785999722017511,0.7077675190248408,0.36344938908963903,GCFR,1.214036437271723,21.575,-34.275,E021S34BC,0,516,287,-94.9460380041964,-37.77740374839169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.8308785110015163,0.782077061388908,1.252457888109776,0.40070459279560955,0.6261683034512978,0.7263630186040678,0.8970671748993776,0.9789097459501592,-1.3821688252799675,GCFR,1.100225388264997,21.825,-34.275,E021S34BD,0,429,253,-119.91349072553382,-271.31388177334276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.5530828750386764,0.4283744402483857,-0.23863079868635367,-0.3558026207723772,-0.13562663760533897,0.14086382237779102,0.677720091464817,-0.5012700307858444,-0.9559055478670597,GCFR,-0.22981892523567427,19.575,-34.525,E019S34DA,0,3094,905,637.6446975985295,487.40382686040994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,1.2554693973060713,1.2376399139169794,0.16162098811222933,0.8790008642506025,0.5961749860926062,0.025129427187292098,-0.3727733766261662,0.4625719622206101,0.40884092136225947,GCFR,1.706246609783535,19.825,-34.525,E019S34DB,0,2871,840,418.98998979756055,307.96611381297936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.2653489446478358,-0.5416407483940663,0.5482390165573403,0.5459288499933345,1.0382602144174273,1.894814928658044,-0.17354619046037156,1.3236193683676458,0.6741137464070547,GCFR,1.856552412714511,20.075,-34.525,E020S34CA,0,2457,943,510.06105773797503,639.0828907837063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.09067198422934251,0.4359593498557786,1.4488561129470254,0.15313606206596564,0.6842376518032455,0.9576215995370226,0.5821116977850467,0.5654370981886992,-0.3010095248997643,GCFR,1.4695110378832168,20.325,-34.525,E020S34CB,0,478,222,-180.22163012517223,-229.2594083362493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.5817988253245001,-2.13079347966403,0.4772763816565061,-0.4433665432410565,0.6911871255661148,-0.21137608919972295,0.44356264446286797,-0.6802945726694868,-0.39880201454904946,GCFR,-1.4193544040052246,19.825,-34.775,E019S34DD,0,531,285,112.0514845089773,284.4818475197211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.091628127826501,0.08158241723928174,0.3266271909391324,0.29866344187855054,0.3739988733893471,0.9438857512599562,0.14486106040296576,-1.910663438478027,-2.186317643401595,SWAFR,-1.101877447949475,113.525,-26.375,E113S26BC,0,93,74,-240.839712300055,-306.7469865824931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.9265815839216591,-2.5410987361206945,-1.2153021872635401,-0.1722389647959982,1.2376074140413027,-2.181280030171437,0.8490289182187762,0.5465489492943946,-0.20133093284104173,SWAFR,-1.8964550957731288,113.775,-26.625,E113S26DB,0,512,175,-96.33575232242322,120.65395922671605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.4680384608117495,-0.3413126125125034,-0.3894488779541838,-0.35793867757478964,-1.846700975087012,-0.017532941152325916,0.43930662874313087,-0.8797776464700748,-0.6646380164540963,SWAFR,-1.618024190011178,114.025,-26.625,E114S26CA,0,195,78,-208.58013657357944,-222.00951103122225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.10518115371911606,-1.5700400796682854,-1.22778300315696,1.4559932896332346,-1.0045969757548308,-0.5439624759504674,-1.0892283446875457,-5.048490534634598,1.1709945177361218,SWAFR,-2.6181330438090997,113.775,-26.875,E113S26DD,0,58,29,-202.8231274026442,-133.8613232994611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.47902580908967507,-0.988361905694034,-0.7532068663336973,0.17275616829083693,0.4748719724914857,1.1162475530683922,1.438628103254001,0.4274108349941664,-1.0996074311790385,SWAFR,-0.08829463719789088,114.025,-26.875,E114S26CC,0,70,55,-315.33443475257826,-172.9982050445406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.0688737254824994,-0.3742036431941876,-0.06106741658387679,-0.12986024936069748,-0.8110955102867493,-0.14784690429091873,-0.5206499949226218,0.1670483660045745,0.07586743382151383,SWAFR,-0.9176796603507101,114.275,-26.875,E114S26CD,0,13,13,-311.92473445190325,-309.64424563281875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.9611598326731121,-2.0723213613558644,-1.1096800751824962,-0.8083938754484427,-0.2759785254695295,-0.9283826588624647,0.373532123289755,-1.3307985233432686,0.12313486197976994,SWAFR,-2.828362067393726,114.525,-26.875,E114S26DC,0,434,174,-46.3128677657006,96.15031851561827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.28439458917445776,0.4880512773133913,-0.8425290210085904,1.4963070700223133,0.24676646297231652,-0.0120572312683581,1.1776003166597644,-0.015417023514781188,1.0579678868291202,SWAFR,1.0744230254163125,114.025,-27.125,E114S27AA,0,201,131,-302.99444683346184,-260.78947620955387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.37819201242828937,-0.4250979988522487,-0.724959088678692,-0.4570774712543132,-0.4540715137428884,0.9927321646573193,0.7267220041491471,-0.44797202647548606,0.23366356668017366,SWAFR,-0.514989280106152,114.275,-27.125,E114S27AB,0,107,73,-273.9724553178501,-212.95299755332763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.264025822298107,-0.6242399705342192,-0.7683337178392029,-0.09973915832802537,-0.12556425198706977,-0.7364955885852862,0.9326802888628739,-0.2845372848495099,-0.7412782703291769,SWAFR,-1.3360151942981395,114.525,-27.125,E114S27BA,0,693,235,-67.02042500408788,-17.78222669372515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.5007159231561599,-0.6130838147287037,-0.30358191574938986,-1.413201943253543,-1.9985184324958842,-1.6745462030008962,-0.32241739960216825,-0.26402187626117435,-0.20621202773099387,SWAFR,-2.4395430423909463,114.775,-27.125,E114S27BB,0,110,75,-166.60111737679063,-220.4453110583276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.6474429162776009,-0.5166231523030872,-1.9087377273433412,-1.6796209864551963,-0.7483991560615881,1.179503395572422,-1.4103000691132213,-5.605183127418363,0.2721831818569885,SWAFR,-3.965917695683071,114.025,-27.375,E114S27AC,0,237,146,-12.030503466909348,-37.60930849857164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.21970171245434356,-0.5708342327368815,-0.43093793678414727,0.24814150610777347,0.8439426280274538,1.7851013651082506,0.9649625387393713,1.0553634203241404,0.12490505449211184,SWAFR,1.1100960022951245,114.275,-27.375,E114S27AD,0,466,222,-213.94757974963375,-82.51953317849232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.3405613319694143,-0.5761941509972133,-0.9712649783977306,-1.0876039339068688,-0.29937015461325533,-0.6647548753688766,0.7338918786366707,-0.34523545371399755,-0.8055595560918675,SWAFR,-1.9475459428441342,114.525,-27.375,E114S27BC,0,1254,307,38.46152516491635,68.86778029794485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.4395513519790684,-0.4845063761260377,-1.0147279259116746,-0.9369530716081694,0.27493308375556236,0.6549237781602613,0.045192998305773,-0.7082818259920008,-0.37951338794104134,SWAFR,-1.4963488036422907,114.775,-27.375,E114S27BD,0,57,42,-251.2419916526311,-197.5071040758879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.96697661958883,-0.6507270610341631,-1.1003094432384362,-0.6958019070799717,-0.730949371881288,-0.8609725199513745,0.08691142088208964,-0.43663009654524654,-0.18445989270864818,SWAFR,-2.2531605325225144,115.025,-27.375,E115S27AC,0,36,32,-219.80575536535682,-174.22955306768887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.1060102710646222,-1.259099815553052,-1.5502000343459357,0.7969040223038485,1.1255375988636993,-0.7786156965525427,-1.0066471920907503,-1.0987652732094848,1.6086245919215392,SWAFR,-0.9757933504989162,115.275,-27.375,E115S27AD,0,34,27,-294.7429489369384,-148.37701281759212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.0430023467841016,-1.1054056642886492,-0.9554426564051346,-3.0836666147074636,-1.1510025186692656,-1.2395928787797825,-0.027628774328574593,0.9052917669397968,-2.075683257366825,SWAFR,-3.396315702738101,115.525,-27.375,E115S27BC,0,70,51,-138.2168102704414,-130.9011696093311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.2878893065835442,0.03475442687239668,-0.7415248162071573,0.1786359853820446,0.6860683740017718,1.524438112159144,1.1432920436334553,0.9927336468596234,0.9820462633682627,SWAFR,1.5255851430818865,114.275,-27.625,E114S27CB,0,2482,613,154.30395381484996,251.44644978860032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.08053463151910675,-0.33373195509147097,-0.9536825573815664,-0.8007398599534364,0.03802905291950684,0.8676687536449083,0.9243858737839732,-0.6801032861240532,-1.4415650753328642,SWAFR,-1.0417120869248597,114.525,-27.625,E114S27DA,0,1972,570,251.8661710516555,287.8957819923963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.4038808320368361,-0.7578905706003605,-0.6749180010662931,0.07483660127204685,-0.08904053426716708,-0.026560471256989505,0.0024516593496303096,0.24352706056904527,-0.5560870668349959,SWAFR,-1.0691646813469282,114.775,-27.625,E114S27DB,0,100,73,-243.63077059741929,-164.96433131461492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.7924353597937698,-0.26511564119585024,-0.9807627689798054,-0.5820797267492308,-0.92366237857084,-0.2811409666473468,-0.8411345521803181,-0.44853244677055865,-0.4977252354582896,SWAFR,-1.8344361119306734,115.025,-27.625,E115S27CA,0,86,74,-200.73135676501684,-199.05699808135606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.0049978429955342,-0.5671244340814091,-1.0827889029378366,0.11468339691358101,0.08282556280428519,-0.3121814322347005,-1.0061216305743035,-0.04044305950228191,-0.4824274721945643,SWAFR,-1.3130514572136927,115.275,-27.625,E115S27CB,0,44,37,-266.2777137055697,-207.23942899462878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.5196681352225638,-0.39756896398731106,-0.6438038809627478,-0.02211709978435896,-0.0375537895769395,0.38388869325495517,-0.5612533669896871,-0.500860211277992,0.1773058950282357,SWAFR,-0.7032973136619827,115.525,-27.625,E115S27DA,0,163,118,-218.6623928869251,-182.64815676275384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.35093650805557924,-0.6881568782436164,-1.2936223353515977,-0.10214004297171676,-1.3702064708444985,-0.47663765869403635,-0.9973909268380156,-1.4898431684521032,0.400694274124978,SWAFR,-2.072018772693142,115.775,-27.625,E115S27DB,0,149,116,-145.72345679010638,-109.61131357937724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.1062972171790864,-1.7409378390631518,-1.2835999459189935,-1.0044897970679265,-0.854848611258644,-3.420499262493755,-1.485702201660228,-2.7085334115794963,-1.079111813423672,SWAFR,-4.748399327940812,116.025,-27.625,E116S27CA,0,19,14,-101.18881303399692,-113.40847334263525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.3050810255463771,-0.6648351328779037,-0.16024494309656118,-0.11617095208352453,1.055343685588171,0.3905550335177412,0.6430129669149106,0.3305586371376684,0.268874911247123,SWAFR,0.5871107125939691,114.275,-27.875,E114S27CD,0,1468,457,49.68641363586699,112.48759192470678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.6587723127949687,0.3223599935253797,-0.6429978764861972,0.21455417275704794,-0.9863453276152981,-0.06839621121649318,-0.4796445194615917,0.3264902397256035,-0.5515870409488136,SWAFR,-0.7533779481361141,114.525,-27.875,E114S27DC,0,2201,612,278.0795744007081,258.9076206082682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.4918012309968759,-0.2205453663712729,0.0762630248316101,-1.413056468752489,-0.7026236947317925,0.4048597871220894,0.9160558623661276,0.4886263818874491,-0.2306307165502569,SWAFR,-0.6152410753965389,114.775,-27.875,E114S27DD,0,452,275,-66.48356433036201,-81.41863520665912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-1.2687585378008355,-0.8006570158797285,-1.1346363697380277,-0.20457076744904096,-0.7196642356652848,-0.31372427562485594,-0.08927506274322305,0.4308824852102569,-0.8336426620046768,SWAFR,-1.6347440877908286,115.025,-27.875,E115S27CC,0,51,42,-243.66470462576632,-156.711694418375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-2.232074615550901,-0.599414061014158,-1.1403207280465524,0.017985124547180258,-1.005522148411801,-0.06000590585129385,-0.2655986501191691,0.1731449537526633,-0.6645389227474141,SWAFR,-1.9180207340731505,115.275,-27.875,E115S27CD,0,42,35,-235.15501099642955,-152.12526624940574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.7559041518904213,-0.48932438518315974,-0.609725232696211,-0.04625909315607115,0.3520863512532148,-1.0535116354546377,-0.6072425147897765,-0.5246747575990546,-0.17923551726307282,SWAFR,-1.2198738628420662,115.525,-27.875,E115S27DC,0,110,67,-241.37928476971675,-236.13830389278579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.6985639593873412,-0.2933450902850915,-0.4483644637096549,-0.40768226125026125,-0.9029325420459774,0.31664426848023514,-0.943134504518617,-0.021626759438957498,-0.3942158332848698,SWAFR,-1.2184182553267437,115.775,-27.875,E115S27DD,0,168,134,-174.458980808566,-170.99752085038708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.19422472126327472,-1.1125295648028515,-0.7455887946033247,-1.4360295604573192,-0.2934741701366368,0.10911324620734963,0.8825163492384532,0.6633983721996012,-1.1980099885036979,SWAFR,-1.2980368986170825,116.025,-27.875,E116S27CC,0,134,106,-198.0997765436797,-117.17013544972602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,-0.3891504702015218,-1.243515682716619,-1.192233466700996,-0.9365737740513064,-1.8027451140691806,-0.3324546419691751,0.46102388826808877,0.01895705600490532,-1.4052506171675805,SWAFR,-2.3782386791391357,116.275,-27.875,E116S27CD,0,174,146,-98.95759559218698,-12.505754079645229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QDS,0.5629707242180946,-0.32433498387855225,-0.26389169179499566,0.3943744411855843,-0.13524142859806404,-2.266259367614475,0.2778452685049376,0.056102107309745866,0.25501142235353674,SWAFR,-0.35463984209139343,114.275,-28.125,E114S28AB,0,1231,443,87.24824469436825,56.739732889139425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
