resolution,region,variable,roughness,z_roughness
0.05 x 0.05,SWAFR,Elevation,46.68603370577092,-0.15246468235345986
0.05 x 0.05,SWAFR,Elevation,18.57453559949556,-0.5639634891972481
0.05 x 0.05,SWAFR,Elevation,8.956429723620701,-0.7047542459565338
0.05 x 0.05,SWAFR,Elevation,14.521147403933329,-0.6232973745648236
0.05 x 0.05,SWAFR,Elevation,8.577693587245124,-0.7102982218641141
0.05 x 0.05,SWAFR,Elevation,13.592103333908517,-0.6368968108124123
0.05 x 0.05,SWAFR,Elevation,24.63883954801619,-0.4751936260714814
0.05 x 0.05,SWAFR,Elevation,9.801189943711066,-0.692388564792118
0.05 x 0.05,SWAFR,Elevation,34.50556203103164,-0.3307635955597569
0.05 x 0.05,SWAFR,Elevation,13.437747789828641,-0.639156282078528
0.05 x 0.05,SWAFR,Elevation,21.123137890762372,-0.5266568042951894
0.05 x 0.05,SWAFR,Elevation,20.134828738923293,-0.5411237684974206
0.05 x 0.05,SWAFR,Elevation,18.54480459287039,-0.5643986945251986
0.05 x 0.05,SWAFR,Elevation,21.66497256545926,-0.5187253763328145
0.05 x 0.05,SWAFR,Elevation,11.821998421945247,-0.6628077763720391
0.05 x 0.05,SWAFR,Elevation,20.30290825476441,-0.538663404415719
0.05 x 0.05,SWAFR,Elevation,26.62056994160935,-0.4461848664042897
0.05 x 0.05,SWAFR,Elevation,28.624738221485778,-0.41684765880455615
0.05 x 0.05,SWAFR,Elevation,16.88031148000286,-0.588763704435211
0.05 x 0.05,SWAFR,Elevation,16.32936394345643,-0.5968285273438048
0.05 x 0.05,SWAFR,Elevation,13.89268436769049,-0.6324968767963186
0.05 x 0.05,SWAFR,Elevation,14.068402935482569,-0.6299246915391197
0.05 x 0.05,SWAFR,Elevation,15.169415081057112,-0.6138079700996705
0.05 x 0.05,SWAFR,Elevation,28.096611369746913,-0.4245784303390763
0.05 x 0.05,SWAFR,Elevation,13.553049320104467,-0.6374684872140781
0.05 x 0.05,SWAFR,Elevation,26.951649741215622,-0.4413384885274149
0.05 x 0.05,SWAFR,Elevation,16.414431715167126,-0.5955832971384463
0.05 x 0.05,SWAFR,Elevation,18.419711026428494,-0.566229826154686
0.05 x 0.05,SWAFR,Elevation,4.043823227257573,-0.7766654512613553
0.05 x 0.05,SWAFR,Elevation,22.018680618401874,-0.5135477639122072
0.05 x 0.05,SWAFR,Elevation,22.870121170817672,-0.5010842954021707
0.05 x 0.05,SWAFR,Elevation,25.351775905702663,-0.4647575952546802
0.05 x 0.05,SWAFR,Elevation,18.179881090848216,-0.5697404797656609
0.05 x 0.05,SWAFR,Elevation,11.49345955384775,-0.6676169598496622
0.05 x 0.05,SWAFR,Elevation,55.33496992939065,-0.025860723964879494
0.05 x 0.05,SWAFR,Elevation,16.70191916831928,-0.5913750282120649
0.05 x 0.05,SWAFR,Elevation,24.791583049925237,-0.4729577520333531
0.05 x 0.05,SWAFR,Elevation,19.504583154378224,-0.5503493638420162
0.05 x 0.05,SWAFR,Elevation,10.401896753225218,-0.6835953608709499
0.05 x 0.05,SWAFR,Elevation,25.598226342033218,-0.46115003011842315
0.05 x 0.05,SWAFR,Elevation,13.299847256230448,-0.6411748833221989
0.05 x 0.05,SWAFR,Elevation,23.660076771102087,-0.489520849521496
0.05 x 0.05,SWAFR,Elevation,13.50838149022145,-0.6381223391942064
0.05 x 0.05,SWAFR,Elevation,12.428952082234646,-0.6539231304497786
0.05 x 0.05,SWAFR,Elevation,24.14800956297608,-0.48237844249227807
0.05 x 0.05,SWAFR,Elevation,20.762248162652153,-0.5319395427660495
0.05 x 0.05,SWAFR,Elevation,9.939215810595472,-0.6903681289077767
0.05 x 0.05,SWAFR,Elevation,12.213750379831458,-0.6570732736201951
0.05 x 0.05,SWAFR,Elevation,12.709108624780217,-0.6498221720963264
0.05 x 0.05,SWAFR,Elevation,9.00730805269187,-0.7040094840933332
0.05 x 0.05,SWAFR,Elevation,17.65037846988073,-0.5774913899421674
0.05 x 0.05,SWAFR,Elevation,16.305966113705317,-0.5971710270209446
0.05 x 0.05,SWAFR,Elevation,16.8531609753261,-0.589161136128017
0.05 x 0.05,SWAFR,Elevation,23.783962607525083,-0.48770739675991837
0.05 x 0.05,SWAFR,Elevation,14.833855743585604,-0.6187199198816706
0.05 x 0.05,SWAFR,Elevation,28.51010925799532,-0.4185256085718627
0.05 x 0.05,SWAFR,Elevation,16.32535684928036,-0.5968871835728726
0.05 x 0.05,SWAFR,Elevation,30.310983394699893,-0.3921642401478746
0.05 x 0.05,SWAFR,Elevation,11.552495236722104,-0.6667527898587152
0.05 x 0.05,SWAFR,Elevation,20.26823702262905,-0.5391709252387491
0.05 x 0.05,SWAFR,Elevation,51.61093865701517,-0.08037345108593533
0.05 x 0.05,SWAFR,Elevation,13.413507885141097,-0.6395111081293924
0.05 x 0.05,SWAFR,Elevation,34.2498874103135,-0.33450618519222713
0.05 x 0.05,SWAFR,Elevation,18.469427484762125,-0.565502071866834
0.05 x 0.05,SWAFR,Elevation,29.501381067629232,-0.40401527670053566
0.05 x 0.05,SWAFR,Elevation,24.803952070701595,-0.4727766931203042
0.05 x 0.05,SWAFR,Elevation,20.793671037753615,-0.5314795717049923
0.05 x 0.05,SWAFR,Elevation,18.170326298898846,-0.5698803437270884
0.05 x 0.05,SWAFR,Elevation,17.062762461993508,-0.5860929694529345
0.05 x 0.05,SWAFR,Elevation,7.9787471000847745,-0.7190656580177476
0.05 x 0.05,SWAFR,Elevation,21.761313284640483,-0.5173151316406365
0.05 x 0.05,SWAFR,Elevation,27.178753689213945,-0.43801411914384364
0.05 x 0.05,SWAFR,Elevation,19.09994336591025,-0.5562725198946252
0.05 x 0.05,SWAFR,Elevation,15.912934572509645,-0.6029242604360607
0.05 x 0.05,SWAFR,Elevation,17.81505721134166,-0.5750808067221796
0.05 x 0.05,SWAFR,Elevation,20.665738757132875,-0.5333522567050311
0.05 x 0.05,SWAFR,Elevation,16.701406400189246,-0.5913825341611573
0.05 x 0.05,SWAFR,Elevation,19.453940791240157,-0.5510906716132449
0.05 x 0.05,SWAFR,Elevation,15.248608925791014,-0.6126487230010571
0.05 x 0.05,SWAFR,Elevation,8.601230365344161,-0.7099536882477238
0.05 x 0.05,SWAFR,Elevation,10.37052700174238,-0.6840545543033799
0.05 x 0.05,SWAFR,Elevation,28.321502178695305,-0.4212864570972895
0.05 x 0.05,SWAFR,Elevation,16.975842139249984,-0.5873653174780813
0.05 x 0.05,SWAFR,Elevation,29.871783461423565,-0.39859329091656115
0.05 x 0.05,SWAFR,Elevation,21.703301128961815,-0.5181643191422759
0.05 x 0.05,SWAFR,Elevation,20.21850489318397,-0.5398989089218343
0.05 x 0.05,SWAFR,Elevation,21.517492575744527,-0.5208842025743586
0.05 x 0.05,SWAFR,Elevation,17.386303615108925,-0.5813569430067972
0.05 x 0.05,SWAFR,Elevation,30.17834341830557,-0.39410583685039496
0.05 x 0.05,SWAFR,Elevation,20.24740205262286,-0.5394759095290121
0.05 x 0.05,SWAFR,Elevation,14.61004742546848,-0.6219960475187941
0.05 x 0.05,SWAFR,Elevation,15.945694047170889,-0.6024447241023879
0.05 x 0.05,SWAFR,Elevation,17.84492041575119,-0.574643666270376
0.05 x 0.05,SWAFR,Elevation,17.67143568637867,-0.5771831523864316
0.05 x 0.05,SWAFR,Elevation,19.502257236652618,-0.5503834108488774
0.05 x 0.05,SWAFR,Elevation,7.486552024677413,-0.7262704567623334
0.05 x 0.05,SWAFR,Elevation,29.552171678842576,-0.40327179885975517
0.05 x 0.05,SWAFR,Elevation,14.014803907850792,-0.6307092792489273
0.05 x 0.05,SWAFR,Elevation,8.952713454076921,-0.7048086450667269
0.05 x 0.05,SWAFR,Elevation,32.04453358783021,-0.36678836607029563
0.05 x 0.05,SWAFR,Elevation,11.795808713798161,-0.6631911438330464
0.05 x 0.05,SWAFR,Elevation,6.2264770472087445,-0.744715555198632
0.05 x 0.05,SWAFR,Elevation,52.6048399073606,-0.06582462920915334
0.05 x 0.05,SWAFR,Elevation,15.993305543498098,-0.6017477824503769
0.05 x 0.05,SWAFR,Elevation,12.311140056417994,-0.6556476741888608
0.05 x 0.05,SWAFR,Elevation,13.133147393965483,-0.6436150519024618
0.05 x 0.05,SWAFR,Elevation,11.155120611810961,-0.6725695977500183
0.05 x 0.05,SWAFR,Elevation,14.458104211877899,-0.6242202068597215
0.05 x 0.05,SWAFR,Elevation,20.62749643302625,-0.5339120515150164
0.05 x 0.05,SWAFR,Elevation,20.061062132797282,-0.5422035711564966
0.05 x 0.05,SWAFR,Elevation,17.310820876340117,-0.5824618665801777
0.05 x 0.05,SWAFR,Elevation,23.942223324526623,-0.48539076119783714
0.05 x 0.05,SWAFR,Elevation,25.800047173458083,-0.45819575742140833
0.05 x 0.05,SWAFR,Elevation,11.831325791625284,-0.6626712414396134
0.05 x 0.05,SWAFR,Elevation,19.734535480693445,-0.5469832996233133
0.05 x 0.05,SWAFR,Elevation,17.119172742704617,-0.5852672303507852
0.05 x 0.05,SWAFR,Elevation,20.888425397056363,-0.5300925483009415
0.05 x 0.05,SWAFR,Elevation,18.205193599310046,-0.5693699528378219
0.05 x 0.05,SWAFR,Elevation,21.336503471412716,-0.5235335384511841
0.05 x 0.05,SWAFR,Elevation,32.11975658952529,-0.36568724455312457
0.05 x 0.05,SWAFR,Elevation,15.515589828223026,-0.6087406309319146
0.05 x 0.05,SWAFR,Elevation,13.401036851077935,-0.6396936603227227
0.05 x 0.05,SWAFR,Elevation,28.32347883326712,-0.42125752263798855
0.05 x 0.05,SWAFR,Elevation,12.3224207137298,-0.6554825468446449
0.05 x 0.05,SWAFR,Elevation,20.851265052326628,-0.5306365049929821
0.05 x 0.05,SWAFR,Elevation,10.961357618940957,-0.6754059190330411
0.05 x 0.05,SWAFR,Elevation,34.121567594953895,-0.33638454296296094
0.05 x 0.05,SWAFR,Elevation,6.462375773034365,-0.7412624470132826
0.05 x 0.05,SWAFR,Elevation,71.14132010727711,0.20551414670782286
0.05 x 0.05,SWAFR,Elevation,18.036714703053622,-0.5718361630883672
0.05 x 0.05,SWAFR,Elevation,18.873850675926835,-0.5595820863863346
0.05 x 0.05,SWAFR,Elevation,37.10054353394699,-0.2927780073070627
0.05 x 0.05,SWAFR,Elevation,20.738662587790056,-0.5322847906741398
0.05 x 0.05,SWAFR,Elevation,12.906226467926878,-0.6469367421930241
0.05 x 0.05,SWAFR,Elevation,8.311525233078614,-0.7141944197737745
0.05 x 0.05,SWAFR,Elevation,8.091201743499477,-0.7174195361563566
0.05 x 0.05,SWAFR,Elevation,16.741664333389437,-0.5907932346718433
0.05 x 0.05,SWAFR,Elevation,24.59344648073245,-0.47585809414627495
0.05 x 0.05,SWAFR,Elevation,16.996192691965454,-0.5870674241346042
0.05 x 0.05,SWAFR,Elevation,15.814954993334384,-0.6043584949180955
0.05 x 0.05,SWAFR,Elevation,20.500402135440144,-0.5357724700389819
0.05 x 0.05,SWAFR,Elevation,11.398101020989714,-0.6690128272041912
0.05 x 0.05,SWAFR,Elevation,9.647844752592976,-0.6946332464146261
0.05 x 0.05,SWAFR,Elevation,18.380847522375767,-0.5667987138563306
0.05 x 0.05,SWAFR,Elevation,6.293543244548797,-0.7437338337663323
0.05 x 0.05,SWAFR,Elevation,22.53888629780833,-0.5059329432584003
0.05 x 0.05,SWAFR,Elevation,17.430045898156077,-0.5807166392700672
0.05 x 0.05,SWAFR,Elevation,16.771221790291722,-0.5903605697813902
0.05 x 0.05,SWAFR,Elevation,21.85526380939788,-0.5159398748437962
0.05 x 0.05,SWAFR,Elevation,14.994748592269707,-0.6163647549234421
0.05 x 0.05,SWAFR,Elevation,11.224404401204646,-0.6715554149924386
0.05 x 0.05,SWAFR,Elevation,20.094111297858344,-0.5417197943069528
0.05 x 0.05,SWAFR,Elevation,21.474024397556303,-0.5215204939378606
0.05 x 0.05,SWAFR,Elevation,18.79415830030557,-0.5607486310279158
0.05 x 0.05,SWAFR,Elevation,9.750225389004967,-0.6931345888344369
0.05 x 0.05,SWAFR,Elevation,32.13282910283888,-0.3654958878488089
0.05 x 0.05,SWAFR,Elevation,60.85678179774393,0.05496808803415134
0.05 x 0.05,SWAFR,Elevation,31.339249579690488,-0.3771123810601162
0.05 x 0.05,SWAFR,Elevation,8.446746133106503,-0.7122150432634419
0.05 x 0.05,SWAFR,Elevation,10.959864987728594,-0.6754277683119598
0.05 x 0.05,SWAFR,Elevation,40.023538823077764,-0.24999092177572194
0.05 x 0.05,SWAFR,Elevation,13.718341156310487,-0.6350489294543793
0.05 x 0.05,SWAFR,Elevation,7.070118029595542,-0.7323662575431225
0.05 x 0.05,SWAFR,Elevation,17.369837313666917,-0.5815979783074027
0.05 x 0.05,SWAFR,Elevation,21.89964913338692,-0.515290158212053
0.05 x 0.05,SWAFR,Elevation,14.494494195062456,-0.6236875267939028
0.05 x 0.05,SWAFR,Elevation,12.753825204235445,-0.6491676065152819
0.05 x 0.05,SWAFR,Elevation,10.906783880781528,-0.6762047746490852
0.05 x 0.05,SWAFR,Elevation,18.47488683568948,-0.5654221573640829
0.05 x 0.05,SWAFR,Elevation,13.860136576813634,-0.6329733144824425
0.05 x 0.05,SWAFR,Elevation,10.71838154134836,-0.6789626261726943
0.05 x 0.05,SWAFR,Elevation,10.44533632816181,-0.6829594882045898
0.05 x 0.05,SWAFR,Elevation,7.359109033559534,-0.7281359794956773
0.05 x 0.05,SWAFR,Elevation,7.615583611466712,-0.7243816800131104
0.05 x 0.05,SWAFR,Elevation,19.0373797264403,-0.5571883324527593
0.05 x 0.05,SWAFR,Elevation,13.885979526877898,-0.6325950228995263
0.05 x 0.05,SWAFR,Elevation,18.580131971437726,-0.5638815689677339
0.05 x 0.05,SWAFR,Elevation,15.880126117067393,-0.603404513755106
0.05 x 0.05,SWAFR,Elevation,17.552574461748623,-0.5789230543984251
0.05 x 0.05,SWAFR,Elevation,11.87064937466348,-0.6620956190576306
0.05 x 0.05,SWAFR,Elevation,22.075452843356025,-0.5127167266354965
0.05 x 0.05,SWAFR,Elevation,17.223109806301125,-0.5837457896401153
0.05 x 0.05,SWAFR,Elevation,14.44370162100729,-0.6244310333669502
0.05 x 0.05,SWAFR,Elevation,14.114727333172182,-0.6292465905604749
0.05 x 0.05,SWAFR,Elevation,53.05979577012389,-0.05916494163270615
0.05 x 0.05,SWAFR,Elevation,39.63101601234103,-0.25573670834556256
0.05 x 0.05,SWAFR,Elevation,12.8671684995103,-0.6475084764826875
0.05 x 0.05,SWAFR,Elevation,20.881834814347652,-0.5301890218830604
0.05 x 0.05,SWAFR,Elevation,25.32256750564259,-0.4651851506175818
0.05 x 0.05,SWAFR,Elevation,16.78146121024912,-0.5902106841694845
0.05 x 0.05,SWAFR,Elevation,19.058376585542348,-0.5568809784143763
0.05 x 0.05,SWAFR,Elevation,26.78032253508622,-0.443846392611203
0.05 x 0.05,SWAFR,Elevation,10.332564403727792,-0.6846102544559878
0.05 x 0.05,SWAFR,Elevation,16.862901058484805,-0.5890185598560869
0.05 x 0.05,SWAFR,Elevation,15.81743062677805,-0.6043222563581867
0.05 x 0.05,SWAFR,Elevation,18.169685091996026,-0.5698897297752616
0.05 x 0.05,SWAFR,Elevation,13.273990005418593,-0.6415533842408305
0.05 x 0.05,SWAFR,Elevation,15.549289689058721,-0.6082473291351812
0.05 x 0.05,SWAFR,Elevation,18.808602405045722,-0.560537196836681
0.05 x 0.05,SWAFR,Elevation,30.185422606226307,-0.3940022110182962
0.05 x 0.05,SWAFR,Elevation,16.07031542993656,-0.6006205043428637
0.05 x 0.05,SWAFR,Elevation,15.572662320433645,-0.6079051983142901
0.05 x 0.05,SWAFR,Elevation,19.366731075972748,-0.5523672557939262
0.05 x 0.05,SWAFR,Elevation,14.177673570068043,-0.6283251775045066
0.05 x 0.05,SWAFR,Elevation,6.611997124532548,-0.7390722753124683
0.05 x 0.05,SWAFR,Elevation,27.650941061452464,-0.43110219507817177
0.05 x 0.05,SWAFR,Elevation,19.98865833910999,-0.5432634248363201
0.05 x 0.05,SWAFR,Elevation,9.071894659928498,-0.7030640591389076
0.05 x 0.05,SWAFR,Elevation,13.747390069396987,-0.6346237086771012
0.05 x 0.05,SWAFR,Elevation,20.16021263294777,-0.5407521966208656
0.05 x 0.05,SWAFR,Elevation,9.93894128017945,-0.6903721475103501
0.05 x 0.05,SWAFR,Elevation,49.106148023694494,-0.11703881673483563
0.05 x 0.05,SWAFR,Elevation,33.839115924097904,-0.34051909762486027
0.05 x 0.05,SWAFR,Elevation,14.71377306945974,-0.6204777015885934
0.05 x 0.05,SWAFR,Elevation,17.285753109970432,-0.5828288109497866
0.05 x 0.05,SWAFR,Elevation,6.848804894736082,-0.7356058604482837
0.05 x 0.05,SWAFR,Elevation,20.193964615622082,-0.5402581318596571
0.05 x 0.05,SWAFR,Elevation,8.991514670908927,-0.7042406691313963
0.05 x 0.05,SWAFR,Elevation,17.9917267794225,-0.5724947006314962
0.05 x 0.05,SWAFR,Elevation,21.251182218662038,-0.5247824791363297
0.05 x 0.05,SWAFR,Elevation,48.53033903271677,-0.12546756399908643
0.05 x 0.05,SWAFR,Elevation,18.35411318565301,-0.5671900536426909
0.05 x 0.05,SWAFR,Elevation,34.266006734799504,-0.3342702289735993
0.05 x 0.05,SWAFR,Elevation,24.04303381077276,-0.48391508762644664
0.05 x 0.05,SWAFR,Elevation,14.14885894987417,-0.6287469686799398
0.05 x 0.05,SWAFR,Elevation,18.22742459589337,-0.5690445333765609
0.05 x 0.05,SWAFR,Elevation,11.591387354299572,-0.6661834833095497
0.05 x 0.05,SWAFR,Elevation,39.295261250733446,-0.2606515187648194
0.05 x 0.05,SWAFR,Elevation,17.325901401887734,-0.5822411164000927
0.05 x 0.05,SWAFR,Elevation,32.191302174610136,-0.36463995341317695
0.05 x 0.05,SWAFR,Elevation,10.840722189500044,-0.6771717920253078
0.05 x 0.05,SWAFR,Elevation,29.473114468441146,-0.40442904589189843
0.05 x 0.05,SWAFR,Elevation,22.46602699194247,-0.5069994647692043
0.05 x 0.05,SWAFR,Elevation,22.818514990262717,-0.5018397116252353
0.05 x 0.05,SWAFR,Elevation,40.48957624293591,-0.24316902130314005
0.05 x 0.05,SWAFR,Elevation,16.199313075237086,-0.5987322244324104
0.05 x 0.05,SWAFR,Elevation,14.815208375720939,-0.6189928818418649
0.05 x 0.05,SWAFR,Elevation,13.316455980611908,-0.6409317632209389
0.05 x 0.05,SWAFR,Elevation,29.348691935457662,-0.4062503548692295
0.05 x 0.05,SWAFR,Elevation,12.175891769628446,-0.6576274515892385
0.05 x 0.05,SWAFR,Elevation,12.189229154524453,-0.6574322176692826
0.05 x 0.05,SWAFR,Elevation,24.93584165229375,-0.47084608076890555
0.05 x 0.05,SWAFR,Elevation,26.004632816525515,-0.45520101314625977
0.05 x 0.05,SWAFR,Elevation,16.011758841813403,-0.6014776612988689
0.05 x 0.05,SWAFR,Elevation,15.815397212970375,-0.6043520216646286
0.05 x 0.05,SWAFR,Elevation,9.447653731561283,-0.6975636617907099
0.05 x 0.05,SWAFR,Elevation,37.64654861390246,-0.28478553255232286
0.05 x 0.05,SWAFR,Elevation,32.498660366967975,-0.36014081469951725
0.05 x 0.05,SWAFR,Elevation,22.70982674236378,-0.5034307006276453
0.05 x 0.05,SWAFR,Elevation,10.512486483001911,-0.6819765377943481
0.05 x 0.05,SWAFR,Elevation,16.54624822805261,-0.5936537543737874
0.05 x 0.05,SWAFR,Elevation,14.169685667341216,-0.6284421051911367
0.05 x 0.05,SWAFR,Elevation,7.488990701419243,-0.7262347591781724
0.05 x 0.05,SWAFR,Elevation,8.773747619288654,-0.707428364129822
0.05 x 0.05,SWAFR,Elevation,20.40829220456896,-0.5371207840458933
0.05 x 0.05,SWAFR,Elevation,13.939456344708386,-0.6318122241085171
0.05 x 0.05,SWAFR,Elevation,34.02145259854514,-0.33785003588737317
0.05 x 0.05,SWAFR,Elevation,24.38015353096021,-0.47898029681251686
0.05 x 0.05,SWAFR,Elevation,17.505323575347123,-0.5796147174077396
0.05 x 0.05,SWAFR,Elevation,18.766686427574303,-0.5611507669371422
0.05 x 0.05,SWAFR,Elevation,7.354674518018262,-0.7282008923597041
0.05 x 0.05,SWAFR,Elevation,9.93799795913098,-0.6903859559343782
0.05 x 0.05,SWAFR,Elevation,18.16193883306133,-0.5700031202568746
0.05 x 0.05,SWAFR,Elevation,38.89256279278551,-0.2665462574349871
0.05 x 0.05,SWAFR,Elevation,11.746891068801224,-0.6639072050146223
0.05 x 0.05,SWAFR,Elevation,23.693723723026125,-0.4890283222104886
0.05 x 0.05,SWAFR,Elevation,22.47502988704921,-0.506867679526719
0.05 x 0.05,SWAFR,Elevation,25.4851610239884,-0.46280509109364987
0.05 x 0.05,SWAFR,Elevation,10.883880700667346,-0.6765400335973734
0.05 x 0.05,SWAFR,Elevation,26.192868069094157,-0.45244560745620716
0.05 x 0.05,SWAFR,Elevation,11.925644809802018,-0.6612905906007406
0.05 x 0.05,SWAFR,Elevation,18.717375995875976,-0.5618725777681446
0.05 x 0.05,SWAFR,Elevation,78.20718175457525,0.3089449075372289
0.05 x 0.05,SWAFR,Elevation,14.781777766000896,-0.6194822423149301
0.05 x 0.05,SWAFR,Elevation,18.906907877629934,-0.5590981918956535
0.05 x 0.05,SWAFR,Elevation,11.867586735258898,-0.6621404502671241
0.05 x 0.05,SWAFR,Elevation,27.03511703578738,-0.44011668625999717
0.05 x 0.05,SWAFR,Elevation,20.297458933265016,-0.538743172106741
0.05 x 0.05,SWAFR,Elevation,17.977912285845772,-0.5726969185141036
0.05 x 0.05,SWAFR,Elevation,40.04331199712291,-0.249701480156626
0.05 x 0.05,SWAFR,Elevation,17.75012613163132,-0.5760312740977308
0.05 x 0.05,SWAFR,Elevation,14.721888937127197,-0.6203589007388829
0.05 x 0.05,SWAFR,Elevation,18.28258464531216,-0.5682370952800402
0.05 x 0.05,SWAFR,Elevation,15.293902335401787,-0.6119857137248436
0.05 x 0.05,SWAFR,Elevation,13.100015328367586,-0.6441000422580189
0.05 x 0.05,SWAFR,Elevation,15.203123279416257,-0.6133145462574688
0.05 x 0.05,SWAFR,Elevation,16.388874251294403,-0.5959574097470957
0.05 x 0.05,SWAFR,Elevation,26.806238260132993,-0.4434670357411094
0.05 x 0.05,SWAFR,Elevation,21.4894366417081,-0.5212948880290161
0.05 x 0.05,SWAFR,Elevation,10.344903163466354,-0.684429638506914
0.05 x 0.05,SWAFR,Elevation,17.502867461681902,-0.5796506702352584
0.05 x 0.05,SWAFR,Elevation,28.948093942585448,-0.41211434673005937
0.05 x 0.05,SWAFR,Elevation,25.917392219095913,-0.45647804938299474
0.05 x 0.05,SWAFR,Elevation,10.394353745851713,-0.683705776136706
0.05 x 0.05,SWAFR,Elevation,20.222139899515252,-0.5398456993503438
0.05 x 0.05,SWAFR,Elevation,47.97812456167667,-0.13355093241637284
0.05 x 0.05,SWAFR,Elevation,19.097910568232553,-0.5563022761820976
0.05 x 0.05,SWAFR,Elevation,29.659952871256362,-0.40169408742257734
0.05 x 0.05,SWAFR,Elevation,28.084740417639807,-0.4247521984751502
0.05 x 0.05,SWAFR,Elevation,17.80973784833238,-0.5751586720683527
0.05 x 0.05,SWAFR,Elevation,16.118509361152245,-0.5999150369530649
0.05 x 0.05,SWAFR,Elevation,26.365928938094136,-0.4499123258489582
0.05 x 0.05,SWAFR,Elevation,18.813014571490886,-0.5604726111208677
0.05 x 0.05,SWAFR,Elevation,8.588308852695924,-0.7101428345898101
0.05 x 0.05,SWAFR,Elevation,25.02391738438278,-0.46955681975088664
0.05 x 0.05,SWAFR,Elevation,34.43948097829711,-0.3317308963507869
0.05 x 0.05,SWAFR,Elevation,8.676882561336699,-0.7088462841432414
0.05 x 0.05,SWAFR,Elevation,19.59346144937718,-0.5490483548311084
0.05 x 0.05,SWAFR,Elevation,11.09847819824694,-0.6733987348351438
0.05 x 0.05,SWAFR,Elevation,26.104341871201274,-0.45374146243588914
0.05 x 0.05,SWAFR,Elevation,17.465917318978057,-0.580191549969873
0.05 x 0.05,SWAFR,Elevation,17.88868862442242,-0.5740029830318729
0.05 x 0.05,SWAFR,Elevation,18.47108201844376,-0.5654778526440339
0.05 x 0.05,SWAFR,Elevation,36.935085561350796,-0.2951999969871832
0.05 x 0.05,SWAFR,Elevation,22.152827426078847,-0.5115841100687768
0.05 x 0.05,SWAFR,Elevation,7.120533162442389,-0.7316282759907013
0.05 x 0.05,SWAFR,Elevation,16.158515521963285,-0.5993294229321434
0.05 x 0.05,SWAFR,Elevation,66.18181494243316,0.13291643419340823
0.05 x 0.05,SWAFR,Elevation,4.704589440043348,-0.7669930920318294
0.05 x 0.05,SWAFR,Elevation,23.70292017281374,-0.48889370369601115
0.05 x 0.05,SWAFR,Elevation,14.226389326678584,-0.6276120715845038
0.05 x 0.05,SWAFR,Elevation,8.762033579468461,-0.7075998353687829
0.05 x 0.05,SWAFR,Elevation,21.72650483686676,-0.517824661039348
0.05 x 0.05,SWAFR,Elevation,29.942830301094485,-0.397553300459842
0.05 x 0.05,SWAFR,Elevation,17.419283002221132,-0.5808741875735646
0.05 x 0.05,SWAFR,Elevation,21.581998755248293,-0.5199399549288044
0.05 x 0.05,SWAFR,Elevation,17.55411121297569,-0.5789005592864973
0.05 x 0.05,SWAFR,Elevation,7.337671421888746,-0.728449785312456
0.05 x 0.05,SWAFR,Elevation,20.63067564015202,-0.5338655139760344
0.05 x 0.05,SWAFR,Elevation,10.835649675494547,-0.6772460439720759
0.05 x 0.05,SWAFR,Elevation,20.641767126214113,-0.5337031557387245
0.05 x 0.05,SWAFR,Elevation,33.79304324668861,-0.34119351389788666
0.05 x 0.05,SWAFR,Elevation,17.56905131026463,-0.5786818647087383
0.05 x 0.05,SWAFR,Elevation,14.869596124059969,-0.6181967487626594
0.05 x 0.05,SWAFR,Elevation,24.894890617683895,-0.4714455259431636
0.05 x 0.05,SWAFR,Elevation,18.58652157223961,-0.5637880373780533
0.05 x 0.05,SWAFR,Elevation,13.863583860287658,-0.6329228528161502
0.05 x 0.05,SWAFR,Elevation,18.450615668214546,-0.5657774410426291
0.05 x 0.05,SWAFR,Elevation,25.074958266662662,-0.4688096784182184
0.05 x 0.05,SWAFR,Elevation,18.784607679253472,-0.5608884339353489
0.05 x 0.05,SWAFR,Elevation,18.074063517369726,-0.571289447560436
0.05 x 0.05,SWAFR,Elevation,24.70545829007179,-0.47421845453257316
0.05 x 0.05,SWAFR,Elevation,15.501980011329318,-0.6089398527375954
0.05 x 0.05,SWAFR,Elevation,20.881584957911624,-0.5301926793055471
0.05 x 0.05,SWAFR,Elevation,9.981447895959809,-0.6897499315896454
0.05 x 0.05,SWAFR,Elevation,39.9929151032288,-0.2504391947255066
0.05 x 0.05,SWAFR,Elevation,10.428784623241135,-0.6832017736495113
0.05 x 0.05,SWAFR,Elevation,19.97698617646909,-0.543434283073112
0.05 x 0.05,SWAFR,Elevation,15.675554894687034,-0.6063990469388534
0.05 x 0.05,SWAFR,Elevation,19.3930909213026,-0.5519813978485114
0.05 x 0.05,SWAFR,Elevation,90.67942466154126,0.4915147960390703
0.05 x 0.05,SWAFR,Elevation,16.999311349806796,-0.587021772921858
0.05 x 0.05,SWAFR,Elevation,16.119247097062612,-0.5999042379040163
0.05 x 0.05,SWAFR,Elevation,26.085560897324523,-0.4540163801337091
0.05 x 0.05,SWAFR,Elevation,13.41649954327752,-0.6394673159505134
0.05 x 0.05,SWAFR,Elevation,8.736029350701738,-0.7079804877648219
0.05 x 0.05,SWAFR,Elevation,21.199071709107383,-0.5255452777756869
0.05 x 0.05,SWAFR,Elevation,5.374605192510944,-0.7571853371528601
0.05 x 0.05,SWAFR,Elevation,17.018686082282567,-0.5867381637286887
