region,qdgc,CEC,Clay,Elevation,MAP,NDVI,PDQ,pH,Soil.C,Surface.T
GCFR,E018S30BD,0.9345202445983887,1.4256970087687173,23.357564290364582,5.252293904622396,2554812.3333333335,0.5021664301554362,2.3008804321289062,2.137035369873047,1.0187327067057292
GCFR,E018S30CA,1.4957284927368164,2.8124001820882163,116.52094014485677,20.62609100341797,1234307.6666666665,1.8762784004211426,0.985022226969401,8.605494817097982,1.015965779622396
GCFR,E018S30CB,1.0198771158854167,1.4216960271199544,114.55544026692708,28.51171620686849,2365023.666666667,2.014168898264567,0.9508641560872396,7.933265686035156,1.0493876139322917
GCFR,E018S30CC,2.676128387451172,1.4982571601867676,47.3807118733724,12.166572570800781,894953.3333333334,1.087316672007243,0.32974116007486975,5.425750732421875,0.5123494466145834
GCFR,E018S30CD,0.5335051218668619,1.184237003326416,52.88880411783854,10.471992492675781,2435363.666666667,0.7488759358723958,0.46166865030924475,2.7769880294799805,0.9492340087890625
GCFR,E018S30DA,0.9819566408793131,1.2134564717610676,95.20490519205728,10.114667256673176,2025092,2.4698562622070312,1.9523429870605469,11.743346214294434,0.9945729573567708
GCFR,E018S30DB,1.0686430931091309,1.7941853205362956,37.900360107421875,12.211204528808594,3650464.8333333335,0.9639867146809896,4.684551239013672,1.874341328938802,0.71856689453125
GCFR,E018S30DC,2.581702947616577,1.4955827395121255,100.86062622070312,19.160321553548176,280590,1.446675459543864,1.205774943033854,7.208042462666829,0.5312906901041666
GCFR,E018S30DD,1.5725730260213215,0.8545207977294922,97.01350402832031,16.347658793131508,2257722,1.7794345219930015,2.6423072814941406,7.718523025512695,0.8075408935546875
GCFR,E018S31AA,1.096614122390747,1.7374407450358071,71.84546407063802,9.086400349934896,1990578.6666666667,0.7596333821614583,0.533227284749349,12.096017837524414,0.3176930745442708
GCFR,E018S31AB,0.8190044562021892,1.2015228271484375,49.991780598958336,5.861053466796875,4602797.333333333,0.14063103993733725,2.921555836995443,12.691487630208332,0.14092508951822916
GCFR,E018S31AC,1.333690881729126,0.5964323679606119,64.4207051595052,5.268010457356771,1746178,4.168309052785238,1.3453470865885417,11.741663932800293,1.46087646484375
GCFR,E018S31AD,0.78139328956604,0.4765084584554036,78.05495961507162,15.246828715006512,2227342.6666666665,0.6298950513203939,1.0471407572428386,13.119960149129232,0.3965047200520833
GCFR,E018S31BA,0.4557770888010661,1.0303999582926433,52.97464497884114,10.105033874511719,3095187.666666667,0.956930955251058,2.628106435139974,1.503212610880534,0.170867919921875
GCFR,E018S31BB,1.3117920557657878,1.3019930521647136,32.18093617757161,21.928733825683594,1277964.6666666667,0.9529838562011719,0.89067840576171875,8.849984804789225,1.1689910888671875
GCFR,E018S31BC,0.5877106984456381,1.4783747990926108,36.56372833251953,2.4374287923177085,1593599.3333333333,0.47176456451416016,1.9468371073404946,2.491235097249349,1.22100830078125
GCFR,E018S31BD,1.041256348292033,1.3593022028605142,33.72001647949219,35.2069091796875,3328898.666666667,0.8184809684753418,0.8739356994628906,5.955044746398926,0.7788289388020834
GCFR,E018S31CB,2.9579021135965986,0.5785643259684246,59.857215881347656,8.485310872395834,3239628.6666666665,1.196401596069336,1.9994188944498699,5.776917775472005,1.1241251627604165
GCFR,E018S31CD,1.2168004512786865,0.8141949971516926,38.66019948323567,14.74377187093099,2726244,3.320338249206543,1.2694568634033203,5.247327168782553,1.3448079427083335
GCFR,E018S31DA,2.911250352859497,1.979020118713379,41.55222829182942,7.848915100097656,1053858.3333333333,0.23330990473429364,1.0241877237955728,2.6771907806396484,0.5710347493489584
GCFR,E018S31DB,2.2467919985453286,1.5651969909667969,80.82489522298178,40.269989013671875,2473426.666666667,2.686065673828125,2.1039861043294272,7.314435323079428,1.652618408203125
GCFR,E018S31DC,2.368910471598307,2.0301523208618164,107.45981089274089,27.90826670328776,3105311.3333333335,2.5114100774129233,0.48937479654947913,6.528864542643229,1.589319864908854
GCFR,E018S31DD,0.8238910833994548,1.4703830083211262,70.86375172932942,10.923678080240885,1706021.6666666665,1.8594719568888345,0.9165687561035156,5.3402353922526045,1.389918009440104
GCFR,E018S32AB,0.7829365730285645,0.4951915740966797,12.104209899902344,23.27850341796875,4032648,1.467519760131836,0.3604164123535156,5.234809875488281,0.603240966796875
GCFR,E018S32AD,0.2539787292480469,4.690040588378906,49.241668701171875,4.092071533203125,8001844,0.7857208251953125,7.976833343505859,6.951911926269531,2.00439453125
GCFR,E018S32BA,2.1328488985697427,1.7460781733194988,160.07996622721353,22.349609375,1791664.3333333333,1.224381446838379,0.5472520192464193,13.79048983256022,1.2785186767578125
GCFR,E018S32BB,2.322082837422689,1.3471425374348958,207.9814910888672,17.048634847005207,3686806.6666666665,1.2710159619649253,1.3008588155110676,5.468342463175456,1.37884521484375
GCFR,E018S32BC,2.012900431950887,1.8744707107543945,75.69972229003906,6.940266927083333,2923782.666666667,1.0243161519368489,0.9274737040201823,6.990631739298503,0.43555196126302087
GCFR,E018S32BD,2.0802383422851562,1.0852295557657878,168.8865966796875,26.27472941080729,3589218,2.946118672688802,1.0845743815104167,3.958138147989909,0.9187978108723959
GCFR,E018S32CB,1.096479098002116,0.7334747314453125,34.35956827799479,12.617024739583334,614772,0.893164316813151,0.52230072021484375,2.680750528971354,1.0086669921875
GCFR,E018S32CC,0.9541250864664713,2.35469118754069,21.71966854731242,15.879475911458334,1818512,3.2002526919047036,3.4377110799153647,5.581442515055339,0.5523020426432291
GCFR,E018S32CD,1.5378587245941162,1.6288518905639648,18.32383664449056,14.77911376953125,3575118.6666666665,2.151791572570801,7.365169525146484,10.111431757609049,0.6305948893229167
GCFR,E018S32DA,2.1363646189371743,1.8675905863444011,99.82651901245117,44.69149271647136,6849885.333333333,4.655646324157715,2.319622039794922,11.755624135335287,0.22710673014322916
GCFR,E018S32DB,2.6272225379943848,1.829133669535319,210.7767588297526,28.550882975260414,3308865.3333333335,4.1017452875773115,2.527090072631836,14.631831487019857,1.397705078125
GCFR,E018S32DC,4.348325252532959,1.921727180480957,228.47569847106934,50.29840087890625,4540959.333333334,3.2899948755900064,2.903837203979492,19.78226407368978,2.1915486653645835
GCFR,E018S32DD,1.0188542207082112,0.973785400390625,38.567864735921226,14.957717895507812,1181140,3.4621988932291665,0.43052927652994794,3.6420539220174155,0.3453521728515625
GCFR,E018S33AA,0.6366596221923828,1.3111165364583333,16.964200337727863,46.53497314453125,2184074.6666666665,7.385996500651042,1.2218678792317708,2.932622273763021,0.78106689453125
GCFR,E018S33AB,2.0502568880716963,3.908039728800456,26.952282587687176,19.66796366373698,3045589.3333333335,1.6075410842895508,0.6006584167480469,9.748533248901367,0.7140553792317708
GCFR,E018S33AD,2.665436585744222,3.7954222361246743,67.74111557006836,36.66255187988281,3325204,5.022152900695801,2.054953257242839,15.050212860107422,1.6507568359375
GCFR,E018S33BA,1.9188218116760254,1.3775358200073242,70.24732081095378,13.749628702799479,1099758.6666666667,2.4111439387003584,0.79299163818359375,2.874806086222331,0.5884043375651042
GCFR,E018S33BB,2.1448667844136557,1.4313325881958008,25.95342191060384,21.933202107747398,1477860,1.9089221954345703,0.30555407206217444,1.020053227742513,0.5430959065755209
GCFR,E018S33BC,2.396390438079834,2.881673812866211,65.60185368855795,54.05728658040365,1367904.6666666665,5.409073829650879,1.0498644510904949,7.7832387288411455,0.944244384765625
GCFR,E018S33BD,2.1777448654174805,1.086302121480306,105.78783416748047,25.675298055013023,1696835.3333333335,2.5151615142822266,2.0528653462727866,10.732072194417318,0.375762939453125
GCFR,E018S33DA,0.9167668024698894,1.6912546157836914,26.639747619628906,13.58709716796875,1445884.6666666667,2.8320992787679033,0.31452496846516925,7.167634328206381,0.5496419270833334
GCFR,E018S33DB,1.701603889465332,1.2184298833211262,123.63943227132162,45.754811604817704,4201265.333333333,3.9532089233398438,1.5134703318277993,15.116776784261067,0.7690887451171875
GCFR,E018S33DC,1.490074634552002,0.8923060099283854,63.262398401896164,15.871673583984375,9797321.333333332,3.101573308308919,1.244555155436198,8.292969385782879,1.23626708984375
GCFR,E018S33DD,0.5919976234436035,1.0020519892374675,159.48917643229166,67.8266092936198,5120386.666666666,8.2838287353515625,1.6012585957845054,18.463380177815754,1.4844207763671875
GCFR,E018S34BB,1.9199498494466145,4.4231313069661455,260.9516245524089,47.141642252604164,6522717.333333333,1.8218358357747395,2.4480387369791665,15.448888142903646,2.5176595052083335
GCFR,E019S29AA,1.8655600150426228,0.9628965059916178,117.18607584635416,27.411879221598305,935148.3333333334,8.857800483703613,0.2588615417480469,2.7040340105692544,1.36492919921875
GCFR,E019S29AB,0.8422110875447592,0.9019378026326498,63.671101888020836,0.5497029622395834,539036,4.113484064737956,6.199289957682292,11.174352645874023,0.8324788411458334
GCFR,E019S29AC,1.1231052080790203,1.0520949363708496,72.33252970377605,6.668081919352214,1272501.1666666665,1.8730268478393555,1.5442632039388022,6.1710154215494795,0.4681854248046875
GCFR,E019S29AD,0.35980669657389325,0.5980339050292969,26.034993489583332,6.31439208984375,795460.6666666666,2.6533025105794272,1.337738037109375,11.286394755045572,0.3822224934895833
GCFR,E019S29CA,0.23608064651489258,0.6338939666748047,46.96380615234375,0.700836181640625,273674,1.5081806182861328,0.8973388671875,0.5594348907470703,0.186004638671875
GCFR,E019S30AA,0.6386251449584961,3.7631874084472656,17.7808837890625,3.55078125,1118540,0.5277996063232422,1.7217636108398438,3.878925323486328,0.006622314453125
GCFR,E019S30AC,1.9456748962402344,2.436881224314372,34.09320068359375,10.123761494954426,628014.6666666666,0.356382687886556,0.290679931640625,4.300620714823405,0.3817545572916667
GCFR,E019S30AD,0.3286600112915039,2.1869468688964844,46.94024658203125,0.9947509765625,797481,2.116344451904297,0.8587799072265625,0.3913726806640625,0.22845458984375
GCFR,E019S30CA,2.599132219950358,2.507601261138916,48.655558268229164,14.722585042317709,2334243.5,1.6414947509765625,4.4781646728515625,12.732931772867838,0.47139994303385413
GCFR,E019S30CB,2.4579715728759766,3.8726460138956704,51.87261962890625,5.856198628743489,1134552.1666666665,0.13370450337727866,0.2859357198079427,5.397427876790365,0.6103922526041666
GCFR,E019S30CC,2.0523603757222495,2.326701482137044,65.66653951009114,19.74059295654297,4777941.666666667,2.090002695719401,2.921521504720052,13.26131534576416,1.4212392171223958
GCFR,E019S30CD,0.9457494417826335,1.292140324910482,85.17071533203125,14.46026865641276,2539975.333333333,2.8874533971150713,1.6297823588053384,11.032344818115234,1.6135711669921875
GCFR,E019S30DA,1.7391700744628906,1.4302012125651042,61.081217447916664,8.568400065104166,2369842,1.2626673380533855,0.4184214274088542,4.571205139160156,0.9178263346354166
GCFR,E019S30DC,0.8220059076944987,1.2624155680338542,34.908203125,10.263959248860678,2651265.3333333335,0.6809015274047852,0.6357777913411458,11.662425994873047,0.7309468587239584
GCFR,E019S30DD,0.8388911883036296,1.4442965189615886,30.99810791015625,8.334111531575521,759452.5,0.9236278533935547,1.2522544860839844,8.554048538208008,0.26397705078125
GCFR,E019S31AA,1.3193991978963218,0.8820858001708984,97.88158671061197,27.79963175455729,4719464.666666667,1.8376146952311199,2.0284156799316406,13.446296056111654,1.5216471354166665
GCFR,E019S31AB,0.9207498232523601,0.6795132954915364,106.62960815429688,22.200703938802086,3517650,2.8626877466837564,1.9344164530436196,3.954959233601888,0.54437255859375
GCFR,E019S31AC,1.8056492805480957,4.84248161315918,55.055816650390625,17.42950439453125,2780611.6666666665,0.6896635691324869,0.376434326171875,16.12024434407552,2.351186116536458
GCFR,E019S31AD,1.100603421529134,1.4464492797851562,147.50826009114584,12.062469482421875,2280920.6666666665,1.4083630243937173,1.0674425760904949,7.393939971923828,0.6340077718098959
GCFR,E019S31BA,4.094382603963216,1.5644849141438801,67.98122151692708,15.833656311035156,4715260.333333333,0.8995320002237955,2.9859466552734375,9.016410191853842,1.4221903483072917
GCFR,E019S31BB,2.109829107920329,1.8923266728719077,86.48490397135417,4.303123474121094,1879061.3333333335,0.8719797134399414,1.0936266581217449,7.892539342244466,0.6879018147786459
GCFR,E019S31BC,1.513298511505127,1.7358818054199219,160.07560221354169,23.69175974527995,2865097.3333333335,2.1181519826253252,0.9920082092285156,6.032596588134766,2.299260457356771
GCFR,E019S31BD,3.5573806762695312,0.8091230392456055,94.59731038411458,17.035140991210938,4307017,1.7214953104654946,2.925755818684896,11.393163681030273,1.7903035481770835
GCFR,E019S31CA,1.7358616193135579,0.8125607172648113,42.00519816080729,45.05490366617838,4492923,1.2242523829142251,2.0415782928466797,22.4655818939209,1.7203470865885417
GCFR,E019S31CB,1.824656327565511,2.210144360860189,148.79348754882812,21.78148905436198,4842997,1.4562997817993164,2.2719650268554688,11.16785494486491,1.3359425862630208
GCFR,E019S31CC,2.590433120727539,0.7703603108723959,117.01463317871094,21.061739603678387,2262890.3333333335,0.7266009648640951,1.024267832438151,4.3503672281901045,0.8531494140625
GCFR,E019S31CD,2.0334067344665527,1.10145632425944,57.776611328125,11.053227742513021,3991208.3333333335,2.363667647043864,2.7626724243164062,8.698411305745443,1.3510894775390625
GCFR,E019S31DA,2.828110376993815,1.4432153701782227,118.1123046875,16.683329264322918,2300573.333333333,4.387673377990723,1.3532994588216147,4.549727121988933,0.91192626953125
GCFR,E019S31DB,3.071295420328776,1.0832923253377278,136.26883951822916,23.35242462158203,4448227.833333333,1.7829952239990234,2.3743387858072915,9.435567855834961,1.391576131184896
GCFR,E019S31DC,2.082705020904541,2.573772430419922,158.4686330159505,13.387975056966146,5616449.166666666,1.7070426940917969,3.2066599527994795,13.468608220418295,1.6842905680338542
GCFR,E019S31DD,3.076740105946859,1.4873730341593425,327.34159342447913,58.77306365966797,6776717.5,7.4853757222493496,2.8256301879882812,5.907411575317383,3.377349853515625
GCFR,E019S32AA,0.8768650690714519,1.5973602930704753,264.27020263671875,50.60410054524739,1438998.3333333335,3.955733299255371,1.443263371785482,9.018136342366537,2.6864776611328125
GCFR,E019S32AB,1.3980032602945964,2.6513344446818032,220.46681213378906,29.891321818033852,3382284.666666667,2.4342641830444336,1.7417844136555989,4.873223622639974,1.418431599934896
GCFR,E019S32AC,1.1138623555501301,1.2765766779581704,142.51652018229169,26.245915730794273,6566669.666666667,5.618269920349121,2.4476807912190752,8.349590301513672,1.6669972737630208
GCFR,E019S32AD,1.4777264595031738,1.8608840306599934,269.9281921386719,26.013018290201824,2202055,4.257370313008627,1.1075236002604165,2.9710159301757812,1.262944539388021
GCFR,E019S32BA,1.4047611554463706,1.3632049560546875,30.47174072265625,4.492790222167969,2782220.6666666665,1.7404390970865884,0.7833658854166666,3.5874671936035156,0.560272216796875
GCFR,E019S32BB,0.8790518442789714,2.631856918334961,87.86435953776042,10.225537618001301,4522386.166666667,2.399078369140625,1.4693501790364583,4.170612970987956,1.5691579182942708
GCFR,E019S32BC,2.470168272654216,4.190007050832112,43.28210957845052,14.233698527018229,2852025.166666667,1.8475848833719888,0.5365765889485677,2.9943408966064453,0.55938720703125
GCFR,E019S32BD,1.03142515818278,2.0105179150899253,68.2801513671875,3.2102127075195312,3490457.8333333335,0.565208117167155,2.0204060872395835,10.0526123046875,0.43604532877604163
GCFR,E019S32CA,1.2634714444478354,1.3795897165934246,485.2820027669271,36.158884684244796,5903032,6.451246579488119,1.593231201171875,12.307220458984375,2.058502197265625
GCFR,E019S32CB,1.361473242441813,0.8427187601725261,54.54532877604167,37.529144287109375,4890786.333333334,3.2616211573282876,1.9672845204671225,9.595834096272787,1.0919087727864583
GCFR,E019S32CC,1.9665706952412925,1.1254536310831706,413.17125447591144,54.96765645345052,6143434.666666667,3.9709510803222656,3.0783697764078775,15.384521484375,2.487269083658854
GCFR,E019S32CD,0.6454944610595703,1.6485010782877605,96.92610677083334,29.129618326822918,6376125.333333334,3.3554414113362627,1.9980691274007163,0.9220447540283203,2.0837910970052085
GCFR,E019S32DA,1.766298770904541,2.231639226277669,218.91099548339844,48.22020721435547,3871990.5,9.8364105224609375,3.5523910522460938,5.980976740519206,3.6360015869140625
GCFR,E019S32DB,0.8421026865641276,1.4361244837443032,55.01506042480469,6.1449330647786455,2371494.9166666665,1.7557225227355957,0.9769287109375,4.263973871866862,1.0143280029296875
GCFR,E019S32DC,0.8489324251810709,1.1913814544677734,151.3228759765625,27.035329182942707,923082.3333333333,2.221439997355143,1.0425529479980469,5.732216517130534,0.6295572916666667
GCFR,E019S32DD,0.5889382362365723,0.8785413106282552,66.04835510253906,3.6909637451171875,2138497.6666666665,2.6917800903320312,1.9889806111653647,2.929519335428874,1.3057047526041667
GCFR,E019S33AA,0.7365360260009766,2.064897855122884,364.92188517252606,75.82283020019531,14319759,9.214269002278646,1.5531202952067056,8.383842468261719,0.6867879231770833
GCFR,E019S33AB,1.174102783203125,0.8909648259480794,76.70424397786459,93.03826395670572,6886357.666666666,8.783992131551107,2.8300488789876304,15.736735026041668,2.211613972981771
GCFR,E019S33AC,1.7835199038187664,1.1026302973429363,99.94205983479817,67.40645345052083,6121514.666666667,7.224684397379558,1.0973396301269531,15.467580795288086,1.1656850179036458
GCFR,E019S33AD,1.1440261205037434,1.3028860092163086,186.27850341796875,137.86699930826825,6755867.333333334,11.90096664428711,3.1584142049153647,25.785780588785805,2.99658203125
GCFR,E019S33BA,1.7630003293355305,1.7139828999837239,160.6129150390625,49.29058329264323,1741927.6666666665,3.417607625325521,2.3942763010660806,8.58487065633138,1.6066741943359375
GCFR,E019S33BB,1.1806103388468425,0.958131472269694,47.72064208984375,20.70543670654297,1495334.6666666667,5.4082387288411455,0.4416770935058594,1.0648164749145508,0.6304677327473959
GCFR,E019S33BC,0.9034414291381836,1.173894246419271,289.7724405924479,81.08641560872397,7335273.666666666,4.52232805887858,3.117346445719401,18.050893147786457,1.8068949381510415
GCFR,E019S33BD,0.37391042709350586,1.7628231048583984,45.57598876953125,24.645314534505207,1188952.6666666667,3.834243138631185,2.5111656188964844,7.5760752360026045,1.3218332926432292
GCFR,E019S33CA,1.2978529930114746,1.5313342412312825,320.8069864908854,36.91515096028646,6439336,4.20887311299642,0.98110198974609375,18.289047241210938,0.8705851236979166
