region,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH,rank,richness,avg_QDS_richness,avg_QDS_turnover,HDS_cell_no,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,roughness_Elevation,roughness_MAP,roughness_PDQ,roughness_Surface_T,roughness_NDVI,roughness_CEC,roughness_Clay,roughness_Soil_C,roughness_pH
GCFR,species,1559,1435,0.8591273832507123,cell_430,149.08430004784157,472.30896453474907,95.64547156257836,298.6409566108295,45964060.754540466,14.782851907528569,29.517208460965264,72.97716115136194,58.61242160504153,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,435,1435,0.6273848337803153,cell_430,149.08430004784157,472.30896453474907,95.64547156257836,298.6409566108295,45964060.754540466,14.782851907528569,29.517208460965264,72.97716115136194,58.61242160504153,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,98,1435,0.42027502087909263,cell_430,149.08430004784157,472.30896453474907,95.64547156257836,298.6409566108295,45964060.754540466,14.782851907528569,29.517208460965264,72.97716115136194,58.61242160504153,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,1772,1920.6666666666667,0.7991754992890485,cell_431,166.50268044643863,445.5864808439753,92.94015500959202,298.5321046067381,48448888.47545861,15.314319960391463,29.959545618324462,76.57226667726673,57.32042345885493,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,540,1920.6666666666667,0.563026260927166,cell_431,166.50268044643863,445.5864808439753,92.94015500959202,298.5321046067381,48448888.47545861,15.314319960391463,29.959545618324462,76.57226667726673,57.32042345885493,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,117,1920.6666666666667,0.3924871355060034,cell_431,166.50268044643863,445.5864808439753,92.94015500959202,298.5321046067381,48448888.47545861,15.314319960391463,29.959545618324462,76.57226667726673,57.32042345885493,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,858,1015,0.8694638694638694,cell_432,157.97941771378038,445.8726364935937,92.52676746923797,297.983534001049,50246605.450153284,15.244425320625304,28.892100406576084,84.15360501607259,54.406024215839516,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,327,1015,0.7003058103975535,cell_432,157.97941771378038,445.8726364935937,92.52676746923797,297.983534001049,50246605.450153284,15.244425320625304,28.892100406576084,84.15360501607259,54.406024215839516,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,86,1015,0.47674418604651164,cell_432,157.97941771378038,445.8726364935937,92.52676746923797,297.983534001049,50246605.450153284,15.244425320625304,28.892100406576084,84.15360501607259,54.406024215839516,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,1328,3039,0.6438253012048193,cell_458,122.0090735923557,483.0544862716515,63.99804106120667,296.3575674722998,51855470.79580155,16.961521124979207,27.050579174220214,83.75070118671736,54.53925597319129,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,338,3039,0.4378698224852071,cell_458,122.0090735923557,483.0544862716515,63.99804106120667,296.3575674722998,51855470.79580155,16.961521124979207,27.050579174220214,83.75070118671736,54.53925597319129,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,79,3039,0.27848101265822783,cell_458,122.0090735923557,483.0544862716515,63.99804106120667,296.3575674722998,51855470.79580155,16.961521124979207,27.050579174220214,83.75070118671736,54.53925597319129,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,NA,NA,NA,cell_379,504.7309728028945,431.81970049495004,64.65444163533178,297.62631299639196,49671846.18428971,14.284150697146355,29.626880544834034,81.93293092784852,57.98438582849251,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,NA,NA,NA,cell_379,504.7309728028945,431.81970049495004,64.65444163533178,297.62631299639196,49671846.18428971,14.284150697146355,29.626880544834034,81.93293092784852,57.98438582849251,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,cell_379,504.7309728028945,431.81970049495004,64.65444163533178,297.62631299639196,49671846.18428971,14.284150697146355,29.626880544834034,81.93293092784852,57.98438582849251,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,NA,NA,NA,cell_380,613.1363488510466,437.392001990785,65.87525172416841,297.22883840620767,53039603.99758193,13.858730231740385,30.99825344970666,77.07300057603327,55.734865507654504,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,NA,NA,NA,cell_380,613.1363488510466,437.392001990785,65.87525172416841,297.22883840620767,53039603.99758193,13.858730231740385,30.99825344970666,77.07300057603327,55.734865507654504,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,cell_380,613.1363488510466,437.392001990785,65.87525172416841,297.22883840620767,53039603.99758193,13.858730231740385,30.99825344970666,77.07300057603327,55.734865507654504,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,NA,NA,NA,cell_381,579.5579513806363,507.7467314708955,77.87675007475136,297.56938392641007,52887779.05690886,13.34617713966755,31.445607946376608,79.80829678159773,54.24835659759213,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,NA,NA,NA,cell_381,579.5579513806363,507.7467314708955,77.87675007475136,297.56938392641007,52887779.05690886,13.34617713966755,31.445607946376608,79.80829678159773,54.24835659759213,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,cell_381,579.5579513806363,507.7467314708955,77.87675007475136,297.56938392641007,52887779.05690886,13.34617713966755,31.445607946376608,79.80829678159773,54.24835659759213,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFR,species,NA,NA,NA,cell_78,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.67963540072358,51.49641593385866,5.550002048088543,0.2311960118877966,2607849.750114971,0.2853559859634611,0.6938398730840294,3.483980539686799,2.0116508448553243,genus,NA,NA,NA,cell_78,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.67963540072358,51.49641593385866,5.550002048088543,0.2311960118877966,2607849.750114971,0.2853559859634611,0.6938398730840294,3.483980539686799,2.0116508448553243,family,NA,NA,NA,cell_78,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.67963540072358,51.49641593385866,5.550002048088543,0.2311960118877966,2607849.750114971,0.2853559859634611,0.6938398730840294,3.483980539686799,2.0116508448553243
GCFR,species,NA,NA,NA,cell_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.75569099222975,3.682645194824318,5.429910589299599,1.2043935511198993,1845014.6010453945,1.4785364728003623,0.5699630076980905,2.3760528187258014,0.5651571537590709,genus,NA,NA,NA,cell_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.75569099222975,3.682645194824318,5.429910589299599,1.2043935511198993,1845014.6010453945,1.4785364728003623,0.5699630076980905,2.3760528187258014,0.5651571537590709,family,NA,NA,NA,cell_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.75569099222975,3.682645194824318,5.429910589299599,1.2043935511198993,1845014.6010453945,1.4785364728003623,0.5699630076980905,2.3760528187258014,0.5651571537590709
GCFR,species,NA,NA,NA,cell_94,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.31049133191462,117.90536698667825,7.102466694085126,0.9228014606059017,7064824.519424807,0.5079250961686097,1.998523784936117,9.673932314570475,3.224956024606469,genus,NA,NA,NA,cell_94,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.31049133191462,117.90536698667825,7.102466694085126,0.9228014606059017,7064824.519424807,0.5079250961686097,1.998523784936117,9.673932314570475,3.224956024606469,family,NA,NA,NA,cell_94,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.31049133191462,117.90536698667825,7.102466694085126,0.9228014606059017,7064824.519424807,0.5079250961686097,1.998523784936117,9.673932314570475,3.224956024606469
GCFR,species,NA,NA,NA,cell_95,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.7879291472001,82.23326605307504,17.79523044255443,0.5983981839469626,5611527.279560586,0.5362947833768853,2.4565822736159713,8.653495347326524,2.132119787944004,genus,NA,NA,NA,cell_95,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.7879291472001,82.23326605307504,17.79523044255443,0.5983981839469626,5611527.279560586,0.5362947833768853,2.4565822736159713,8.653495347326524,2.132119787944004,family,NA,NA,NA,cell_95,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.7879291472001,82.23326605307504,17.79523044255443,0.5983981839469626,5611527.279560586,0.5362947833768853,2.4565822736159713,8.653495347326524,2.132119787944004
GCFR,species,NA,NA,NA,cell_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.4891732821388,64.99504652418099,14.188390392051287,0.5049218777711454,5990601.163589104,1.3126035791949786,2.0923737249678553,5.379367719728199,1.9982885838522413,genus,NA,NA,NA,cell_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.4891732821388,64.99504652418099,14.188390392051287,0.5049218777711454,5990601.163589104,1.3126035791949786,2.0923737249678553,5.379367719728199,1.9982885838522413,family,NA,NA,NA,cell_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.4891732821388,64.99504652418099,14.188390392051287,0.5049218777711454,5990601.163589104,1.3126035791949786,2.0923737249678553,5.379367719728199,1.9982885838522413
GCFR,species,NA,NA,NA,cell_98,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9155292680338,161.60272333439676,35.52618099101275,2.0080297429546996,13833892.769715702,0.771114807183782,0.8463924232155113,22.914714880751873,5.68808420883853,genus,NA,NA,NA,cell_98,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9155292680338,161.60272333439676,35.52618099101275,2.0080297429546996,13833892.769715702,0.771114807183782,0.8463924232155113,22.914714880751873,5.68808420883853,family,NA,NA,NA,cell_98,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9155292680338,161.60272333439676,35.52618099101275,2.0080297429546996,13833892.769715702,0.771114807183782,0.8463924232155113,22.914714880751873,5.68808420883853
GCFR,species,NA,NA,NA,cell_109,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.2360718711008,71.78184328359897,2.7424968836628287,0.8009434784013367,2815013.5020399033,1.2239360731407554,0.8356139634293553,6.515512790611606,2.0198842988876438,genus,NA,NA,NA,cell_109,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.2360718711008,71.78184328359897,2.7424968836628287,0.8009434784013367,2815013.5020399033,1.2239360731407554,0.8356139634293553,6.515512790611606,2.0198842988876438,family,NA,NA,NA,cell_109,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.2360718711008,71.78184328359897,2.7424968836628287,0.8009434784013367,2815013.5020399033,1.2239360731407554,0.8356139634293553,6.515512790611606,2.0198842988876438
GCFR,species,NA,NA,NA,cell_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.26580730273898,19.69117870554803,2.3824135090073857,0.5954438923340065,1478404.7213263242,0.9629026511642879,2.0148690894410546,6.722466211178673,1.7108036745729878,genus,NA,NA,NA,cell_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.26580730273898,19.69117870554803,2.3824135090073857,0.5954438923340065,1478404.7213263242,0.9629026511642879,2.0148690894410546,6.722466211178673,1.7108036745729878,family,NA,NA,NA,cell_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.26580730273898,19.69117870554803,2.3824135090073857,0.5954438923340065,1478404.7213263242,0.9629026511642879,2.0148690894410546,6.722466211178673,1.7108036745729878
GCFR,species,NA,NA,NA,cell_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.6624800246231,7.862535416845601,2.5396996983500575,0.16083825568011056,642333.194698456,0.5740966880041396,0.338319197638202,5.299739835529857,0.735260744558546,genus,NA,NA,NA,cell_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.6624800246231,7.862535416845601,2.5396996983500575,0.16083825568011056,642333.194698456,0.5740966880041396,0.338319197638202,5.299739835529857,0.735260744558546,family,NA,NA,NA,cell_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.6624800246231,7.862535416845601,2.5396996983500575,0.16083825568011056,642333.194698456,0.5740966880041396,0.338319197638202,5.299739835529857,0.735260744558546
GCFR,species,NA,NA,NA,cell_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.0394927326793,14.145489191567828,2.3246823672818935,1.1001950010062564,2002472.7296712678,0.5177827277249687,0.4519835319375965,3.676479164795282,1.805916451518622,genus,NA,NA,NA,cell_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.0394927326793,14.145489191567828,2.3246823672818935,1.1001950010062564,2002472.7296712678,0.5177827277249687,0.4519835319375965,3.676479164795282,1.805916451518622,family,NA,NA,NA,cell_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.0394927326793,14.145489191567828,2.3246823672818935,1.1001950010062564,2002472.7296712678,0.5177827277249687,0.4519835319375965,3.676479164795282,1.805916451518622
GCFR,species,NA,NA,NA,cell_63,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.62292002037222,20.498101742265945,3.7189196896580228,0.7813241293365148,2045378.0254950947,0.7046675792752657,0.9575560468653952,5.936395011771916,1.5587783241996735,genus,NA,NA,NA,cell_63,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.62292002037222,20.498101742265945,3.7189196896580228,0.7813241293365148,2045378.0254950947,0.7046675792752657,0.9575560468653952,5.936395011771916,1.5587783241996735,family,NA,NA,NA,cell_63,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.62292002037222,20.498101742265945,3.7189196896580228,0.7813241293365148,2045378.0254950947,0.7046675792752657,0.9575560468653952,5.936395011771916,1.5587783241996735
GCFR,species,NA,NA,NA,cell_64,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.12215396714097,13.232201647781784,4.135903930488554,0.6320450946845588,2406737.156265513,1.0244245435447537,0.7989564066812385,0.447388359174825,0.660355185032799,genus,NA,NA,NA,cell_64,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.12215396714097,13.232201647781784,4.135903930488554,0.6320450946845588,2406737.156265513,1.0244245435447537,0.7989564066812385,0.447388359174825,0.660355185032799,family,NA,NA,NA,cell_64,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.12215396714097,13.232201647781784,4.135903930488554,0.6320450946845588,2406737.156265513,1.0244245435447537,0.7989564066812385,0.447388359174825,0.660355185032799
GCFR,species,NA,NA,NA,cell_79,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.90069696232793,74.06451289658577,8.353756790462231,2.9332574568875507,6507214.705725211,1.0451573687122688,0.5667529646747094,7.728814680597035,3.167926773281028,genus,NA,NA,NA,cell_79,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.90069696232793,74.06451289658577,8.353756790462231,2.9332574568875507,6507214.705725211,1.0451573687122688,0.5667529646747094,7.728814680597035,3.167926773281028,family,NA,NA,NA,cell_79,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.90069696232793,74.06451289658577,8.353756790462231,2.9332574568875507,6507214.705725211,1.0451573687122688,0.5667529646747094,7.728814680597035,3.167926773281028
GCFR,species,NA,NA,NA,cell_99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,NA,NA,NA,cell_99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,cell_99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,117,220,NaN,cell_63,26.49267260789163,206.38032613291642,10.150884102824818,302.2577333390489,24921920.00888712,12.759916373241097,14.796083307192651,58.60764780554753,44.02824385887311,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,91,220,NaN,cell_63,26.49267260789163,206.38032613291642,10.150884102824818,302.2577333390489,24921920.00888712,12.759916373241097,14.796083307192651,58.60764780554753,44.02824385887311,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,40,220,NaN,cell_63,26.49267260789163,206.38032613291642,10.150884102824818,302.2577333390489,24921920.00888712,12.759916373241097,14.796083307192651,58.60764780554753,44.02824385887311,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,304,323.6666666666667,0.8748641511350362,cell_94,72.57080823476109,252.45982423997143,10.909143274973792,304.35440373821416,30196678.339979716,10.104552118919248,17.49568392210513,46.07625586740745,55.0891215359936,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,182,323.6666666666667,0.8088848149233139,cell_94,72.57080823476109,252.45982423997143,10.909143274973792,304.35440373821416,30196678.339979716,10.104552118919248,17.49568392210513,46.07625586740745,55.0891215359936,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,67,323.6666666666667,0.6504273504273504,cell_94,72.57080823476109,252.45982423997143,10.909143274973792,304.35440373821416,30196678.339979716,10.104552118919248,17.49568392210513,46.07625586740745,55.0891215359936,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,411,256,0.8488108113356593,cell_125,146.77533201193185,297.7119520383895,14.613478859367948,304.98716743815083,32343024.10940592,9.509944218812809,21.55866918485382,35.23022232210056,62.02047321119032,17.922610259594453,119.96157751015878,2.3168790845248712,2.005434988315527,6963769.164551469,0.9304565092620222,2.259644050273269,14.769709327726066,1.8155902734385925,genus,194,256,0.7161110111730726,cell_125,146.77533201193185,297.7119520383895,14.613478859367948,304.98716743815083,32343024.10940592,9.509944218812809,21.55866918485382,35.23022232210056,62.02047321119032,17.922610259594453,119.96157751015878,2.3168790845248712,2.005434988315527,6963769.164551469,0.9304565092620222,2.259644050273269,14.769709327726066,1.8155902734385925,family,68,256,0.5329695539562637,cell_125,146.77533201193185,297.7119520383895,14.613478859367948,304.98716743815083,32343024.10940592,9.509944218812809,21.55866918485382,35.23022232210056,62.02047321119032,17.922610259594453,119.96157751015878,2.3168790845248712,2.005434988315527,6963769.164551469,0.9304565092620222,2.259644050273269,14.769709327726066,1.8155902734385925
SWAFR,species,416,663,0.8342269892636394,cell_126,202.96735200771298,278.9015980621205,17.145556446335988,305.18112415509466,29227539.510309856,6.99231521795884,21.51515224210701,25.67426416963182,64.38131060414926,5.720348232879503,40.50518877885988,2.368755115138435,0.32861170628817526,3944342.7338457066,0.5082794393819636,2.1532962081782427,7.907312784082212,1.0094442134394668,genus,177,663,0.7299877190783322,cell_126,202.96735200771298,278.9015980621205,17.145556446335988,305.18112415509466,29227539.510309856,6.99231521795884,21.51515224210701,25.67426416963182,64.38131060414926,5.720348232879503,40.50518877885988,2.368755115138435,0.32861170628817526,3944342.7338457066,0.5082794393819636,2.1532962081782427,7.907312784082212,1.0094442134394668,family,58,663,0.562163886610154,cell_126,202.96735200771298,278.9015980621205,17.145556446335988,305.18112415509466,29227539.510309856,6.99231521795884,21.51515224210701,25.67426416963182,64.38131060414926,5.720348232879503,40.50518877885988,2.368755115138435,0.32861170628817526,3944342.7338457066,0.5082794393819636,2.1532962081782427,7.907312784082212,1.0094442134394668
SWAFR,species,877,1590.6666666666667,0.7016017429193899,cell_155,154.27252977126392,339.2257464856804,14.405190902314331,303.9865960298729,33198508.150002144,10.995786263934361,22.58930709784625,47.97296729541983,59.916597169122454,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,332,1590.6666666666667,0.5460625219529329,cell_155,154.27252977126392,339.2257464856804,14.405190902314331,303.9865960298729,33198508.150002144,10.995786263934361,22.58930709784625,47.97296729541983,59.916597169122454,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,89,1590.6666666666667,0.3038009056034647,cell_155,154.27252977126392,339.2257464856804,14.405190902314331,303.9865960298729,33198508.150002144,10.995786263934361,22.58930709784625,47.97296729541983,59.916597169122454,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,932,1278.5,0.7965910329392784,cell_156,228.08888228139585,299.9659274357504,18.507767148029842,304.9989910323518,29430001.62498972,8.533241184484359,21.917051100408845,34.295143461424985,64.85569351006752,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,340,1278.5,0.6640565886659394,cell_156,228.08888228139585,299.9659274357504,18.507767148029842,304.9989910323518,29430001.62498972,8.533241184484359,21.917051100408845,34.295143461424985,64.85569351006752,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,85,1278.5,0.47967237435248533,cell_156,228.08888228139585,299.9659274357504,18.507767148029842,304.9989910323518,29430001.62498972,8.533241184484359,21.917051100408845,34.295143461424985,64.85569351006752,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,332,135,0.9176307646964661,cell_158,291.38124573420635,232.20131776412845,21.34159434568839,306.6920236163072,21423402.759014245,7.307850128666246,23.0287069666297,26.319292157700897,67.39419402295667,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,160,135,0.794152247599076,cell_158,291.38124573420635,232.20131776412845,21.34159434568839,306.6920236163072,21423402.759014245,7.307850128666246,23.0287069666297,26.319292157700897,67.39419402295667,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,58,135,0.5572523228324812,cell_158,291.38124573420635,232.20131776412845,21.34159434568839,306.6920236163072,21423402.759014245,7.307850128666246,23.0287069666297,26.319292157700897,67.39419402295667,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,847,1023.25,0.8373403269785824,cell_186,215.71663350408733,354.4259430831413,19.978609199120417,305.0441314083573,33121742.106300272,9.255080688809446,21.33096280026654,45.78686234045804,62.67011600353457,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,360,1023.25,0.7371726625771526,cell_186,215.71663350408733,354.4259430831413,19.978609199120417,305.0441314083573,33121742.106300272,9.255080688809446,21.33096280026654,45.78686234045804,62.67011600353457,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,84,1023.25,0.5239636751493291,cell_186,215.71663350408733,354.4259430831413,19.978609199120417,305.0441314083573,33121742.106300272,9.255080688809446,21.33096280026654,45.78686234045804,62.67011600353457,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,604,535.5,0.8227292760613842,cell_187,254.39999943111803,295.773724992786,24.188620751799316,305.80562391383825,28349546.979739144,8.656981661822302,22.009783843586558,42.13367484462347,65.05804343185342,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,242,535.5,0.6774434121380793,cell_187,254.39999943111803,295.773724992786,24.188620751799316,305.80562391383825,28349546.979739144,8.656981661822302,22.009783843586558,42.13367484462347,65.05804343185342,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,71,535.5,0.5161281831750777,cell_187,254.39999943111803,295.773724992786,24.188620751799316,305.80562391383825,28349546.979739144,8.656981661822302,22.009783843586558,42.13367484462347,65.05804343185342,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,388,313.5,0.9192634997138907,cell_188,299.78399530848276,269.70870095454734,24.879536511841742,306.1293841349109,24207487.405960396,8.51315911779678,22.926924582569907,37.186841017771485,66.36132939684484,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,165,313.5,0.8198689314848913,cell_188,299.78399530848276,269.70870095454734,24.879536511841742,306.1293841349109,24207487.405960396,8.51315911779678,22.926924582569907,37.186841017771485,66.36132939684484,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,53,313.5,0.6796699110727672,cell_188,299.78399530848276,269.70870095454734,24.879536511841742,306.1293841349109,24207487.405960396,8.51315911779678,22.926924582569907,37.186841017771485,66.36132939684484,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,287,203.75,0.9245820415832033,cell_189,339.20664395598953,252.33841753804268,25.05853570577313,305.5986896513921,23593299.061496455,8.064365122002156,22.843486231758984,31.567876880435975,66.38537374527039,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,137,203.75,0.8446865177244907,cell_189,339.20664395598953,252.33841753804268,25.05853570577313,305.5986896513921,23593299.061496455,8.064365122002156,22.843486231758984,31.567876880435975,66.38537374527039,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,47,203.75,0.7052540723496605,cell_189,339.20664395598953,252.33841753804268,25.05853570577313,305.5986896513921,23593299.061496455,8.064365122002156,22.843486231758984,31.567876880435975,66.38537374527039,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,339,222.25,0.8519677891360489,cell_190,356.4354286279572,247.28555715317412,27.035839909902258,306.08792056979536,21397574.411040857,7.947535572959888,22.778673105677374,30.076840126485937,67.40469519691084,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,160,222.25,0.7667819958485257,cell_190,356.4354286279572,247.28555715317412,27.035839909902258,306.08792056979536,21397574.411040857,7.947535572959888,22.778673105677374,30.076840126485937,67.40469519691084,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,52,222.25,0.5241681069590957,cell_190,356.4354286279572,247.28555715317412,27.035839909902258,306.08792056979536,21397574.411040857,7.947535572959888,22.778673105677374,30.076840126485937,67.40469519691084,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,59,66.5,0.9491525423728814,cell_191,390.85667768238955,237.04612048019118,25.503220300751277,305.5043014193592,21693384.50655398,7.323111073080665,21.89279502524654,25.41869844222484,67.696249323976,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,30,66.5,0.9,cell_191,390.85667768238955,237.04612048019118,25.503220300751277,305.5043014193592,21693384.50655398,7.323111073080665,21.89279502524654,25.41869844222484,67.696249323976,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,16,66.5,0.8125,cell_191,390.85667768238955,237.04612048019118,25.503220300751277,305.5043014193592,21693384.50655398,7.323111073080665,21.89279502524654,25.41869844222484,67.696249323976,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,927,1872,0.7408729251027789,cell_216,134.79316925898007,404.0574676414536,20.799112498183902,304.230777735924,36998186.812635936,9.3296857565948,20.85489840715124,53.15954562768693,58.16137593296251,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,366,1872,0.6161193280237113,cell_216,134.79316925898007,404.0574676414536,20.799112498183902,304.230777735924,36998186.812635936,9.3296857565948,20.85489840715124,53.15954562768693,58.16137593296251,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,93,1872,0.3558585858585858,cell_216,134.79316925898007,404.0574676414536,20.799112498183902,304.230777735924,36998186.812635936,9.3296857565948,20.85489840715124,53.15954562768693,58.16137593296251,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAFR,species,838,939.5,0.7480133476370359,cell_217,228.9037626187754,350.89427914624025,26.856550730231664,305.52046025268476,32246852.473759793,9.03999400605445,21.62601437602823,48.81847514799502,63.97334855220207,NA,NA,NA,NA,NA,NA,NA,NA,NA,genus,287,939.5,0.5401548693777255,cell_217,228.9037626187754,350.89427914624025,26.856550730231664,305.52046025268476,32246852.473759793,9.03999400605445,21.62601437602823,48.81847514799502,63.97334855220207,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,77,939.5,0.3298127798127798,cell_217,228.9037626187754,350.89427914624025,26.856550730231664,305.52046025268476,32246852.473759793,9.03999400605445,21.62601437602823,48.81847514799502,63.97334855220207,NA,NA,NA,NA,NA,NA,NA,NA,NA
